"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False","LAWS_Tot","LAWS_Cor","LAWS_False"
"1",1,1,0,5,5,0,6,6,0,4,4,0,0,0,0,1,1,0,27,25,2,1,1,0,1,1,0,1,1,0,1,1,0,28,20,8,1,1,0,43,41,2,5,5,0
"2",3,3,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,21,20,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,61,59,2,36,34,2
"3",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,31,27,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,70,65,5,24,24,0
"4",3,3,0,8,8,0,6,6,0,0,0,0,18,18,0,20,20,0,19,19,0,3,3,0,1,1,0,1,1,0,14,14,0,0,0,0,1,1,0,79,74,5,31,31,0
"5",0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,68,65,3,41,39,2
"6",13,13,0,21,20,1,16,15,1,17,15,2,11,10,1,29,27,2,44,41,3,13,13,0,4,4,0,4,4,0,12,12,0,28,24,4,4,4,0,91,84,7,45,44,1
"7",4,4,0,9,9,0,7,7,0,4,4,0,0,0,0,0,0,0,39,37,2,4,4,0,3,3,0,3,3,0,8,8,0,0,0,0,22,3,19,112,109,3,89,87,2
"8",13,12,1,18,18,0,22,22,0,2,2,0,18,18,0,29,29,0,48,48,0,12,12,0,3,3,0,3,3,0,18,17,1,0,0,0,3,3,0,130,128,2,62,61,1
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,5,352,53,49,4,22,22,0
"10",8,8,0,38,38,0,38,38,0,14,14,0,45,45,0,47,47,0,54,54,0,8,8,0,5,5,0,5,5,0,8,8,0,0,0,0,88,6,82,63,63,0,72,72,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,0
"12",13,12,1,13,12,1,14,13,1,15,15,0,12,12,0,12,12,0,32,32,0,14,13,1,1,1,0,1,1,0,12,11,1,0,0,0,1,1,0,103,100,3,93,91,2
"13",0,0,0,0,0,0,2,2,0,2,2,0,56,46,10,0,0,0,56,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",3,3,0,6,6,0,5,5,0,8,8,0,0,0,0,0,0,0,1,1,0,3,3,0,1,1,0,1,1,0,2,2,0,65,59,6,1,1,0,64,61,3,43,42,1
"15",3,3,0,6,6,0,5,5,0,0,0,0,1,1,0,1,1,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,116,107,9,22,22,0
"16",6,6,0,45,44,1,54,52,2,43,40,3,19,19,0,30,29,1,69,68,1,3,3,0,0,0,0,0,0,0,17,17,0,23,23,0,0,0,0,187,175,12,89,87,2
"17",4,4,0,2,2,0,2,2,0,1,1,0,5,4,1,5,4,1,5,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,6,13,12,1
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,81,7,0,0,0
"19",4,4,0,29,29,0,19,18,1,1,1,0,1,1,0,11,11,0,31,30,1,2,2,0,2,2,0,2,2,0,16,16,0,80,76,4,2,2,0,130,114,16,65,62,3
"20",24,24,0,30,30,0,25,25,0,14,14,0,22,22,0,22,22,0,47,47,0,26,26,0,8,8,0,8,8,0,21,21,0,20,20,0,8,8,0,105,101,4,98,96,2
"21",4,4,0,8,8,0,21,21,0,15,15,0,24,24,0,22,22,0,22,22,0,4,4,0,3,3,0,3,3,0,3,3,0,45,44,1,130,8,122,64,62,2,22,22,0
"22",30,30,0,41,41,0,42,42,0,42,42,0,4,4,0,8,8,0,37,36,1,26,26,0,6,6,0,6,6,0,47,46,1,0,0,0,6,6,0,120,113,7,102,100,2
"23",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,31,29,2,1,1,0
"24",3,3,0,14,14,0,35,34,1,28,27,1,3,3,0,3,3,0,47,43,4,3,3,0,0,0,0,0,0,0,7,7,0,62,62,0,0,0,0,69,68,1,84,80,4
"25",1,1,0,0,0,0,0,0,0,0,0,0,59,54,5,61,56,5,58,54,4,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,101,96,5,62,60,2
"26",2,2,0,4,4,0,5,5,0,4,4,0,10,10,0,11,11,0,36,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,88,83,5,8,8,0
"27",0,0,0,6,6,0,6,6,0,0,0,0,0,0,0,5,5,0,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,97,7,16,16,0
"28",6,6,0,31,31,0,31,31,0,61,60,1,25,25,0,35,35,0,67,66,1,7,7,0,3,3,0,2,2,0,7,7,0,45,44,1,2,2,0,76,75,1,85,85,0
"29",0,0,0,6,6,0,11,11,0,10,10,0,0,0,0,7,7,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,0,0,0,81,69,12,16,16,0
"30",0,0,0,8,8,0,11,11,0,5,4,1,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,110,106,4,36,35,1
"31",0,0,0,0,0,0,6,6,0,5,4,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,2,27,27,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,2,5,5,0
"33",3,3,0,6,6,0,10,10,0,10,10,0,5,4,1,6,5,1,12,11,1,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,62,55,7,13,13,0
"34",6,6,0,10,10,0,7,7,0,5,5,0,9,9,0,8,8,0,16,16,0,3,3,0,3,3,0,3,3,0,6,6,0,39,38,1,3,3,0,142,132,10,55,54,1
"35",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,36,35,1,0,0,0,0,0,0,0,0,0,0,0,0,68,62,6,0,0,0,108,100,8,47,47,0
"36",4,4,0,35,35,0,35,35,0,30,30,0,3,3,0,3,3,0,47,47,0,2,2,0,0,0,0,0,0,0,5,4,1,42,40,2,0,0,0,136,121,15,61,61,0
"37",1,1,0,3,3,0,4,4,0,4,4,0,6,6,0,8,8,0,26,25,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,21,1,20,52,51,1,9,9,0
"38",0,0,0,4,4,0,5,5,0,17,17,0,1,1,0,1,1,0,17,17,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,88,74,14,16,16,0
"39",0,0,0,2,2,0,2,2,0,0,0,0,2,2,0,5,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,8,11,11,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,8,0,0,0
