"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False","LAWS_Tot","LAWS_Cor","LAWS_False"
"1",2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,1,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,16,15,1,10,9,1
"2",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,1,1,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,7,4,4,0
"4",1,1,0,3,2,1,3,2,1,1,0,1,4,3,1,4,3,1,5,4,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,23,17,6,5,4,1
"5",0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,7,6,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,7,6,6,0
"6",5,5,0,3,3,0,0,0,0,1,0,1,12,12,0,12,12,0,13,13,0,5,5,0,5,5,0,4,4,0,5,5,0,0,0,0,4,4,0,36,33,3,10,10,0
"7",2,2,0,0,0,0,0,0,0,0,0,0,24,21,3,23,21,2,19,18,1,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,29,25,4,12,12,0
"8",5,5,0,1,1,0,1,1,0,0,0,0,5,5,0,11,11,0,15,15,0,3,3,0,3,3,0,3,3,0,9,9,0,0,0,0,3,3,0,22,22,0,25,25,0
"9",2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,117,2,115,8,8,0,10,10,0
"10",2,2,0,2,2,0,1,1,0,0,0,0,5,5,0,5,5,0,9,8,1,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,30,20,10,8,8,0
