"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False","LAWS_Tot","LAWS_Cor","LAWS_False"
"1",0,0,0,14,14,0,37,35,2,41,40,1,0,0,0,13,13,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,4,0,0,0,103,84,19,43,41,2
"2",2,2,0,4,4,0,12,12,0,17,16,1,49,48,1,50,49,1,50,49,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,50,49,1,30,30,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,23,22,1
"5",0,0,0,0,0,0,1,1,0,0,0,0,12,11,1,18,16,2,29,27,2,0,0,0,0,0,0,0,0,0,2,2,0,24,24,0,0,0,0,63,57,6,34,34,0
"6",0,0,0,0,0,0,0,0,0,1,0,1,26,24,2,26,24,2,29,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,4,29,29,0
"7",0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,2,0,0,0
"8",1,1,0,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,6,4,4,0
"9",0,0,0,0,0,0,0,0,0,0,0,0,35,34,1,36,35,1,36,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,1,27,23,4
"10",4,4,0,28,28,0,33,33,0,45,45,0,33,31,2,35,33,2,36,34,2,4,4,0,4,4,0,4,4,0,18,17,1,43,42,1,4,4,0,63,60,3,35,35,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,2,2,0
"13",1,0,1,29,25,4,35,31,4,39,36,3,38,33,5,39,35,4,46,43,3,1,0,1,1,0,1,1,0,1,1,0,1,55,47,8,17,0,17,84,75,9,46,41,5
"14",1,1,0,1,1,0,0,0,0,0,0,0,8,8,0,8,8,0,8,8,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,62,57,5,9,7,2
"15",0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,30,29,1,30,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,4,11,11,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,25,25,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,68,15,17,17,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
"18",0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,17,15,2,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,35,6,3,3,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,18,17,1,34,33,1,44,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,66,11,33,32,1
"20",1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,4,4,0,5,5,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,64,60,4,5,5,0
"21",0,0,0,3,3,0,3,3,0,7,6,1,17,17,0,37,36,1,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,86,3,40,36,4
"22",0,0,0,11,11,0,22,22,0,28,28,0,42,41,1,42,41,1,41,40,1,0,0,0,0,0,0,0,0,0,0,0,0,41,40,1,0,0,0,91,81,10,28,28,0
"23",0,0,0,13,12,1,6,5,1,10,9,1,33,33,0,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,52,50,2,28,26,2
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,15,13,2,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,7,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,36,35,1,46,44,2,39,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,3,21,21,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,4,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,52,52,0,48,48,0,0,0,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,72,69,3,30,30,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,53,52,1,57,56,1,56,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,3,57,56,1
"30",0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,10,0,0,0
"31",0,0,0,1,1,0,3,3,0,0,0,0,29,29,0,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,58,13,17,17,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56,10,8,8,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,17,17,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,5,0,0,0,49,47,2,38,36,2
"34",0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,22,22,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,14,17,17,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,13,13,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,2,14,14,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,41,41,0,41,41,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,86,0,86,45,44,1,46,44,2
"37",0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,6,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,74,16,9,9,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,21,19,2,25,24,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,71,54,17,19,18,1
"39",0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,2,5,5,0
"40",5,5,0,12,12,0,32,31,1,37,36,1,53,52,1,53,52,1,53,52,1,3,3,0,2,2,0,2,2,0,5,5,0,56,56,0,2,2,0,69,66,3,36,36,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,2,0,0,0
"42",3,3,0,3,3,0,7,7,0,2,2,0,40,37,3,42,39,3,43,40,3,3,3,0,3,3,0,3,3,0,3,3,0,40,39,1,3,3,0,59,59,0,40,38,2
"43",1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,7,6,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,45,43,2,6,6,0
"44",1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,17,16,1,4,4,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,65,1,10,10,0
"46",1,1,0,1,1,0,0,0,0,0,0,0,9,9,0,10,10,0,11,11,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,45,45,0,5,4,1
"47",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,8,8,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,19,19,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,2,0,0,0,56,52,4,13,13,0
