"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False","LAWS_Tot","LAWS_Cor","LAWS_False"
"41",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,1,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,11,11,0,36,33,3
"43",2,2,0,1,1,0,2,2,0,6,6,0,41,41,0,41,41,0,39,39,0,2,2,0,2,2,0,2,2,0,2,2,0,31,29,2,2,2,0,83,75,8,39,37,2
"44",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,6,0,0,0
"45",0,0,0,1,1,0,1,1,0,0,0,0,55,50,5,54,50,4,54,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,73,65,8,43,40,3
"46",0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,30,30,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,1,27,27,0
"47",1,1,0,1,1,0,1,1,0,1,1,0,27,26,1,24,24,0,25,25,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,51,45,6,20,20,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,38,37,1,38,37,1,38,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,66,2,17,17,0
"49",0,0,0,1,1,0,1,1,0,0,0,0,38,38,0,36,36,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,8,27,25,2
"50",0,0,0,8,8,0,9,9,0,6,6,0,39,36,3,38,35,3,42,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,65,6,28,28,0
"51",1,1,0,1,1,0,1,1,0,0,0,0,32,32,0,31,31,0,32,32,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,37,37,0,8,8,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,61,61,0,61,61,0,0,0,0,0,0,0,0,0,0,1,1,0,39,39,0,0,0,0,89,86,3,50,48,2
"53",0,0,0,3,3,0,4,4,0,32,31,1,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,27,27,0
"54",3,3,0,3,3,0,3,3,0,3,2,1,34,33,1,33,32,1,32,31,1,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0,4,3,1,54,54,0,20,20,0
"55",4,4,0,25,24,1,34,33,1,36,36,0,26,24,2,27,25,2,33,30,3,4,4,0,4,4,0,4,4,0,4,4,0,54,49,5,4,4,0,69,65,4,58,53,5
"56",0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,23,23,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,2,25,25,0
"57",2,2,0,4,4,0,2,2,0,0,0,0,19,19,0,21,21,0,18,18,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,21,21,0,25,24,1
"58",0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,5,11,9,2
"59",0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,14,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,2,6,6,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,29,29,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,1,0,0,0,76,74,2,24,24,0
"61",0,0,0,19,19,0,19,18,1,0,0,0,50,49,1,50,49,1,50,49,1,0,0,0,0,0,0,0,0,0,4,4,0,60,58,2,0,0,0,92,76,16,45,44,1
"62",2,2,0,1,1,0,1,1,0,0,0,0,35,33,2,34,32,2,35,33,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,50,44,6,32,31,1
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0,0,0,1,1,0,8,8,0,7,7,0,44,42,2,42,41,1,41,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,63,2,35,33,2
"65",0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,12,11,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,11,11,0
"66",2,2,0,29,28,1,32,31,1,20,20,0,80,79,1,80,79,1,77,77,0,2,2,0,2,2,0,2,2,0,1,1,0,0,0,0,2,2,0,104,95,9,68,65,3
"67",0,0,0,1,1,0,1,1,0,0,0,0,30,28,2,32,30,2,33,31,2,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,0,0,0,32,30,2,11,9,2
"68",1,1,0,3,3,0,15,15,0,8,8,0,26,24,2,25,24,1,25,24,1,1,1,0,1,1,0,1,1,0,1,1,0,43,38,5,1,1,0,64,55,9,37,36,1
"69",0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,18,18,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,27,25,2
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,4,4,0
"71",0,0,0,4,4,0,4,4,0,0,0,0,50,48,2,48,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,7,32,30,2
"72",0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,8,7,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,65,14,20,20,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,9,0,0,0,29,24,5,0,0,0
"74",0,0,0,0,0,0,0,0,0,0,0,0,32,31,1,32,31,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,63,6,2,2,0
"75",0,0,0,3,3,0,4,4,0,1,1,0,26,25,1,27,26,1,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,0,0,0,43,39,4,11,11,0
"76",24,24,0,44,44,0,49,48,1,36,35,1,50,49,1,48,48,0,37,37,0,19,19,0,19,19,0,19,19,0,32,32,0,38,37,1,19,19,0,77,76,1,68,67,1
"77",0,0,0,0,0,0,5,5,0,0,0,0,45,44,1,45,44,1,43,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,74,3,16,15,1
"78",0,0,0,18,17,1,19,17,2,17,17,0,38,38,0,37,37,0,37,37,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,41,41,0,24,22,2
"79",0,0,0,4,4,0,5,5,0,8,8,0,64,61,3,63,60,3,59,57,2,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,0,0,0,98,92,6,48,47,1
"80",3,3,0,3,3,0,3,3,0,1,1,0,4,3,1,4,3,1,2,1,1,2,2,0,2,2,0,2,2,0,6,6,0,0,0,0,2,2,0,23,18,5,33,32,1
"81",2,2,0,0,0,0,0,0,0,0,0,0,19,19,0,27,26,1,24,23,1,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,66,65,1,14,14,0
"82",1,1,0,3,3,0,3,3,0,0,0,0,25,25,0,25,25,0,25,25,0,1,1,0,1,1,0,1,1,0,2,2,0,0,0,0,1,1,0,62,52,10,15,15,0
"83",0,0,0,4,4,0,13,13,0,5,4,1,54,53,1,51,50,1,50,49,1,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,82,75,7,48,46,2
"84",1,1,0,3,3,0,6,6,0,0,0,0,16,16,0,15,15,0,10,10,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,52,44,8,15,15,0
"85",4,4,0,0,0,0,0,0,0,0,0,0,57,56,1,57,56,1,52,51,1,3,3,0,3,3,0,3,3,0,11,9,2,0,0,0,4,4,0,94,86,8,58,49,9
"86",0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,54,14,4,4,0
"87",1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,6,6,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,67,55,12,28,28,0
"88",0,0,0,4,4,0,4,4,0,2,2,0,18,16,2,18,16,2,20,18,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,42,40,2,24,23,1
"89",0,0,0,4,3,1,5,4,1,6,5,1,17,14,3,15,12,3,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,8,13,12,1
"90",3,3,0,22,21,1,35,34,1,24,24,0,60,60,0,60,60,0,54,54,0,3,3,0,3,3,0,3,3,0,12,10,2,44,39,5,3,3,0,81,74,7,52,49,3
"91",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,2,0,0,0
"92",3,3,0,13,13,0,15,15,0,7,7,0,50,49,1,48,47,1,46,45,1,3,3,0,3,3,0,3,3,0,3,3,0,24,24,0,3,3,0,71,61,10,49,47,2
"93",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,8,9,7,2
"94",0,0,0,1,1,0,2,2,0,2,2,0,23,22,1,23,22,1,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,3,18,18,0
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,1,22,21,1
"96",1,1,0,2,1,1,2,1,1,1,0,1,42,42,0,43,43,0,43,43,0,1,1,0,1,1,0,1,1,0,1,1,0,45,44,1,1,1,0,59,56,3,23,22,1
"97",1,1,0,5,5,0,16,16,0,2,2,0,31,29,2,31,29,2,39,37,2,1,1,0,1,1,0,1,1,0,1,1,0,41,37,4,1,1,0,62,53,9,24,23,1
"98",1,1,0,7,6,1,14,13,1,2,2,0,38,38,0,38,38,0,40,39,1,1,1,0,1,1,0,1,1,0,2,2,0,29,28,1,1,1,0,53,50,3,28,27,1
"99",0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,13,12,1,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,7,21,18,3
"100",1,1,0,3,3,0,3,3,0,2,2,0,48,48,0,46,46,0,42,42,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,87,77,10,29,29,0
"101",0,0,0,13,13,0,15,14,1,0,0,0,33,33,0,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36,35,1,39,39,0
"102",4,4,0,2,2,0,2,2,0,0,0,0,37,37,0,39,39,0,40,40,0,5,5,0,5,5,0,5,5,0,6,6,0,0,0,0,5,5,0,69,65,4,45,45,0
"103",0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,2,0,0,0
"104",0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,45,45,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,82,4,13,13,0
"105",2,2,0,1,1,0,2,2,0,5,4,1,29,28,1,31,30,1,20,19,1,2,2,0,2,2,0,2,2,0,6,6,0,0,0,0,2,2,0,47,44,3,26,25,1
"106",0,0,0,0,0,0,0,0,0,0,0,0,44,42,2,43,43,0,41,41,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,64,58,6,31,29,2
"107",1,1,0,5,4,1,3,3,0,0,0,0,41,38,3,39,37,2,36,34,2,1,1,0,1,1,0,1,1,0,1,1,0,24,22,2,1,1,0,77,66,11,34,33,1
"108",2,2,0,2,1,1,1,1,0,0,0,0,31,31,0,30,30,0,30,30,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,65,62,3,18,17,1
"109",3,3,0,8,8,0,15,15,0,9,9,0,61,61,0,59,59,0,47,47,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,76,73,3,62,59,3
"110",0,0,0,9,8,1,26,24,2,34,32,2,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,8,45,43,2
"111",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,67,12,6,6,0
"112",2,2,0,3,3,0,2,2,0,1,1,0,42,39,3,44,41,3,42,39,3,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,48,44,4,36,34,2
"113",0,0,0,0,0,0,0,0,0,0,0,0,45,43,2,45,43,2,44,42,2,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,68,62,6,36,35,1
"114",1,1,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,10,10,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,30,26,4,9,9,0
"115",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,6,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,2,1,1,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,42,13,12,11,1
"117",0,0,0,0,0,0,0,0,0,1,1,0,37,36,1,37,36,1,37,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,74,3,28,26,2
"118",2,2,0,12,11,1,14,13,1,11,11,0,21,17,4,21,17,4,22,18,4,2,2,0,2,2,0,2,2,0,2,2,0,28,27,1,2,2,0,65,61,4,45,42,3
"119",0,0,0,0,0,0,0,0,0,0,0,0,46,44,2,46,44,2,44,42,2,0,0,0,0,0,0,0,0,0,0,0,0,49,44,5,0,0,0,96,86,10,29,28,1
"120",0,0,0,0,0,0,0,0,0,0,0,0,28,27,1,27,27,0,27,27,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,65,59,6,8,8,0
"121",2,2,0,3,3,0,7,7,0,13,13,0,40,39,1,42,40,2,36,35,1,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,59,56,3,20,20,0
"122",0,0,0,1,0,1,1,0,1,0,0,0,25,22,3,30,27,3,34,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,61,13,36,34,2
"123",0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,9,8,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,4,10,10,0
"124",3,3,0,12,12,0,13,13,0,7,7,0,21,21,0,25,25,0,24,24,0,3,3,0,3,3,0,3,3,0,3,3,0,49,44,5,3,3,0,66,61,5,46,45,1
"125",1,1,0,4,4,0,10,10,0,2,2,0,37,34,3,35,32,3,33,30,3,1,1,0,1,1,0,1,1,0,2,2,0,30,27,3,1,1,0,53,48,5,14,14,0
"126",3,2,1,1,1,0,1,1,0,0,0,0,42,41,1,42,41,1,43,42,1,3,2,1,3,2,1,3,2,1,4,3,1,0,0,0,3,2,1,69,61,8,42,39,3
"127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,36,6,8,8,0
"128",0,0,0,0,0,0,0,0,0,0,0,0,52,50,2,51,50,1,51,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,7,45,43,2
"129",1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18,17,1,6,6,0
"130",0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,23,22,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,53,8,8,8,0
"131",0,0,0,0,0,0,1,1,0,0,0,0,32,31,1,30,29,1,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,1,16,12,4
"132",1,1,0,1,1,0,0,0,0,0,0,0,47,47,0,46,46,0,47,47,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,98,90,8,23,23,0
"133",0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,28,28,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,4,4,0
"134",1,1,0,2,2,0,3,3,0,2,2,0,43,43,0,44,44,0,41,41,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,68,61,7,42,40,2
"135",0,0,0,0,0,0,0,0,0,0,0,0,46,45,1,45,44,1,42,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,80,6,24,24,0
"136",1,1,0,2,2,0,3,3,0,0,0,0,43,43,0,47,47,0,46,46,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,77,74,3,36,34,2
"137",6,6,0,18,18,0,30,30,0,20,20,0,71,70,1,71,70,1,73,72,1,6,6,0,6,6,0,6,6,0,5,5,0,46,41,5,6,6,0,109,99,10,56,55,1
