"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False","LAWS_Tot","LAWS_Cor","LAWS_False"
"1",2,2,0,2,2,0,2,2,0,0,0,0,55,54,1,61,60,1,59,58,1,2,2,0,2,2,0,2,2,0,2,2,0,20,18,2,2,2,0,104,97,7,31,31,0
"2",0,0,0,9,9,0,17,17,0,19,18,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,2,0,0,0,0,0,0,28,28,0
"3",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,8,16,16,0
"5",0,0,0,9,9,0,13,13,0,17,17,0,18,15,3,18,16,2,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,2,16,15,1
"6",2,2,0,2,2,0,4,3,1,2,1,1,37,35,2,38,36,2,38,37,1,2,2,0,2,2,0,2,2,0,2,2,0,33,31,2,2,2,0,48,42,6,32,30,2
"7",0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,13,13,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0
"9",0,0,0,7,7,0,7,7,0,0,0,0,0,0,0,9,9,0,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,66,44,22,27,22,5
"10",0,0,0,5,5,0,13,13,0,29,29,0,35,35,0,36,36,0,40,40,0,2,2,0,0,0,0,0,0,0,0,0,0,49,46,3,0,0,0,63,57,6,26,26,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,43,41,2,45,43,2,46,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,4,30,28,2
"14",0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,11,11,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,65,1,5,5,0
"15",0,0,0,3,1,2,5,2,3,1,0,1,0,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,9,7,2
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,4,3,1
"18",0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,53,18,6,5,1
"21",1,1,0,1,1,0,1,1,0,0,0,0,59,58,1,61,60,1,67,65,2,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,88,85,3,57,53,4
"22",1,1,0,0,0,0,0,0,0,0,0,0,24,23,1,32,31,1,52,50,2,3,2,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,90,77,13,37,33,4
"23",0,0,0,5,5,0,5,5,0,5,5,0,16,16,0,16,16,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,7,7,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,22,19,3,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
"28",0,0,0,9,9,0,10,10,0,6,6,0,15,15,0,15,15,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,1,28,28,0
"29",0,0,0,3,3,0,11,10,1,0,0,0,44,44,0,46,46,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,0,0,0,73,69,4,40,39,1
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,3,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,8,1,37,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,58,8,27,24,3
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",3,2,1,26,25,1,38,37,1,33,32,1,54,52,2,49,48,1,47,47,0,2,2,0,0,0,0,0,0,0,11,8,3,53,52,1,0,0,0,37,36,1,55,50,5
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,6,1,1,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"36",6,6,0,19,19,0,24,24,0,36,36,0,22,21,1,17,16,1,10,9,1,4,4,0,2,2,0,2,2,0,10,10,0,0,0,0,2,2,0,44,40,4,35,34,1
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,2,2,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,19,18,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,63,3,7,7,0
"40",0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",9,7,2,0,0,0,0,0,0,0,0,0,7,7,0,7,7,0,17,17,0,5,5,0,5,4,1,5,4,1,7,6,1,0,0,0,5,4,1,61,56,5,16,15,1
"43",0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,52,28,1,1,0
"44",0,0,0,1,0,1,1,0,1,0,0,0,7,6,1,7,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,15,1,0,1
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,3,271,44,36,8,9,7,2
"48",1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,14,11,3
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,1
"50",2,2,0,17,17,0,32,29,3,20,20,0,24,24,0,30,30,0,31,31,0,1,1,0,0,0,0,0,0,0,0,0,0,42,38,4,0,0,0,59,55,4,32,31,1
"51",0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,11,11,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,1,0,0,0
"52",0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
"53",2,2,0,4,4,0,8,7,1,4,4,0,16,16,0,17,17,0,36,35,1,2,2,0,1,1,0,1,1,0,1,1,0,22,21,1,1,1,0,56,54,2,18,18,0
"54",0,0,0,0,0,0,0,0,0,1,0,1,28,26,2,27,25,2,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,8,17,16,1
"55",3,3,0,16,14,2,31,29,2,20,20,0,27,26,1,29,28,1,33,31,2,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,72,63,9,30,29,1
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,8,0,0,0
"57",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,5,3,2
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,40,9,10,9,1
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,29,1,28,0,0,0
"60",0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,1,0,0,0,0,0,0,33,30,3
"61",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,9,1,0,1
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,2,0,0,0
"63",0,0,0,1,1,0,1,1,0,0,0,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,7,2,1,1
"64",0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,15,15,0
"65",2,2,0,1,1,0,1,1,0,0,0,0,1,1,0,3,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,17,16,1
"66",2,2,0,1,1,0,1,1,0,0,0,0,54,53,1,56,55,1,54,53,1,3,3,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,86,81,5,38,35,3
"67",0,0,0,1,1,0,1,1,0,10,9,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,3,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
"70",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,7,6,1
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",0,0,0,4,4,0,8,8,0,15,13,2,36,35,1,37,36,1,36,35,1,0,0,0,0,0,0,0,0,0,0,0,0,40,36,4,0,0,0,63,55,8,17,17,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"75",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0
"77",1,1,0,0,0,0,0,0,0,0,0,0,26,26,0,26,26,0,30,29,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,69,65,4,29,28,1
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"80",0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,20,19,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,1,23,19,4
"81",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,56,7,16,16,0
"82",0,0,0,6,5,1,5,4,1,0,0,0,1,1,0,2,2,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,44,11,22,21,1
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,65,8,47,47,0
"84",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,3,4,3,1
"85",0,0,0,5,5,0,9,9,0,7,7,0,26,24,2,17,17,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,34,33,1
"86",0,0,0,1,1,0,11,11,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,1,0,0,0,0,0,0,23,21,2
"87",0,0,0,1,1,0,0,0,0,0,0,0,23,23,0,25,25,0,22,22,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,62,54,8,21,19,2
"88",0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,30,29,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,5,12,11,1
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",9,9,0,44,44,0,45,45,0,27,27,0,4,4,0,6,6,0,33,33,0,5,5,0,3,3,0,3,3,0,33,32,1,81,78,3,3,3,0,69,68,1,73,72,1
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2,2,0,3,3,0,4,4,0,0,0,0,34,32,2,42,40,2,55,52,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,72,17,48,47,1
"93",0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
"94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,7,300,57,38,19,3,1,2
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,4,0,0,0
"96",4,4,0,3,3,0,8,8,0,11,10,1,4,4,0,6,6,0,15,15,0,4,4,0,2,2,0,2,2,0,4,4,0,40,39,1,2,2,0,51,47,4,21,21,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,25,24,1,17,17,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,35,35,0,4,4,0
"99",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"100",1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
