"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"1",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,23,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,146,19
"2",1,1,0,6,6,0,7,7,0,11,11,0,6,6,0,7,7,0,7,7,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,105,91,14
"3",0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,17,17,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,55,9
"4",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,67,60,7
"5",0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,16,16,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"6",1,1,0,1,1,0,1,1,0,0,0,0,14,14,0,13,13,0,12,12,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,54,51,3
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,2
"8",3,3,0,1,1,0,1,1,0,1,1,0,8,8,0,8,8,0,22,21,1,3,3,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,56,56,0
"9",3,3,0,1,1,0,1,1,0,0,0,0,8,6,2,10,8,2,16,13,3,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,90,83,7
"10",0,0,0,1,1,0,1,1,0,3,3,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44,39,5
"11",0,0,0,1,1,0,1,1,0,0,0,0,4,4,0,4,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"12",1,1,0,1,1,0,1,1,0,9,8,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,50,46,4
"13",1,1,0,1,1,0,1,1,0,0,0,0,3,3,0,3,3,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,2
"14",1,1,0,1,1,0,1,1,0,1,1,0,2,2,0,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,54,11
"15",0,0,0,0,0,0,4,3,1,1,0,1,10,9,1,10,9,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,5
"16",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,5
