"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"1",0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,172,14
"2",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,69,4
"3",2,2,0,2,2,0,4,4,0,5,4,1,13,12,1,14,13,1,22,21,1,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,63,57,6
"4",0,0,0,1,0,1,1,0,1,1,0,1,14,14,0,14,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,2
"5",0,0,0,2,2,0,2,2,0,0,0,0,10,10,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,82,8
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,3
"7",0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,17,16,1,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,1
"8",0,0,0,5,5,0,8,8,0,12,12,0,55,53,2,56,54,2,51,49,2,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,0,0,0,87,83,4
"9",1,1,0,0,0,0,0,0,0,0,0,0,22,22,0,22,22,0,22,22,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,87,83,4
"10",0,0,0,0,0,0,1,1,0,0,0,0,21,21,0,21,21,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0
"11",1,1,0,5,5,0,5,5,0,10,10,0,28,28,0,27,27,0,27,27,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,114,109,5
"12",1,1,0,1,1,0,1,1,0,0,0,0,11,11,0,11,11,0,11,11,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,45,43,2
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,39,7
