"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"1",18,18,0,39,37,2,42,40,2,0,0,0,65,64,1,62,61,1,62,61,1,15,15,0,15,15,0,15,15,0,19,19,0,26,25,1,15,15,0,88,86,2
"2",11,11,0,19,18,1,21,20,1,0,0,0,38,33,5,41,36,5,42,38,4,10,10,0,10,10,0,10,10,0,13,13,0,20,19,1,10,10,0,73,60,13
"3",7,7,0,44,39,5,43,38,5,0,0,0,57,55,2,58,56,2,55,53,2,12,12,0,12,12,0,12,12,0,12,12,0,35,33,2,12,12,0,77,69,8
"4",23,23,0,31,31,0,30,30,0,29,27,2,41,36,5,41,36,5,34,29,5,19,19,0,19,19,0,19,19,0,25,25,0,0,0,0,19,19,0,45,44,1
"5",9,9,0,10,10,0,12,12,0,18,17,1,50,47,3,48,46,2,39,37,2,9,9,0,9,9,0,9,9,0,7,7,0,0,0,0,9,9,0,62,53,9
"6",13,13,0,22,22,0,24,23,1,19,17,2,45,43,2,46,44,2,42,41,1,13,13,0,13,13,0,13,13,0,13,13,0,22,21,1,13,13,0,67,62,5
"7",1,1,0,0,0,0,0,0,0,0,0,0,40,38,2,40,38,2,34,32,2,1,1,0,1,1,0,1,1,0,3,3,0,0,0,0,1,1,0,54,50,4
"8",13,13,0,17,16,1,9,8,1,0,0,0,41,39,2,41,39,2,27,25,2,12,12,0,12,12,0,12,12,0,13,13,0,0,0,0,12,12,0,55,52,3
"9",10,10,0,7,7,0,2,2,0,0,0,0,38,38,0,39,39,0,38,38,0,10,10,0,10,10,0,10,10,0,6,6,0,0,0,0,11,11,0,46,43,3
"10",12,12,0,13,13,0,13,13,0,7,7,0,44,43,1,44,44,0,33,33,0,12,12,0,12,12,0,12,12,0,11,11,0,0,0,0,12,12,0,53,52,1
"11",6,6,0,0,0,0,0,0,0,0,0,0,23,23,0,23,23,0,19,19,0,6,6,0,6,6,0,6,6,0,8,8,0,0,0,0,6,6,0,25,25,0
"12",3,3,0,1,1,0,1,1,0,0,0,0,20,18,2,22,20,2,20,19,1,3,3,0,3,3,0,3,3,0,5,5,0,0,0,0,3,3,0,31,29,2
"13",32,32,0,46,45,1,46,45,1,1,0,1,64,64,0,63,63,0,61,61,0,30,30,0,30,30,0,30,30,0,40,39,1,32,31,1,30,30,0,75,75,0
"14",18,17,1,31,31,0,42,42,0,46,46,0,60,60,0,60,60,0,59,59,0,13,12,1,13,12,1,13,12,1,19,19,0,55,52,3,13,12,1,79,78,1
"15",7,7,0,6,6,0,6,6,0,0,0,0,35,34,1,32,32,0,24,24,0,7,7,0,7,7,0,7,7,0,7,7,0,0,0,0,7,7,0,52,46,6
"16",13,13,0,33,32,1,21,20,1,0,0,0,50,50,0,49,49,0,36,36,0,13,13,0,13,13,0,13,13,0,15,15,0,0,0,0,13,13,0,63,61,2
"17",15,15,0,9,9,0,0,0,0,0,0,0,33,30,3,34,31,3,33,30,3,16,16,0,16,16,0,16,16,0,12,12,0,0,0,0,16,16,0,65,60,5
"18",1,1,0,1,1,0,1,1,0,0,0,0,45,45,0,45,45,0,39,39,0,1,1,0,1,1,0,1,1,0,6,6,0,0,0,0,1,1,0,65,61,4
"19",5,5,0,19,19,0,23,23,0,0,0,0,48,46,2,54,52,2,51,49,2,5,5,0,5,5,0,5,5,0,9,9,0,0,0,0,5,5,0,78,65,13
"20",10,9,1,17,16,1,10,10,0,0,0,0,34,33,1,33,33,0,33,33,0,10,9,1,10,9,1,10,9,1,11,10,1,0,0,0,10,9,1,69,63,6
"21",26,25,1,31,29,2,33,31,2,26,26,0,53,53,0,53,53,0,50,50,0,24,23,1,24,23,1,24,23,1,27,26,1,51,47,4,25,24,1,63,63,0
"22",14,14,0,32,31,1,33,32,1,0,0,0,59,58,1,58,58,0,55,55,0,13,13,0,13,13,0,13,13,0,14,14,0,25,25,0,13,13,0,90,85,5
"23",30,29,1,39,38,1,32,32,0,0,0,0,48,48,0,49,49,0,46,46,0,29,28,1,29,28,1,29,28,1,29,29,0,24,24,0,29,28,1,82,68,14
"24",0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,39,39,0,38,38,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,48,48,0
"25",9,9,0,31,30,1,38,37,1,38,37,1,49,48,1,50,49,1,49,48,1,9,9,0,9,9,0,9,9,0,11,11,0,40,38,2,9,9,0,77,68,9
"26",11,11,0,7,6,1,8,7,1,6,6,0,19,17,2,19,17,2,19,17,2,11,11,0,11,11,0,11,11,0,11,11,0,0,0,0,11,11,0,44,41,3
"27",2,2,0,22,22,0,22,22,0,17,17,0,56,56,0,58,58,0,57,57,0,2,2,0,2,2,0,2,2,0,8,8,0,64,60,4,3,2,1,81,76,5
"28",0,0,0,0,0,0,0,0,0,0,0,0,40,39,1,42,41,1,30,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,1
"29",15,14,1,44,43,1,50,49,1,1,1,0,58,58,0,58,58,0,53,53,0,14,13,1,14,13,1,14,13,1,24,23,1,46,46,0,15,14,1,84,74,10
"30",3,2,1,3,2,1,1,0,1,0,0,0,37,35,2,38,36,2,30,28,2,3,2,1,3,2,1,3,2,1,3,2,1,0,0,0,3,2,1,42,39,3
"31",12,11,1,7,7,0,1,1,0,0,0,0,19,18,1,19,18,1,20,19,1,11,11,0,11,11,0,11,11,0,11,11,0,0,0,0,11,11,0,53,40,13
"32",11,10,1,32,31,1,36,35,1,37,37,0,49,49,0,49,49,0,46,46,0,11,10,1,11,10,1,11,10,1,27,26,1,43,42,1,11,10,1,69,64,5
"33",10,10,0,22,21,1,23,22,1,0,0,0,40,40,0,41,41,0,33,33,0,4,4,0,4,4,0,4,4,0,10,10,0,23,23,0,4,4,0,51,51,0
"34",7,7,0,14,14,0,15,15,0,0,0,0,19,18,1,22,20,2,21,20,1,7,7,0,7,7,0,7,7,0,11,10,1,20,20,0,7,7,0,71,57,14
"35",12,12,0,19,18,1,20,19,1,18,17,1,26,25,1,27,26,1,26,23,3,11,11,0,11,11,0,11,11,0,19,18,1,0,0,0,11,11,0,32,31,1
"36",21,19,2,6,6,0,0,0,0,0,0,0,46,43,3,46,43,3,42,39,3,21,19,2,21,19,2,21,19,2,22,21,1,0,0,0,22,20,2,50,47,3
"37",5,5,0,14,14,0,19,18,1,2,2,0,58,58,0,57,57,0,53,53,0,5,5,0,4,4,0,4,4,0,5,5,0,43,43,0,4,4,0,82,74,8
"38",13,11,2,11,11,0,8,8,0,0,0,0,24,22,2,22,20,2,3,2,1,14,12,2,14,12,2,14,12,2,14,12,2,0,0,0,15,13,2,23,22,1
"39",19,18,1,35,33,2,35,33,2,32,30,2,52,49,3,52,49,3,50,48,2,19,18,1,19,18,1,19,18,1,20,19,1,40,39,1,19,18,1,74,60,14
"40",2,2,0,19,19,0,21,21,0,22,22,0,25,23,2,25,23,2,25,23,2,2,2,0,2,2,0,2,2,0,15,13,2,22,22,0,2,2,0,51,45,6
"41",9,9,0,10,10,0,10,10,0,0,0,0,21,20,1,21,20,1,19,18,1,9,9,0,9,9,0,9,9,0,8,8,0,0,0,0,9,9,0,33,31,2
"42",20,18,2,17,16,1,14,13,1,5,4,1,59,59,0,59,59,0,48,48,0,18,16,2,18,16,2,18,16,2,17,17,0,0,0,0,18,16,2,70,70,0
"43",15,15,0,19,19,0,17,17,0,13,13,0,44,42,2,42,41,1,41,40,1,12,12,0,12,12,0,12,12,0,12,12,0,0,0,0,12,12,0,67,57,10
"44",11,10,1,10,10,0,5,5,0,0,0,0,44,42,2,44,42,2,40,39,1,9,9,0,9,9,0,9,9,0,9,9,0,0,0,0,11,10,1,68,60,8
"45",11,11,0,10,10,0,8,8,0,1,1,0,51,49,2,51,49,2,49,47,2,10,10,0,10,10,0,10,10,0,13,13,0,0,0,0,10,10,0,55,52,3
"46",7,7,0,12,12,0,12,12,0,0,0,0,20,19,1,25,24,1,18,17,1,5,5,0,5,5,0,5,5,0,13,12,1,23,21,2,5,5,0,50,44,6
"47",12,12,0,16,16,0,16,16,0,4,3,1,50,50,0,48,48,0,42,42,0,13,13,0,13,13,0,13,13,0,11,11,0,0,0,0,13,13,0,61,60,1
"48",8,8,0,6,6,0,3,3,0,0,0,0,24,21,3,27,23,4,29,25,4,8,8,0,8,8,0,8,8,0,8,8,0,0,0,0,8,8,0,68,58,10
"49",1,1,0,1,1,0,1,1,0,0,0,0,32,31,1,28,27,1,25,24,1,1,1,0,1,1,0,1,1,0,9,9,0,0,0,0,1,1,0,70,60,10
"50",11,11,0,16,16,0,19,19,0,0,0,0,31,29,2,31,29,2,29,28,1,10,10,0,10,10,0,10,10,0,10,10,0,0,0,0,10,10,0,53,44,9
"51",20,17,3,23,22,1,20,20,0,8,8,0,45,41,4,45,41,4,45,41,4,20,17,3,20,17,3,20,17,3,21,19,2,24,19,5,20,17,3,54,46,8
"52",19,19,0,42,42,0,51,51,0,51,50,1,59,59,0,59,59,0,45,45,0,19,19,0,19,19,0,19,19,0,19,19,0,45,45,0,19,19,0,72,71,1
"53",12,12,0,1,1,0,0,0,0,0,0,0,24,23,1,23,22,1,17,16,1,11,11,0,11,11,0,11,11,0,12,12,0,0,0,0,11,11,0,60,55,5
"54",19,17,2,1,1,0,0,0,0,0,0,0,37,35,2,37,35,2,35,33,2,19,17,2,19,17,2,19,17,2,21,19,2,0,0,0,19,17,2,35,35,0
"55",17,17,0,21,21,0,28,28,0,0,0,0,36,34,2,37,35,2,39,37,2,17,17,0,17,17,0,17,17,0,17,17,0,0,0,0,21,17,4,69,54,15
"56",18,18,0,31,28,3,26,24,2,20,19,1,59,56,3,57,54,3,50,48,2,18,18,0,18,18,0,18,18,0,18,18,0,0,0,0,18,18,0,80,71,9
