"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"396",23,22,1,29,29,0,27,27,0,12,12,0,41,40,1,40,40,0,37,37,0,19,19,0,17,17,0,17,17,0,24,23,1,31,31,0,25,18,7,51,48,3
"397",49,49,0,54,53,1,51,51,0,40,38,2,53,49,4,51,47,4,36,33,3,47,47,0,45,45,0,45,45,0,51,50,1,54,52,2,66,45,21,74,68,6
"398",20,20,0,20,20,0,17,17,0,4,4,0,35,35,0,38,38,0,42,42,0,27,27,0,28,27,1,28,27,1,28,27,1,21,18,3,50,27,23,72,71,1
"399",26,25,1,23,23,0,19,19,0,4,4,0,31,31,0,32,31,1,29,28,1,24,24,0,20,20,0,20,20,0,26,25,1,28,28,0,20,20,0,51,49,2
"400",10,10,0,7,7,0,7,7,0,6,6,0,25,24,1,25,25,0,15,15,0,13,13,0,13,13,0,13,13,0,10,10,0,0,0,0,13,13,0,54,51,3
"401",55,55,0,68,68,0,70,70,0,63,63,0,70,70,0,67,67,0,56,56,0,55,54,1,53,51,2,53,51,2,56,56,0,72,71,1,53,51,2,77,76,1
"402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",31,30,1,42,41,1,43,42,1,0,0,0,45,44,1,45,45,0,44,44,0,31,30,1,24,24,0,24,24,0,30,29,1,41,40,1,24,24,0,74,67,7
"404",50,49,1,62,59,3,61,59,2,57,55,2,64,63,1,65,64,1,54,54,0,48,48,0,43,43,0,43,43,0,47,47,0,65,65,0,43,43,0,76,73,3
"405",43,40,3,41,40,1,43,40,3,22,21,1,31,31,0,32,31,1,26,25,1,43,41,2,41,40,1,41,40,1,41,40,1,42,41,1,154,40,114,42,37,5
"406",40,37,3,44,41,3,45,41,4,37,35,2,49,49,0,53,53,0,57,57,0,40,37,3,36,35,1,36,35,1,40,37,3,30,29,1,36,35,1,73,71,2
"407",19,18,1,20,20,0,21,20,1,0,0,0,29,29,0,28,28,0,25,25,0,20,18,2,17,16,1,17,16,1,19,18,1,23,23,0,17,16,1,34,33,1
"408",7,7,0,7,7,0,6,6,0,0,0,0,18,18,0,17,17,0,13,13,0,7,7,0,7,7,0,7,7,0,7,7,0,0,0,0,7,7,0,64,44,20
"409",6,6,0,3,3,0,3,3,0,3,3,0,18,18,0,23,23,0,18,18,0,9,9,0,9,9,0,9,9,0,9,9,0,0,0,0,9,9,0,59,49,10
"410",0,0,0,10,10,0,8,8,0,0,0,0,12,12,0,17,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0
"411",12,12,0,37,34,3,39,36,3,17,14,3,34,34,0,36,36,0,39,37,2,18,18,0,18,18,0,18,18,0,30,29,1,44,41,3,18,18,0,68,57,11
"412",46,44,2,60,57,3,55,54,1,51,51,0,66,65,1,64,63,1,63,63,0,43,42,1,40,39,1,40,39,1,42,42,0,34,34,0,40,39,1,74,72,2
"413",30,30,0,46,46,0,46,46,0,0,0,0,52,49,3,54,52,2,48,47,1,34,34,0,28,28,0,28,28,0,34,34,0,44,42,2,28,28,0,78,75,3
"414",39,37,2,52,51,1,55,54,1,59,59,0,56,52,4,56,53,3,57,55,2,35,33,2,32,30,2,32,30,2,48,46,2,44,44,0,32,30,2,89,85,4
"415",13,12,1,14,14,0,8,8,0,0,0,0,40,37,3,38,36,2,34,32,2,14,13,1,10,10,0,10,10,0,18,17,1,35,32,3,120,10,110,46,43,3
"416",24,24,0,19,19,0,12,12,0,0,0,0,36,36,0,36,36,0,31,31,0,25,25,0,23,23,0,23,23,0,24,24,0,0,0,0,23,23,0,47,43,4
"417",11,11,0,7,7,0,10,9,1,8,7,1,47,40,7,47,41,6,46,39,7,12,12,0,10,10,0,10,10,0,11,11,0,0,0,0,16,10,6,58,50,8
"418",23,22,1,29,25,4,30,25,5,31,27,4,26,26,0,26,26,0,23,23,0,25,24,1,21,21,0,21,21,0,24,24,0,24,21,3,21,21,0,47,44,3
"419",38,36,2,65,64,1,67,65,2,60,59,1,74,72,2,74,72,2,72,71,1,41,39,2,36,35,1,36,35,1,40,39,1,60,59,1,36,35,1,85,79,6
"420",15,15,0,3,3,0,0,0,0,0,0,0,28,28,0,30,30,0,30,30,0,16,16,0,14,14,0,14,14,0,15,15,0,0,0,0,14,14,0,34,34,0
"421",31,31,0,29,29,0,22,22,0,15,15,0,37,37,0,42,41,1,36,35,1,34,34,0,33,33,0,33,33,0,34,34,0,38,37,1,35,33,2,51,47,4
"422",40,40,0,60,59,1,63,62,1,54,53,1,63,63,0,64,64,0,64,64,0,41,41,0,39,39,0,39,39,0,40,40,0,54,54,0,39,39,0,73,72,1
"423",16,14,2,15,14,1,15,14,1,6,6,0,16,14,2,14,14,0,12,12,0,16,14,2,15,13,2,15,13,2,15,13,2,0,0,0,15,13,2,16,15,1
"424",11,11,0,14,14,0,13,13,0,5,5,0,18,18,0,19,19,0,21,21,0,11,11,0,12,12,0,12,12,0,12,12,0,0,0,0,12,12,0,27,26,1
"425",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
"426",25,25,0,31,31,0,31,31,0,0,0,0,22,22,0,23,23,0,2,2,0,30,30,0,27,27,0,27,27,0,28,28,0,31,31,0,27,27,0,33,32,1
"427",33,32,1,36,35,1,36,35,1,27,27,0,33,33,0,38,38,0,35,35,0,34,33,1,33,32,1,33,32,1,33,32,1,36,34,2,34,33,1,58,52,6
"428",8,8,0,16,16,0,15,15,0,2,2,0,21,21,0,22,22,0,21,21,0,8,8,0,8,8,0,8,8,0,8,8,0,21,20,1,8,8,0,27,26,1
"429",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,50,8
"430",30,29,1,27,26,1,24,23,1,11,11,0,35,35,0,37,37,0,28,28,0,28,27,1,27,26,1,27,26,1,28,27,1,22,21,1,114,38,76,45,45,0
"431",21,20,1,34,32,2,34,32,2,29,27,2,37,37,0,37,37,0,37,37,0,22,21,1,21,20,1,21,20,1,20,19,1,35,34,1,45,20,25,44,44,0
"432",3,3,0,3,3,0,3,3,0,0,0,0,12,12,0,15,15,0,12,12,0,4,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,53,52,1
"433",13,13,0,17,16,1,12,12,0,10,10,0,18,18,0,21,20,1,28,27,1,17,17,0,15,15,0,15,15,0,19,19,0,0,0,0,142,15,127,61,56,5
"434",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0
"435",24,24,0,33,31,2,31,31,0,0,0,0,52,48,4,56,52,4,44,41,3,25,25,0,28,27,1,28,27,1,26,26,0,42,37,5,28,27,1,62,60,2
"436",39,37,2,51,46,5,51,46,5,44,43,1,62,59,3,66,63,3,65,63,2,41,39,2,32,32,0,32,32,0,37,36,1,54,48,6,32,32,0,90,80,10
"437",31,31,0,41,40,1,41,40,1,41,41,0,47,46,1,47,46,1,47,46,1,30,30,0,33,33,0,33,33,0,31,31,0,29,29,0,33,33,0,54,51,3
"438",23,23,0,27,27,0,29,29,0,30,29,1,24,24,0,24,24,0,25,25,0,24,24,0,24,24,0,24,24,0,23,23,0,25,25,0,24,24,0,45,42,3
"439",25,23,2,54,54,0,55,55,0,45,45,0,61,61,0,62,62,0,54,54,0,30,28,2,29,27,2,29,27,2,32,31,1,49,49,0,29,27,2,84,83,1
"440",49,46,3,40,39,1,32,32,0,2,2,0,42,42,0,45,45,0,52,52,0,44,43,1,39,39,0,39,39,0,43,43,0,30,30,0,39,39,0,68,64,4
"441",33,32,1,46,44,2,46,44,2,24,24,0,44,43,1,46,44,2,43,41,2,34,33,1,32,31,1,32,31,1,36,35,1,52,47,5,60,31,29,62,57,5
"442",14,13,1,21,20,1,22,21,1,13,13,0,21,21,0,21,21,0,21,21,0,14,13,1,14,13,1,14,13,1,14,13,1,20,20,0,14,13,1,35,28,7
"443",56,54,2,68,67,1,70,69,1,69,68,1,76,73,3,75,73,2,72,70,2,53,51,2,46,45,1,46,45,1,55,54,1,69,68,1,46,45,1,86,81,5
"444",34,32,2,49,46,3,48,45,3,0,0,0,41,37,4,43,39,4,48,44,4,32,30,2,25,24,1,25,24,1,31,30,1,32,31,1,25,24,1,68,66,2
"445",13,13,0,13,13,0,10,10,0,8,8,0,32,30,2,32,30,2,0,0,0,15,15,0,12,12,0,12,12,0,15,15,0,0,0,0,12,12,0,38,35,3
"446",24,23,1,19,19,0,16,16,0,14,14,0,32,32,0,34,34,0,33,33,0,24,23,1,21,20,1,21,20,1,24,23,1,0,0,0,23,22,1,59,53,6
