"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"1",5,5,0,2,2,0,2,2,0,0,0,0,9,9,0,9,9,0,16,16,0,4,4,0,2,2,0,2,2,0,9,9,0,0,0,0,2,2,0,185,179,6
"2",4,4,0,6,6,0,2,2,0,1,0,1,25,23,2,31,29,2,40,38,2,4,4,0,4,4,0,4,4,0,3,3,0,20,20,0,4,4,0,125,120,5
"3",4,4,0,0,0,0,0,0,0,0,0,0,4,3,1,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,5
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,1,0,0,0,8,8,0
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,31,31,0
"7",1,0,1,0,0,0,1,1,0,0,0,0,3,2,1,3,2,1,6,5,1,1,0,1,1,0,1,1,0,1,1,0,1,20,20,0,1,0,1,83,71,12
"8",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,32,32,0
"9",0,0,0,4,4,0,4,4,0,4,4,0,7,7,0,10,10,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,3
"10",0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,2
"11",2,2,0,1,1,0,0,0,0,1,0,1,2,2,0,2,2,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,2
"12",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,6
"13",9,9,0,3,3,0,3,3,0,3,3,0,42,41,1,53,50,3,57,54,3,9,9,0,9,9,0,9,9,0,9,9,0,0,0,0,9,9,0,95,89,6
"14",0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,4
