"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"24",4,4,0,21,19,2,15,14,1,0,0,0,38,36,2,40,38,2,36,35,1,8,8,0,10,10,0,10,10,0,20,20,0,40,33,7,10,10,0,67,60,7
"25",26,25,1,59,57,2,60,58,2,0,0,0,71,68,3,68,67,1,64,63,1,34,32,2,32,30,2,30,29,1,41,40,1,54,48,6,31,30,1,105,90,15
"26",51,50,1,49,47,2,41,40,1,37,36,1,56,52,4,55,51,4,43,40,3,48,47,1,50,49,1,50,49,1,49,48,1,32,32,0,50,49,1,69,61,8
"27",14,14,0,0,0,0,0,0,0,1,0,1,35,35,0,38,37,1,36,36,0,18,18,0,18,18,0,18,18,0,18,18,0,0,0,0,18,18,0,77,69,8
"28",46,45,1,44,44,0,44,44,0,34,34,0,56,55,1,55,54,1,28,27,1,46,45,1,46,45,1,46,45,1,46,45,1,30,30,0,46,45,1,65,62,3
"29",46,44,2,72,69,3,72,70,2,44,44,0,74,74,0,73,73,0,64,64,0,43,42,1,42,41,1,42,41,1,47,45,2,65,63,2,42,41,1,81,79,2
"30",8,8,0,19,19,0,17,14,3,1,0,1,41,40,1,40,39,1,33,32,1,9,9,0,8,8,0,8,8,0,7,7,0,28,27,1,8,8,0,57,56,1
"31",29,26,3,33,29,4,32,30,2,28,26,2,44,41,3,44,41,3,32,31,1,30,27,3,28,25,3,28,25,3,28,25,3,31,30,1,28,25,3,50,47,3
"32",40,40,0,49,48,1,57,56,1,53,52,1,51,50,1,54,53,1,56,55,1,40,40,0,39,39,0,39,39,0,38,38,0,48,47,1,39,39,0,78,74,4
"33",36,35,1,54,50,4,59,55,4,61,57,4,60,59,1,61,60,1,53,52,1,35,33,2,35,33,2,35,33,2,33,32,1,63,60,3,35,33,2,78,71,7
"34",46,46,0,54,54,0,58,57,1,1,1,0,47,47,0,46,46,0,24,24,0,45,45,0,45,45,0,45,45,0,44,44,0,52,51,1,45,45,0,57,56,1
"35",42,40,2,49,47,2,49,48,1,2,2,0,66,61,5,67,62,5,63,58,5,41,40,1,39,38,1,39,38,1,37,36,1,37,36,1,39,38,1,79,69,10
"36",58,56,2,65,62,3,65,62,3,64,63,1,65,63,2,65,64,1,47,47,0,55,54,1,52,51,1,52,51,1,55,53,2,54,53,1,53,52,1,81,72,9
"37",25,24,1,31,29,2,24,23,1,0,0,0,57,56,1,58,57,1,55,55,0,26,25,1,25,24,1,25,24,1,26,25,1,53,52,1,25,24,1,67,64,3
"38",22,22,0,25,24,1,23,22,1,1,1,0,24,24,0,25,25,0,19,19,0,22,22,0,22,22,0,22,22,0,24,24,0,0,0,0,22,22,0,33,33,0
"39",55,54,1,72,68,4,74,69,5,1,1,0,80,78,2,80,78,2,68,68,0,55,54,1,54,53,1,54,53,1,56,56,0,58,58,0,54,53,1,85,83,2
"40",38,36,2,55,53,2,60,57,3,0,0,0,68,68,0,65,65,0,66,66,0,37,35,2,35,33,2,35,33,2,39,36,3,22,22,0,35,33,2,88,83,5
"41",25,25,0,36,35,1,32,32,0,16,16,0,42,40,2,44,42,2,44,42,2,26,26,0,26,26,0,26,26,0,30,30,0,0,0,0,26,26,0,71,64,7
"42",54,54,0,56,56,0,48,48,0,0,0,0,75,75,0,74,74,0,67,67,0,53,53,0,51,51,0,51,51,0,53,53,0,57,52,5,51,51,0,82,80,2
"43",54,51,3,42,40,2,42,40,2,42,40,2,56,54,2,56,54,2,51,50,1,53,50,3,52,50,2,52,50,2,51,50,1,41,39,2,52,50,2,85,68,17
"44",15,14,1,9,9,0,7,6,1,0,0,0,15,15,0,19,19,0,18,18,0,15,14,1,15,14,1,15,14,1,12,12,0,0,0,0,15,14,1,24,24,0
"45",32,32,0,46,45,1,42,41,1,0,0,0,53,51,2,53,51,2,53,51,2,32,32,0,32,32,0,32,32,0,30,30,0,45,45,0,32,32,0,71,64,7
"46",23,23,0,14,14,0,10,10,0,3,3,0,53,52,1,52,51,1,24,24,0,21,21,0,21,21,0,21,21,0,19,19,0,0,0,0,21,21,0,63,60,3
"47",22,21,1,30,29,1,32,31,1,0,0,0,35,35,0,34,34,0,31,31,0,21,20,1,19,18,1,19,18,1,18,17,1,26,26,0,19,18,1,43,42,1
"48",14,14,0,47,47,0,56,55,1,1,1,0,63,63,0,62,62,0,37,37,0,22,22,0,16,16,0,16,16,0,23,23,0,44,42,2,16,16,0,70,70,0
"49",49,49,0,48,48,0,46,46,0,22,22,0,48,46,2,47,45,2,42,40,2,45,45,0,43,43,0,43,43,0,46,46,0,46,46,0,45,43,2,62,62,0
"50",39,36,3,51,51,0,48,47,1,42,41,1,48,47,1,48,47,1,46,45,1,38,36,2,36,35,1,36,35,1,38,35,3,44,43,1,37,36,1,56,54,2
"51",28,26,2,32,32,0,36,35,1,38,36,2,46,46,0,46,46,0,43,43,0,27,25,2,27,26,1,27,26,1,26,25,1,43,40,3,27,26,1,53,52,1
"52",48,47,1,61,60,1,66,63,3,64,63,1,67,64,3,65,63,2,54,52,2,50,47,3,45,43,2,45,43,2,48,46,2,49,49,0,45,43,2,78,75,3
"53",37,36,1,46,41,5,48,44,4,0,0,0,44,41,3,45,42,3,41,39,2,37,36,1,35,35,0,35,35,0,38,37,1,47,41,6,35,35,0,56,52,4
"54",35,35,0,42,41,1,39,38,1,29,29,0,60,60,0,55,55,0,27,27,0,29,29,0,30,29,1,30,29,1,34,34,0,24,24,0,30,29,1,75,69,6
"55",54,52,2,65,63,2,63,61,2,53,53,0,76,75,1,74,74,0,64,64,0,55,52,3,54,52,2,54,52,2,53,50,3,53,52,1,54,52,2,91,87,4
"56",40,40,0,39,39,0,39,38,1,35,35,0,61,59,2,67,65,2,65,63,2,41,41,0,37,37,0,37,37,0,38,38,0,43,42,1,37,37,0,77,75,2
"57",25,25,0,21,21,0,17,17,0,12,12,0,28,27,1,26,25,1,20,18,2,25,25,0,30,30,0,30,30,0,28,28,0,0,0,0,36,30,6,49,44,5
"58",48,46,2,36,35,1,35,35,0,0,0,0,54,54,0,53,53,0,35,35,0,45,43,2,43,42,1,43,42,1,46,44,2,42,40,2,43,42,1,61,60,1
"59",9,6,3,8,7,1,7,6,1,0,0,0,18,18,0,11,11,0,9,9,0,10,8,2,10,8,2,10,8,2,10,8,2,0,0,0,10,8,2,43,36,7
"60",56,53,3,62,61,1,65,62,3,1,1,0,63,61,2,64,62,2,61,59,2,55,52,3,52,50,2,52,50,2,56,53,3,53,52,1,52,50,2,82,76,6
"61",43,42,1,63,63,0,66,65,1,26,25,1,68,68,0,67,67,0,51,51,0,43,42,1,37,37,0,37,37,0,42,40,2,68,64,4,37,37,0,87,84,3
"62",34,34,0,37,37,0,28,28,0,0,0,0,42,40,2,41,39,2,41,41,0,37,37,0,35,35,0,35,35,0,35,34,1,0,0,0,35,35,0,72,66,6
"63",50,48,2,58,54,4,58,54,4,35,35,0,72,68,4,71,68,3,64,62,2,50,48,2,44,43,1,44,43,1,50,48,2,66,62,4,44,43,1,71,67,4
"64",16,16,0,17,17,0,13,13,0,0,0,0,37,37,0,38,38,0,27,27,0,16,16,0,16,16,0,16,16,0,15,15,0,29,24,5,16,16,0,49,48,1
"65",7,7,0,6,6,0,3,3,0,0,0,0,40,39,1,42,41,1,34,33,1,6,6,0,6,6,0,6,6,0,5,5,0,0,0,0,6,6,0,82,69,13
"66",46,45,1,33,33,0,26,26,0,26,24,2,67,63,4,71,67,4,65,61,4,41,41,0,40,40,0,40,40,0,46,44,2,29,24,5,40,40,0,81,75,6
"67",28,28,0,12,11,1,3,3,0,0,0,0,41,41,0,44,44,0,47,47,0,28,28,0,26,26,0,26,26,0,28,27,1,0,0,0,27,27,0,56,56,0
"68",13,13,0,33,33,0,32,32,0,23,23,0,27,27,0,28,28,0,22,22,0,17,17,0,20,20,0,20,20,0,19,19,0,50,49,1,20,20,0,67,65,2
"69",32,32,0,42,40,2,35,34,1,0,0,0,43,42,1,43,42,1,15,15,0,34,34,0,30,30,0,30,30,0,34,33,1,30,30,0,34,34,0,61,53,8
"70",29,29,0,23,21,2,11,10,1,0,0,0,46,44,2,50,48,2,51,50,1,31,31,0,33,33,0,33,33,0,30,30,0,0,0,0,33,33,0,62,59,3
"71",10,10,0,34,33,1,35,32,3,0,0,0,44,43,1,48,47,1,50,49,1,14,14,0,14,14,0,14,14,0,13,13,0,55,49,6,14,14,0,52,51,1
"72",30,30,0,20,18,2,17,14,3,0,0,0,38,38,0,38,38,0,41,41,0,30,30,0,29,29,0,29,29,0,29,29,0,28,27,1,29,29,0,72,66,6
"73",18,17,1,10,9,1,0,0,0,0,0,0,44,44,0,51,50,1,46,45,1,22,21,1,18,18,0,18,18,0,19,19,0,20,20,0,20,20,0,66,62,4
"74",31,31,0,43,42,1,43,40,3,0,0,0,63,60,3,62,60,2,57,55,2,33,33,0,35,35,0,35,35,0,37,37,0,47,45,2,35,35,0,71,66,5
"75",33,32,1,34,34,0,33,33,0,24,24,0,41,41,0,41,41,0,25,25,0,32,31,1,32,31,1,32,31,1,36,35,1,0,0,0,32,31,1,61,59,2
"76",41,39,2,52,50,2,54,52,2,1,1,0,67,63,4,64,61,3,43,41,2,39,38,1,38,37,1,38,37,1,43,41,2,35,35,0,38,37,1,63,60,3
"77",61,58,3,64,63,1,62,61,1,1,1,0,60,60,0,62,62,0,59,59,0,61,58,3,60,58,2,60,58,2,59,57,2,50,49,1,60,58,2,75,74,1
"78",50,49,1,58,56,2,56,54,2,1,1,0,54,52,2,47,47,0,34,34,0,51,50,1,51,50,1,51,50,1,53,52,1,56,55,1,54,50,4,54,52,2
"79",24,24,0,31,31,0,26,26,0,0,0,0,45,44,1,45,41,4,16,15,1,27,27,0,23,23,0,23,23,0,29,29,0,47,45,2,23,23,0,53,49,4
"80",20,19,1,14,14,0,18,18,0,5,5,0,41,39,2,43,41,2,42,41,1,19,18,1,21,20,1,21,20,1,18,17,1,0,0,0,21,20,1,66,59,7
"81",47,46,1,48,47,1,49,46,3,9,9,0,55,54,1,55,54,1,50,49,1,45,45,0,45,45,0,45,45,0,47,47,0,28,28,0,45,45,0,65,64,1
"82",38,38,0,36,35,1,30,29,1,0,0,0,59,57,2,56,53,3,38,35,3,38,38,0,37,37,0,37,37,0,38,38,0,56,52,4,37,37,0,65,59,6
"83",43,42,1,45,45,0,46,46,0,35,34,1,52,51,1,53,52,1,44,44,0,43,42,1,41,41,0,41,41,0,40,39,1,28,28,0,42,42,0,63,63,0
"84",28,28,0,21,21,0,18,18,0,1,1,0,38,38,0,38,38,0,40,40,0,26,26,0,24,24,0,24,24,0,30,29,1,40,38,2,24,24,0,63,58,5
"85",66,63,3,67,65,2,68,66,2,0,0,0,81,79,2,81,79,2,74,73,1,63,61,2,62,60,2,62,60,2,65,63,2,77,74,3,62,60,2,102,92,10
"86",56,55,1,69,66,3,71,67,4,64,62,2,71,70,1,71,70,1,54,53,1,56,55,1,56,54,2,56,54,2,56,55,1,62,61,1,56,54,2,93,81,12
"87",36,36,0,44,44,0,45,45,0,24,23,1,53,53,0,53,53,0,36,36,0,36,36,0,34,34,0,34,34,0,42,42,0,44,43,1,35,35,0,68,65,3
"88",39,38,1,53,51,2,56,51,5,38,36,2,46,45,1,46,45,1,49,47,2,38,38,0,37,37,0,37,37,0,38,37,1,51,50,1,37,37,0,72,66,6
"89",0,0,0,2,2,0,0,0,0,0,0,0,43,43,0,44,44,0,49,48,1,4,4,0,11,10,1,11,10,1,25,21,4,22,21,1,11,10,1,75,60,15
"90",52,52,0,59,58,1,59,58,1,41,41,0,57,56,1,56,56,0,52,52,0,52,52,0,52,52,0,52,52,0,52,52,0,56,55,1,52,52,0,87,73,14
"91",39,39,0,58,56,2,61,59,2,1,1,0,60,58,2,60,58,2,62,59,3,41,41,0,40,40,0,40,40,0,41,41,0,51,49,2,40,40,0,85,73,12
"92",52,52,0,20,20,0,14,14,0,15,13,2,47,46,1,46,45,1,25,24,1,52,52,0,51,51,0,51,51,0,51,51,0,47,44,3,51,51,0,49,49,0
"93",37,37,0,40,40,0,38,38,0,24,24,0,44,41,3,42,39,3,33,33,0,36,36,0,34,34,0,34,34,0,34,34,0,34,32,2,35,35,0,45,42,3
"94",26,26,0,51,50,1,51,50,1,29,26,3,54,53,1,55,54,1,56,55,1,33,33,0,34,34,0,34,34,0,35,35,0,36,34,2,34,34,0,67,65,2
"95",48,48,0,49,49,0,50,50,0,0,0,0,76,71,5,78,73,5,72,69,3,50,50,0,49,49,0,49,49,0,48,48,0,27,27,0,49,49,0,88,81,7
"96",37,37,0,47,45,2,42,42,0,34,34,0,57,57,0,54,54,0,43,43,0,36,35,1,35,34,1,35,34,1,41,41,0,47,47,0,35,34,1,64,63,1
"97",47,47,0,60,59,1,62,59,3,1,1,0,65,62,3,65,62,3,35,33,2,45,45,0,44,44,0,44,44,0,46,46,0,68,64,4,44,44,0,71,64,7
"98",50,48,2,59,57,2,58,57,1,0,0,0,62,58,4,62,58,4,57,55,2,49,48,1,47,47,0,47,47,0,47,47,0,55,54,1,47,47,0,68,64,4
"99",17,17,0,14,14,0,10,10,0,3,3,0,13,13,0,14,14,0,17,17,0,19,19,0,19,19,0,19,19,0,19,19,0,22,15,7,19,19,0,47,42,5
"100",38,37,1,50,48,2,51,49,2,0,0,0,68,68,0,67,67,0,24,24,0,39,38,1,37,36,1,37,36,1,40,38,2,27,27,0,91,36,55,53,53,0
"101",46,44,2,43,40,3,36,33,3,0,0,0,51,51,0,51,50,1,23,23,0,48,46,2,48,46,2,48,46,2,47,46,1,0,0,0,49,47,2,51,50,1
"102",2,2,0,0,0,0,0,0,0,0,0,0,8,8,0,10,10,0,14,14,0,2,2,0,2,2,0,2,2,0,3,3,0,0,0,0,2,2,0,64,54,10
"103",17,17,0,24,24,0,23,22,1,9,8,1,35,35,0,37,37,0,36,36,0,18,18,0,17,17,0,17,17,0,17,17,0,26,25,1,17,17,0,43,42,1
"104",28,26,2,50,47,3,51,48,3,0,0,0,58,57,1,59,58,1,56,55,1,31,30,1,27,26,1,27,26,1,28,27,1,48,47,1,28,27,1,83,76,7
"105",35,35,0,32,31,1,33,31,2,0,0,0,52,49,3,49,46,3,10,9,1,35,35,0,34,34,0,34,34,0,33,33,0,24,23,1,35,35,0,66,54,12
"106",44,42,2,50,47,3,47,45,2,46,44,2,52,52,0,53,53,0,35,35,0,44,42,2,44,42,2,44,42,2,44,42,2,37,36,1,44,42,2,65,63,2
"107",38,38,0,37,35,2,33,31,2,29,28,1,56,54,2,53,51,2,48,46,2,38,38,0,38,38,0,38,38,0,37,37,0,31,30,1,46,38,8,58,57,1
"108",18,18,0,33,31,2,23,21,2,18,16,2,53,53,0,52,52,0,47,47,0,20,20,0,20,20,0,20,20,0,19,19,0,26,21,5,20,20,0,74,73,1
"109",43,42,1,53,51,2,55,54,1,1,1,0,56,55,1,58,57,1,55,54,1,46,45,1,44,43,1,43,42,1,43,42,1,43,42,1,43,42,1,68,63,5
"110",39,39,0,13,13,0,6,6,0,0,0,0,48,46,2,46,45,1,47,46,1,35,35,0,31,31,0,31,31,0,35,35,0,0,0,0,31,31,0,80,77,3
"111",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14,14,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,3
"112",38,35,3,48,42,6,49,43,6,31,28,3,50,50,0,52,52,0,42,42,0,38,35,3,36,33,3,36,33,3,36,34,2,23,23,0,36,33,3,63,58,5
"113",23,23,0,33,32,1,36,35,1,35,32,3,40,40,0,39,39,0,37,37,0,19,19,0,17,17,0,17,17,0,24,24,0,20,19,1,17,17,0,52,51,1
"114",38,37,1,45,43,2,41,39,2,1,1,0,47,47,0,52,51,1,22,22,0,41,40,1,41,40,1,41,40,1,40,39,1,23,23,0,41,40,1,73,66,7
"115",47,47,0,50,50,0,51,50,1,0,0,0,51,51,0,47,47,0,34,34,0,46,46,0,45,45,0,45,45,0,45,45,0,44,41,3,45,45,0,73,67,6
"116",24,24,0,32,31,1,28,27,1,2,2,0,47,47,0,49,49,0,48,48,0,25,24,1,24,24,0,24,24,0,27,27,0,45,41,4,24,24,0,50,50,0
"117",11,11,0,16,16,0,11,11,0,1,1,0,45,44,1,46,45,1,42,42,0,13,13,0,13,13,0,13,13,0,9,9,0,48,45,3,13,13,0,61,58,3
"118",48,47,1,50,49,1,51,50,1,40,39,1,62,60,2,63,62,1,68,67,1,46,45,1,46,44,2,46,44,2,47,45,2,43,43,0,46,44,2,74,67,7
"119",48,45,3,69,65,4,71,66,5,57,55,2,75,72,3,75,73,2,74,72,2,48,45,3,48,45,3,48,45,3,48,46,2,48,47,1,48,45,3,81,77,4
"120",5,5,0,20,17,3,10,9,1,0,0,0,35,35,0,35,35,0,35,35,0,5,5,0,11,11,0,11,11,0,18,18,0,26,25,1,14,14,0,57,51,6
"121",38,37,1,38,37,1,37,35,2,25,24,1,48,47,1,45,44,1,46,45,1,39,38,1,36,35,1,36,35,1,36,35,1,35,35,0,37,35,2,64,60,4
"122",39,38,1,56,52,4,58,54,4,60,56,4,58,57,1,57,56,1,51,50,1,42,40,2,39,37,2,39,37,2,39,37,2,51,48,3,39,37,2,72,65,7
"123",35,34,1,51,50,1,48,47,1,0,0,0,68,68,0,68,68,0,61,60,1,34,33,1,33,32,1,33,32,1,33,32,1,28,28,0,34,33,1,71,69,2
"124",35,35,0,24,24,0,16,16,0,0,0,0,47,45,2,49,46,3,43,40,3,36,36,0,35,35,0,35,35,0,35,35,0,0,0,0,35,35,0,63,61,2
"125",45,44,1,53,51,2,50,48,2,46,44,2,49,46,3,50,47,3,50,47,3,45,43,2,40,39,1,40,39,1,46,44,2,41,41,0,40,39,1,64,63,1
"126",26,25,1,40,39,1,39,39,0,31,30,1,49,48,1,51,50,1,48,48,0,25,24,1,25,25,0,25,25,0,28,27,1,21,21,0,25,25,0,68,65,3
"127",43,42,1,42,41,1,40,39,1,16,16,0,49,46,3,47,45,2,35,34,1,40,40,0,39,39,0,39,39,0,38,38,0,27,27,0,39,39,0,59,57,2
"128",51,51,0,68,68,0,70,69,1,65,65,0,65,62,3,64,61,3,60,57,3,46,46,0,45,45,0,45,45,0,51,50,1,74,70,4,45,45,0,72,72,0
"129",18,18,0,7,7,0,6,5,1,0,0,0,43,42,1,44,43,1,42,41,1,21,20,1,21,20,1,21,20,1,19,18,1,0,0,0,21,20,1,53,53,0
"130",27,27,0,28,27,1,26,26,0,0,0,0,40,40,0,40,40,0,37,37,0,29,29,0,25,25,0,25,25,0,27,27,0,30,29,1,27,25,2,50,47,3
"131",26,26,0,39,38,1,42,40,2,0,0,0,46,45,1,45,45,0,43,43,0,28,28,0,24,24,0,24,24,0,27,27,0,45,42,3,24,24,0,53,51,2
"132",35,35,0,55,55,0,58,58,0,60,59,1,67,67,0,68,68,0,71,71,0,35,35,0,34,34,0,34,34,0,39,39,0,70,66,4,34,34,0,88,85,3
"133",39,37,2,32,30,2,31,29,2,1,1,0,59,57,2,60,58,2,59,57,2,38,36,2,38,36,2,38,36,2,35,34,1,25,25,0,39,36,3,77,71,6
"134",39,38,1,34,34,0,22,22,0,1,1,0,54,53,1,51,51,0,47,47,0,39,38,1,39,38,1,39,38,1,38,37,1,52,51,1,39,38,1,55,53,2
"135",20,19,1,32,30,2,34,31,3,20,17,3,66,63,3,66,64,2,61,59,2,21,20,1,15,15,0,15,15,0,17,17,0,31,29,2,15,15,0,73,72,1
"136",46,44,2,60,59,1,62,62,0,1,1,0,74,72,2,74,72,2,72,70,2,46,44,2,45,43,2,45,43,2,43,42,1,55,55,0,45,43,2,81,77,4
"137",48,47,1,60,57,3,60,57,3,60,57,3,70,70,0,71,71,0,53,53,0,47,46,1,46,45,1,46,45,1,46,45,1,40,39,1,46,45,1,80,80,0
"138",0,0,0,0,0,0,0,0,0,1,0,1,45,43,2,45,43,2,44,43,1,1,1,0,1,1,0,1,1,0,19,19,0,0,0,0,1,1,0,69,62,7
"139",28,27,1,42,41,1,43,42,1,31,30,1,33,31,2,37,35,2,37,35,2,27,26,1,27,26,1,27,26,1,27,26,1,42,39,3,27,26,1,56,55,1
"140",40,40,0,46,46,0,48,47,1,1,1,0,49,48,1,51,50,1,39,38,1,40,40,0,38,38,0,38,38,0,40,39,1,46,45,1,38,38,0,75,71,4
"141",54,53,1,60,57,3,61,58,3,54,50,4,73,72,1,70,69,1,65,64,1,52,51,1,52,51,1,52,51,1,54,52,2,50,49,1,129,51,78,83,77,6
"142",46,45,1,60,60,0,62,61,1,29,29,0,62,58,4,64,60,4,63,60,3,45,44,1,45,43,2,45,43,2,45,43,2,60,54,6,45,43,2,70,68,2
"143",55,55,0,58,58,0,57,56,1,50,47,3,75,74,1,75,74,1,64,63,1,52,52,0,52,52,0,52,52,0,54,54,0,64,59,5,52,52,0,92,83,9
"144",39,39,0,43,43,0,39,39,0,0,0,0,51,48,3,49,47,2,45,44,1,41,41,0,40,40,0,40,40,0,43,43,0,42,37,5,41,41,0,51,50,1
"145",50,50,0,58,58,0,62,62,0,52,50,2,72,71,1,70,69,1,65,64,1,49,49,0,48,48,0,48,48,0,62,60,2,61,58,3,48,48,0,95,92,3
"146",17,17,0,7,7,0,2,2,0,0,0,0,48,46,2,55,53,2,59,57,2,15,15,0,16,16,0,16,16,0,21,21,0,21,21,0,16,16,0,78,76,2
"147",52,51,1,51,49,2,52,49,3,39,37,2,50,50,0,51,51,0,21,21,0,51,50,1,50,50,0,50,50,0,52,50,2,49,47,2,50,50,0,69,63,6
