"","WABH MMW constant pm_Tot","WABH MMW constant pm_Cor","WABH MMW constant pm_False","WABH MMW mean_pm adapt pm_Tot","WABH MMW mean_pm adapt pm_Cor","WABH MMW mean_pm adapt pm_False","WABH MMW 0.5 adapt pm_Tot","WABH MMW 0.5 adapt pm_Cor","WABH MMW 0.5 adapt pm_False","WABH MMW 0.9 adapt pm_Tot","WABH MMW 0.9 adapt pm_Cor","WABH MMW 0.9 adapt pm_False","WABH MMW mean_pm camt pm_Tot","WABH MMW mean_pm camt pm_Cor","WABH MMW mean_pm camt pm_False","WABH MMW 0.5 camt pm_Tot","WABH MMW 0.5 camt pm_Cor","WABH MMW 0.5 camt pm_False","WABH MMW 0.9 camt pm_Tot","WABH MMW 0.9 camt pm_Cor","WABH MMW 0.9 camt pm_False","Ten Rule_Tot","Ten Rule_Cor","Ten Rule_False","Adaptive BH_Tot","Adaptive BH_Cor","Adaptive BH_False","Regular BH_Tot","Regular BH_Cor","Regular BH_False","IHW_Tot","IHW_Cor","IHW_False","ADAPT_Tot","ADAPT_Cor","ADAPT_False","SWFDR_Tot","SWFDR_Cor","SWFDR_False","CAMT_Tot","CAMT_Cor","CAMT_False"
"20",12,12,0,15,15,0,6,6,0,0,0,0,24,22,2,28,26,2,36,33,3,12,12,0,12,12,0,12,12,0,10,10,0,0,0,0,12,12,0,58,55,3
"21",10,10,0,25,25,0,25,25,0,26,26,0,46,42,4,45,41,4,46,44,2,9,9,0,8,8,0,8,8,0,9,9,0,0,0,0,8,8,0,75,71,4
"22",21,21,0,28,27,1,29,27,2,0,0,0,58,58,0,58,58,0,51,51,0,21,20,1,16,16,0,16,16,0,26,26,0,54,53,1,16,16,0,88,86,2
"23",13,13,0,7,6,1,7,6,1,0,0,0,37,35,2,37,36,1,36,34,2,13,13,0,14,13,1,14,13,1,14,13,1,0,0,0,14,13,1,44,42,2
"24",0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,11,10,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,1
"25",0,0,0,7,7,0,2,2,0,0,0,0,33,32,1,32,31,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,62,3
"26",17,16,1,27,26,1,26,25,1,22,22,0,22,21,1,25,24,1,25,22,3,14,13,1,17,16,1,17,16,1,19,18,1,21,21,0,17,16,1,42,37,5
"27",0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,6
"28",14,14,0,19,19,0,20,20,0,14,14,0,33,33,0,32,32,0,26,26,0,13,13,0,13,13,0,13,13,0,14,14,0,20,20,0,13,13,0,56,56,0
"29",17,17,0,36,35,1,40,39,1,36,36,0,55,54,1,55,54,1,44,44,0,16,16,0,12,12,0,12,12,0,19,19,0,50,46,4,12,12,0,71,69,2
"30",0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,1
"31",15,12,3,17,14,3,13,12,1,0,0,0,33,30,3,34,31,3,27,27,0,14,11,3,5,4,1,5,4,1,10,7,3,0,0,0,5,4,1,41,37,4
"32",7,7,0,27,27,0,30,29,1,32,31,1,30,30,0,30,30,0,25,25,0,7,7,0,6,6,0,6,6,0,4,4,0,36,35,1,6,6,0,48,46,2
"33",14,13,1,19,18,1,20,20,0,22,20,2,47,46,1,47,46,1,41,40,1,10,9,1,7,7,0,7,7,0,12,11,1,40,39,1,7,7,0,69,62,7
"34",12,12,0,25,25,0,28,28,0,34,34,0,39,38,1,39,38,1,38,37,1,11,11,0,6,6,0,6,6,0,13,13,0,29,29,0,10,10,0,48,45,3
"35",18,17,1,18,17,1,16,16,0,4,4,0,34,31,3,36,33,3,32,31,1,13,12,1,12,11,1,12,11,1,14,13,1,26,25,1,12,11,1,57,49,8
"36",21,21,0,32,31,1,34,33,1,26,25,1,50,47,3,47,44,3,35,33,2,21,21,0,18,18,0,18,18,0,26,25,1,33,33,0,19,19,0,61,52,9
"37",4,3,1,1,1,0,1,1,0,0,0,0,9,9,0,14,14,0,11,11,0,4,3,1,4,3,1,4,3,1,3,2,1,0,0,0,4,3,1,49,48,1
"38",5,5,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,2,2,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,29,24,5
"39",16,16,0,37,34,3,50,47,3,36,34,2,69,64,5,67,62,5,67,62,5,16,16,0,15,15,0,15,15,0,16,16,0,44,43,1,15,15,0,83,75,8
"40",9,8,1,20,20,0,23,22,1,0,0,0,42,42,0,42,42,0,42,42,0,6,6,0,6,6,0,6,6,0,8,8,0,0,0,0,6,6,0,66,60,6
"41",4,4,0,0,0,0,0,0,0,0,0,0,22,20,2,22,20,2,21,18,3,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,27,24,3
"42",30,30,0,31,30,1,33,33,0,34,34,0,63,62,1,63,63,0,43,43,0,30,30,0,23,23,0,23,23,0,32,32,0,52,47,5,28,28,0,83,80,3
"43",29,27,2,42,40,2,46,43,3,46,43,3,42,40,2,43,41,2,44,42,2,23,23,0,20,20,0,20,20,0,27,26,1,31,30,1,20,20,0,63,58,5
"44",1,1,0,0,0,0,0,0,0,0,0,0,7,7,0,8,8,0,8,8,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,17,16,1
"45",8,8,0,8,7,1,2,2,0,0,0,0,31,29,2,32,30,2,32,30,2,7,7,0,7,7,0,7,7,0,6,6,0,0,0,0,7,7,0,59,56,3
"46",4,4,0,1,1,0,1,1,0,0,0,0,21,21,0,22,22,0,20,20,0,4,4,0,4,4,0,4,4,0,4,4,0,0,0,0,4,4,0,37,36,1
"47",6,5,1,4,4,0,4,4,0,0,0,0,25,23,2,26,24,2,24,22,2,5,4,1,5,4,1,5,4,1,5,4,1,0,0,0,5,4,1,42,37,5
"48",5,5,0,9,9,0,8,8,0,5,4,1,41,40,1,42,41,1,29,29,0,5,5,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,61,58,3
"49",21,21,0,13,13,0,9,9,0,0,0,0,21,21,0,23,23,0,17,17,0,18,18,0,16,16,0,16,16,0,21,21,0,0,0,0,18,16,2,48,47,1
"50",21,20,1,34,34,0,38,38,0,1,1,0,39,38,1,38,37,1,31,31,0,20,19,1,13,12,1,13,12,1,20,19,1,41,39,2,14,13,1,40,39,1
"51",5,5,0,17,16,1,19,17,2,2,2,0,21,21,0,21,21,0,21,21,0,5,5,0,4,4,0,4,4,0,7,7,0,26,25,1,4,4,0,48,41,7
"52",13,13,0,33,33,0,36,35,1,1,0,1,56,55,1,61,60,1,45,44,1,14,13,1,9,9,0,9,9,0,12,12,0,49,47,2,9,9,0,70,69,1
"53",9,9,0,14,14,0,16,15,1,0,0,0,32,31,1,33,32,1,24,24,0,9,9,0,9,9,0,9,9,0,10,10,0,35,32,3,9,9,0,41,40,1
"54",12,12,0,11,11,0,10,10,0,6,6,0,37,37,0,35,35,0,28,28,0,12,12,0,8,8,0,5,5,0,8,8,0,0,0,0,9,9,0,53,50,3
"55",30,28,2,15,15,0,12,12,0,0,0,0,46,45,1,49,48,1,48,47,1,30,28,2,27,27,0,27,27,0,29,28,1,46,43,3,27,27,0,64,60,4
"56",6,6,0,23,23,0,28,28,0,15,15,0,38,38,0,39,39,0,33,33,0,6,6,0,6,6,0,6,6,0,9,9,0,40,39,1,6,6,0,54,49,5
"57",10,10,0,9,9,0,7,7,0,0,0,0,17,16,1,19,18,1,24,24,0,10,10,0,8,8,0,8,8,0,8,8,0,0,0,0,15,9,6,55,48,7
"58",17,16,1,14,14,0,13,13,0,11,11,0,38,36,2,33,33,0,4,4,0,15,14,1,10,10,0,10,10,0,17,16,1,0,0,0,10,10,0,49,43,6
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6
"60",17,17,0,34,32,2,35,33,2,31,27,4,42,42,0,44,44,0,45,45,0,17,17,0,17,17,0,17,17,0,18,18,0,43,39,4,17,17,0,66,64,2
"61",15,15,0,26,26,0,27,27,0,0,0,0,39,39,0,39,39,0,37,37,0,14,14,0,5,5,0,5,5,0,16,16,0,52,49,3,8,8,0,61,56,5
"62",6,6,0,4,4,0,4,4,0,0,0,0,28,27,1,28,27,1,26,25,1,8,8,0,7,7,0,7,7,0,6,6,0,0,0,0,7,7,0,37,34,3
"63",19,19,0,24,24,0,23,23,0,0,0,0,56,53,3,54,52,2,42,41,1,19,19,0,14,14,0,14,14,0,19,19,0,20,19,1,15,15,0,55,53,2
"64",5,5,0,2,2,0,0,0,0,0,0,0,21,20,1,22,21,1,21,20,1,5,5,0,1,1,0,1,1,0,5,5,0,0,0,0,1,1,0,30,28,2
"65",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0
"66",14,14,0,9,9,0,11,11,0,0,0,0,39,37,2,45,42,3,38,36,2,14,14,0,12,12,0,12,12,0,14,14,0,24,21,3,12,12,0,62,58,4
"67",1,1,0,0,0,0,0,0,0,0,0,0,20,20,0,22,22,0,20,20,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,33,32,1
"68",2,2,0,13,13,0,12,12,0,4,4,0,3,3,0,6,6,0,15,15,0,2,2,0,2,2,0,2,2,0,1,1,0,23,23,0,2,2,0,34,33,1
"69",6,6,0,5,5,0,3,3,0,0,0,0,14,14,0,16,16,0,17,17,0,7,7,0,5,5,0,5,5,0,5,5,0,0,0,0,6,6,0,36,33,3
"70",4,4,0,3,3,0,0,0,0,0,0,0,20,20,0,21,21,0,26,26,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,4,4,0,47,44,3
"71",0,0,0,7,6,1,2,1,1,1,0,1,25,25,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,1
"72",5,5,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,0,13,13,0,5,5,0,5,5,0,5,5,0,8,8,0,0,0,0,5,5,0,57,53,4
"73",2,2,0,0,0,0,0,0,0,0,0,0,25,21,4,27,23,4,29,25,4,3,3,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,41,34,7
"74",1,1,0,18,17,1,13,13,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,20,19,1,1,1,0,1,1,0
"75",11,10,1,14,14,0,13,13,0,0,0,0,9,8,1,9,8,1,7,6,1,11,10,1,8,8,0,8,8,0,7,7,0,0,0,0,8,8,0,42,41,1
"76",16,16,0,31,29,2,35,32,3,28,28,0,44,40,4,42,39,3,29,27,2,15,15,0,14,14,0,14,14,0,20,19,1,0,0,0,14,14,0,42,40,2
"77",30,29,1,43,42,1,47,46,1,27,27,0,53,53,0,53,53,0,50,50,0,30,29,1,29,28,1,29,28,1,24,24,0,22,22,0,29,28,1,62,62,0
"78",24,23,1,37,36,1,35,34,1,37,37,0,54,53,1,54,53,1,51,51,0,20,19,1,20,19,1,20,19,1,23,23,0,33,33,0,23,19,4,68,65,3
"79",1,1,0,0,0,0,0,0,0,0,0,0,40,40,0,39,39,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0
"80",5,5,0,11,11,0,12,12,0,1,1,0,17,17,0,16,16,0,10,10,0,7,6,1,6,6,0,6,6,0,6,6,0,0,0,0,8,7,1,25,25,0
"81",4,4,0,2,2,0,2,2,0,0,0,0,38,37,1,39,38,1,34,33,1,3,3,0,1,1,0,1,1,0,2,2,0,0,0,0,1,1,0,71,65,6
"82",19,19,0,9,9,0,2,2,0,0,0,0,45,44,1,44,43,1,34,33,1,19,19,0,18,18,0,18,18,0,20,20,0,0,0,0,18,18,0,49,45,4
"83",11,11,0,9,9,0,8,8,0,0,0,0,41,39,2,44,42,2,39,38,1,10,10,0,10,10,0,10,10,0,10,10,0,0,0,0,10,10,0,54,52,2
"84",9,9,0,1,1,0,0,0,0,0,0,0,7,7,0,8,8,0,8,8,0,8,8,0,7,7,0,7,7,0,12,11,1,0,0,0,7,7,0,29,29,0
"85",23,22,1,14,14,0,13,13,0,0,0,0,68,65,3,64,61,3,49,47,2,22,21,1,20,19,1,20,19,1,35,35,0,43,42,1,20,19,1,84,78,6
"86",26,25,1,47,44,3,54,50,4,35,33,2,54,54,0,55,55,0,45,45,0,21,21,0,20,19,1,20,19,1,31,30,1,33,33,0,20,19,1,71,70,1
"87",3,3,0,2,2,0,2,2,0,0,0,0,34,34,0,37,37,0,29,29,0,3,3,0,3,3,0,3,3,0,5,5,0,0,0,0,3,3,0,70,61,9
"88",12,12,0,15,15,0,14,14,0,3,2,1,37,35,2,37,35,2,32,31,1,10,10,0,8,8,0,8,8,0,17,17,0,0,0,0,8,8,0,56,51,5
"89",0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,14,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56,44,12
"90",13,13,0,27,27,0,31,31,0,0,0,0,46,46,0,46,46,0,45,45,0,11,11,0,11,11,0,11,11,0,19,19,0,36,32,4,11,11,0,64,59,5
"91",2,2,0,25,25,0,23,23,0,13,12,1,54,50,4,54,50,4,49,45,4,2,2,0,2,2,0,2,2,0,8,8,0,0,0,0,2,2,0,68,63,5
"92",11,11,0,1,1,0,7,7,0,1,1,0,21,19,2,21,19,2,19,17,2,11,11,0,8,8,0,8,8,0,10,10,0,0,0,0,8,8,0,39,35,4
"93",0,0,0,0,0,0,0,0,0,0,0,0,26,25,1,26,25,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,4
"94",3,3,0,21,21,0,21,21,0,1,0,1,21,21,0,29,29,0,35,35,0,3,3,0,3,3,0,3,3,0,3,3,0,27,26,1,3,3,0,47,46,1
"95",16,16,0,33,33,0,33,33,0,0,0,0,41,40,1,44,43,1,45,44,1,18,18,0,18,18,0,18,18,0,18,18,0,0,0,0,18,18,0,73,67,6
"96",8,8,0,19,18,1,21,21,0,18,18,0,3,3,0,7,7,0,9,9,0,5,5,0,5,5,0,5,5,0,13,13,0,31,31,0,5,5,0,43,42,1
"97",9,9,0,34,34,0,36,36,0,40,38,2,27,27,0,31,31,0,20,20,0,9,9,0,8,8,0,8,8,0,9,9,0,45,42,3,8,8,0,62,53,9
"98",9,9,0,32,30,2,32,31,1,22,21,1,46,44,2,45,43,2,45,43,2,9,9,0,7,7,0,7,7,0,20,20,0,24,23,1,7,7,0,55,52,3
"99",0,0,0,3,3,0,3,3,0,0,0,0,25,23,2,25,23,2,24,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,10
"100",10,10,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,10,10,0,10,10,0,0,0,0,64,10,54,13,13,0
"101",15,15,0,17,16,1,19,17,2,9,8,1,43,43,0,45,45,0,37,37,0,13,13,0,13,13,0,13,13,0,13,13,0,0,0,0,15,15,0,64,59,5
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,26,26,0,28,28,0,5,5,0,1,1,0,1,1,0,1,1,0,0,0,0,5,5,0,42,39,3
"104",2,2,0,5,4,1,3,2,1,0,0,0,20,20,0,24,23,1,32,31,1,2,2,0,2,2,0,2,2,0,3,3,0,0,0,0,2,2,0,61,57,4
"105",10,10,0,7,7,0,6,6,0,0,0,0,14,13,1,14,13,1,6,6,0,9,9,0,8,8,0,8,8,0,9,9,0,0,0,0,8,8,0,46,43,3
"106",16,15,1,19,18,1,22,20,2,15,13,2,49,46,3,49,46,3,40,37,3,14,14,0,14,14,0,14,14,0,13,13,0,23,22,1,14,14,0,61,57,4
"107",8,8,0,13,13,0,15,15,0,8,8,0,31,30,1,30,29,1,25,24,1,9,9,0,6,6,0,5,5,0,8,8,0,0,0,0,13,5,8,46,45,1
"108",8,8,0,11,10,1,9,7,2,4,2,2,18,16,2,17,16,1,14,13,1,8,8,0,4,4,0,4,4,0,7,7,0,0,0,0,5,5,0,24,21,3
"109",27,26,1,36,35,1,36,35,1,29,29,0,43,41,2,42,41,1,41,40,1,27,26,1,27,26,1,26,26,0,26,25,1,35,35,0,26,26,0,50,49,1
"110",10,10,0,5,5,0,2,2,0,0,0,0,16,16,0,16,16,0,22,22,0,10,10,0,6,6,0,6,6,0,10,10,0,0,0,0,6,6,0,66,60,6
"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",11,9,2,17,13,4,15,12,3,4,3,1,19,18,1,20,19,1,18,18,0,5,4,1,5,4,1,5,4,1,12,10,2,0,0,0,5,4,1,58,50,8
"113",2,2,0,2,2,0,2,2,0,0,0,0,33,33,0,33,33,0,33,33,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0,47,47,0
"114",8,8,0,2,2,0,1,1,0,0,0,0,21,21,0,25,25,0,31,30,1,8,8,0,8,8,0,8,8,0,17,17,0,0,0,0,8,8,0,66,56,10
"115",8,8,0,7,7,0,7,7,0,0,0,0,22,22,0,22,22,0,23,23,0,7,7,0,3,3,0,3,3,0,8,8,0,0,0,0,3,3,0,38,36,2
"116",1,1,0,0,0,0,0,0,0,0,0,0,34,34,0,34,34,0,32,32,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,68,62,6
"117",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,2
"118",22,21,1,14,14,0,13,13,0,5,5,0,31,29,2,32,30,2,31,30,1,21,20,1,18,18,0,18,18,0,23,22,1,21,21,0,18,18,0,67,61,6
"119",17,16,1,31,27,4,28,26,2,0,0,0,59,55,4,58,55,3,57,55,2,19,18,1,15,15,0,15,15,0,15,14,1,24,23,1,15,15,0,64,60,4
"120",0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,8,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,2
"121",11,11,0,16,15,1,17,16,1,12,11,1,22,22,0,24,24,0,21,21,0,11,11,0,11,11,0,11,11,0,20,20,0,24,22,2,12,11,1,45,41,4
"122",13,13,0,36,33,3,36,33,3,36,33,3,46,42,4,50,45,5,44,42,2,14,14,0,14,14,0,14,14,0,13,12,1,31,28,3,14,14,0,66,55,11
"123",8,8,0,10,10,0,8,8,0,1,1,0,32,32,0,35,35,0,30,30,0,9,9,0,7,7,0,7,7,0,7,7,0,0,0,0,7,7,0,44,42,2
"124",13,13,0,0,0,0,0,0,0,0,0,0,40,38,2,39,37,2,37,35,2,13,13,0,13,13,0,13,13,0,12,12,0,0,0,0,13,13,0,58,52,6
"125",18,18,0,3,3,0,3,3,0,1,1,0,46,42,4,46,42,4,42,39,3,16,16,0,16,16,0,16,16,0,15,15,0,0,0,0,16,16,0,62,52,10
"126",2,2,0,1,1,0,0,0,0,0,0,0,16,15,1,15,15,0,15,15,0,2,2,0,2,2,0,2,2,0,3,3,0,0,0,0,2,2,0,24,22,2
"127",21,21,0,13,13,0,7,7,0,0,0,0,36,35,1,36,35,1,27,26,1,20,20,0,18,18,0,18,18,0,21,21,0,0,0,0,18,18,0,54,49,5
"128",23,23,0,44,44,0,47,47,0,1,1,0,36,36,0,40,40,0,39,39,0,21,21,0,21,21,0,21,21,0,27,27,0,56,52,4,21,21,0,63,60,3
"129",3,3,0,0,0,0,0,0,0,0,0,0,29,28,1,27,26,1,23,22,1,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,43,39,4
"130",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,48,42,6
"131",2,2,0,20,19,1,29,28,1,30,28,2,41,39,2,39,39,0,39,38,1,2,2,0,3,3,0,3,3,0,13,13,0,42,40,2,3,3,0,42,41,1
"132",8,8,0,8,8,0,8,8,0,0,0,0,39,37,2,42,40,2,39,39,0,7,7,0,7,7,0,7,7,0,9,9,0,52,52,0,7,7,0,69,65,4
"133",9,7,2,20,18,2,21,19,2,22,22,0,38,37,1,37,36,1,33,32,1,9,7,2,9,7,2,9,7,2,9,7,2,21,20,1,10,7,3,63,58,5
"134",13,13,0,8,8,0,6,6,0,1,1,0,39,38,1,37,36,1,35,35,0,13,13,0,10,10,0,10,10,0,19,19,0,0,0,0,10,10,0,49,47,2
"135",4,4,0,9,8,1,5,5,0,0,0,0,43,43,0,47,47,0,47,47,0,4,4,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,74,72,2
"136",25,23,2,39,38,1,42,41,1,53,52,1,56,55,1,56,55,1,53,52,1,24,22,2,19,17,2,19,17,2,23,21,2,44,44,0,19,17,2,66,63,3
"137",12,12,0,3,3,0,0,0,0,0,0,0,49,49,0,51,51,0,47,47,0,12,12,0,12,12,0,12,12,0,20,19,1,0,0,0,12,12,0,82,80,2
"138",0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,14,13,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,7
"139",12,11,1,22,21,1,22,21,1,3,3,0,18,16,2,21,19,2,21,19,2,12,11,1,12,11,1,12,11,1,13,12,1,0,0,0,12,11,1,34,33,1
"140",11,11,0,13,13,0,10,10,0,0,0,0,23,23,0,26,26,0,25,25,0,11,11,0,11,11,0,11,11,0,12,12,0,0,0,0,11,11,0,69,58,11
"141",23,23,0,19,18,1,9,8,1,0,0,0,56,55,1,54,53,1,52,52,0,22,22,0,20,20,0,20,20,0,19,19,0,0,0,0,85,20,65,71,65,6
"142",13,13,0,33,33,0,34,34,0,6,6,0,31,29,2,31,29,2,31,30,1,13,13,0,13,13,0,13,13,0,17,17,0,37,36,1,13,13,0,45,39,6
"143",24,24,0,22,22,0,15,15,0,0,0,0,61,61,0,61,61,0,52,52,0,24,24,0,24,24,0,24,24,0,21,21,0,0,0,0,24,24,0,77,76,1
"144",10,10,0,11,11,0,15,15,0,0,0,0,44,42,2,40,40,0,30,30,0,10,10,0,9,9,0,9,9,0,4,4,0,24,23,1,9,9,0,44,43,1
"145",22,22,0,0,0,0,0,0,0,0,0,0,60,60,0,58,58,0,55,55,0,22,22,0,21,21,0,21,21,0,28,28,0,31,30,1,21,21,0,78,76,2
"146",0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,23,23,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0
"147",23,23,0,17,17,0,20,18,2,4,4,0,44,41,3,40,38,2,22,21,1,21,21,0,20,20,0,19,19,0,24,24,0,20,18,2,19,19,0,56,52,4
