"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"50",30,29,1,0,0,0,140,138,2
"51",36,35,1,0,0,0,0,0,0
"52",0,0,0,0,0,0,18,18,0
"53",45,44,1,0,0,0,5,5,0
"54",0,0,0,0,0,0,0,0,0
"55",14,14,0,0,0,0,2,2,0
"56",17,17,0,0,0,0,53,53,0
"57",73,73,0,0,0,0,169,164,5
"58",0,0,0,0,0,0,4,4,0
"59",11,11,0,0,0,0,0,0,0
"60",4,4,0,0,0,0,110,107,3
"61",112,109,3,0,0,0,0,0,0
"62",37,37,0,0,0,0,0,0,0
"63",8,7,1,0,0,0,2,2,0
"64",9,9,0,0,0,0,67,65,2
"65",1,1,0,0,0,0,0,0,0
"66",81,78,3,24,24,0,121,117,4
"67",52,52,0,0,0,0,10,9,1
"68",14,13,1,0,0,0,77,72,5
"69",23,22,1,0,0,0,107,104,3
"70",0,0,0,0,0,0,72,72,0
"71",17,16,1,0,0,0,21,20,1
"72",40,38,2,0,0,0,0,0,0
"73",18,17,1,0,0,0,0,0,0
"74",31,31,0,0,0,0,59,58,1
"75",37,36,1,0,0,0,0,0,0
"76",23,22,1,0,0,0,2,2,0
"77",28,28,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,220,217,3
"79",11,11,0,0,0,0,22,21,1
"80",13,13,0,0,0,0,2,2,0
"81",36,36,0,0,0,0,2,2,0
"82",21,21,0,0,0,0,3,3,0
"83",86,83,3,0,0,0,152,149,3
"84",25,25,0,0,0,0,0,0,0
"85",23,22,1,2,2,0,78,76,2
"86",59,56,3,0,0,0,1,1,0
"87",14,13,1,0,0,0,0,0,0
"88",29,26,3,0,0,0,70,67,3
"89",15,15,0,0,0,0,0,0,0
"90",47,44,3,0,0,0,6,6,0
"91",36,36,0,0,0,0,66,65,1
"92",1,1,0,0,0,0,1,1,0
"93",8,8,0,0,0,0,0,0,0
"94",13,13,0,0,0,0,0,0,0
"95",23,23,0,0,0,0,1,1,0
"96",2,2,0,0,0,0,52,52,0
"97",21,20,1,0,0,0,0,0,0
"98",10,10,0,0,0,0,77,76,1
"99",31,30,1,0,0,0,79,74,5
"100",15,15,0,0,0,0,56,53,3
"101",19,19,0,0,0,0,136,134,2
"102",14,14,0,0,0,0,0,0,0
"103",79,77,2,0,0,0,0,0,0
"104",30,30,0,0,0,0,29,28,1
"105",2,2,0,0,0,0,154,149,5
"106",31,30,1,0,0,0,144,135,9
"107",59,57,2,0,0,0,74,72,2
"108",16,16,0,0,0,0,51,49,2
"109",44,44,0,2,2,0,1,1,0
"110",22,22,0,0,0,0,9,8,1
"111",3,3,0,0,0,0,78,74,4
"112",27,26,1,0,0,0,2,2,0
"113",20,20,0,0,0,0,0,0,0
"114",46,45,1,0,0,0,0,0,0
"115",8,8,0,0,0,0,0,0,0
"116",9,9,0,0,0,0,0,0,0
"117",42,42,0,0,0,0,51,48,3
"118",1,1,0,0,0,0,0,0,0
"119",24,24,0,0,0,0,110,108,2
"120",10,10,0,0,0,0,0,0,0
"121",19,18,1,0,0,0,129,124,5
"122",4,4,0,0,0,0,0,0,0
"123",25,25,0,0,0,0,16,16,0
"124",57,57,0,0,0,0,0,0,0
"125",0,0,0,0,0,0,61,60,1
"126",31,30,1,0,0,0,1,1,0
"127",78,75,3,0,0,0,32,31,1
"128",27,24,3,0,0,0,0,0,0
"129",25,25,0,0,0,0,0,0,0
"130",66,62,4,0,0,0,0,0,0
"131",2,2,0,0,0,0,3,3,0
"132",31,31,0,0,0,0,51,50,1
"133",0,0,0,0,0,0,127,124,3
"134",15,15,0,0,0,0,66,66,0
"135",55,54,1,0,0,0,0,0,0
"136",13,11,2,0,0,0,0,0,0
"137",0,0,0,0,0,0,0,0,0
"138",27,26,1,0,0,0,0,0,0
"139",14,14,0,0,0,0,39,38,1
"140",48,48,0,0,0,0,52,49,3
"141",6,6,0,0,0,0,87,83,4
"142",3,3,0,0,0,0,82,79,3
"143",25,25,0,0,0,0,0,0,0
"144",22,22,0,0,0,0,1,1,0
"145",13,12,1,1,1,0,74,72,2
"146",12,12,0,0,0,0,1,1,0
"147",26,26,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,84,81,3
"149",40,38,2,0,0,0,0,0,0
"150",18,18,0,0,0,0,5,5,0
"151",0,0,0,0,0,0,32,30,2
"152",6,6,0,0,0,0,0,0,0
"153",19,17,2,0,0,0,57,56,1
"154",27,26,1,0,0,0,90,85,5
"155",26,25,1,0,0,0,10,10,0
"156",19,19,0,0,0,0,29,29,0
"157",1,1,0,0,0,0,29,28,1
"158",12,12,0,0,0,0,0,0,0
"159",36,36,0,0,0,0,0,0,0
"160",28,28,0,0,0,0,0,0,0
"161",81,77,4,0,0,0,0,0,0
"162",35,35,0,0,0,0,1,1,0
"163",19,18,1,0,0,0,10,10,0
"164",28,28,0,0,0,0,56,55,1
"165",5,5,0,0,0,0,32,32,0
"166",70,68,2,0,0,0,0,0,0
"167",35,33,2,0,0,0,0,0,0
"168",147,136,11,0,0,0,0,0,0
"169",17,17,0,0,0,0,26,25,1
"170",12,11,1,0,0,0,0,0,0
"171",5,5,0,0,0,0,0,0,0
"172",34,33,1,0,0,0,50,46,4
"173",64,61,3,0,0,0,0,0,0
"174",1,1,0,0,0,0,88,83,5
"175",58,55,3,0,0,0,1,1,0
"176",0,0,0,0,0,0,15,15,0
"177",8,8,0,0,0,0,0,0,0
"178",36,35,1,0,0,0,73,71,2
"179",7,7,0,0,0,0,93,91,2
"180",0,0,0,0,0,0,2,2,0
"181",1,1,0,0,0,0,4,4,0
"182",18,18,0,7,6,1,160,152,8
"183",43,42,1,0,0,0,0,0,0
"184",37,37,0,6,6,0,0,0,0
"185",19,19,0,0,0,0,0,0,0
"186",19,19,0,0,0,0,2,2,0
"187",14,14,0,0,0,0,45,44,1
"188",2,2,0,0,0,0,1,1,0
"189",28,28,0,0,0,0,0,0,0
"190",53,53,0,0,0,0,0,0,0
"191",6,6,0,0,0,0,45,44,1
"192",30,29,1,0,0,0,10,9,1
"193",18,18,0,0,0,0,1,1,0
"194",13,12,1,0,0,0,3,3,0
"195",31,31,0,0,0,0,156,152,4
"196",2,2,0,0,0,0,78,75,3
"197",52,51,1,0,0,0,0,0,0
"198",62,62,0,0,0,0,3,3,0
"199",38,38,0,0,0,0,0,0,0
"200",15,15,0,0,0,0,0,0,0
"201",35,32,3,3,3,0,1,1,0
"202",16,15,1,0,0,0,9,9,0
"203",52,50,2,0,0,0,75,75,0
"204",27,27,0,0,0,0,0,0,0
"205",34,34,0,0,0,0,2,2,0
"206",16,16,0,0,0,0,57,55,2
"207",2,2,0,0,0,0,8,8,0
"208",77,75,2,0,0,0,0,0,0
"209",1,1,0,0,0,0,0,0,0
"210",23,21,2,0,0,0,0,0,0
"211",8,8,0,0,0,0,65,65,0
"212",0,0,0,0,0,0,69,68,1
"213",33,31,2,0,0,0,0,0,0
"214",0,0,0,0,0,0,40,40,0
"215",12,12,0,0,0,0,1,0,1
"216",41,40,1,0,0,0,45,42,3
"217",7,7,0,0,0,0,4,4,0
"218",47,46,1,10,10,0,6,6,0
"219",0,0,0,0,0,0,57,53,4
"220",50,49,1,0,0,0,0,0,0
"221",10,10,0,0,0,0,0,0,0
"222",47,46,1,0,0,0,64,64,0
"223",25,25,0,2,2,0,67,66,1
"224",2,2,0,0,0,0,0,0,0
"225",20,18,2,0,0,0,0,0,0
"226",8,8,0,0,0,0,0,0,0
"227",7,7,0,0,0,0,0,0,0
"228",15,15,0,1,0,1,12,12,0
"229",33,31,2,0,0,0,3,3,0
"230",53,53,0,1,1,0,47,46,1
"231",48,45,3,0,0,0,0,0,0
"232",26,25,1,1,1,0,0,0,0
"233",48,46,2,0,0,0,38,38,0
"234",25,24,1,0,0,0,2,2,0
"235",11,11,0,0,0,0,0,0,0
"236",36,34,2,0,0,0,0,0,0
"237",18,18,0,0,0,0,0,0,0
"238",22,22,0,0,0,0,27,27,0
"239",27,26,1,0,0,0,98,97,1
"240",6,6,0,0,0,0,0,0,0
"241",40,39,1,0,0,0,22,21,1
"242",29,29,0,0,0,0,103,98,5
"243",9,9,0,0,0,0,1,1,0
"244",37,37,0,1,1,0,67,63,4
"245",5,5,0,0,0,0,0,0,0
"246",8,8,0,0,0,0,1,1,0
"247",31,31,0,0,0,0,0,0,0
"248",33,33,0,9,9,0,0,0,0
"249",47,44,3,0,0,0,14,14,0
"250",21,20,1,0,0,0,15,15,0
"251",46,45,1,0,0,0,81,73,8
"252",24,24,0,0,0,0,104,101,3
"253",13,13,0,0,0,0,28,26,2
"254",17,17,0,0,0,0,0,0,0
"255",36,35,1,0,0,0,49,49,0
"256",14,14,0,0,0,0,10,10,0
"257",25,25,0,2,2,0,2,2,0
"258",5,5,0,0,0,0,0,0,0
"259",63,59,4,0,0,0,42,40,2
"260",1,1,0,0,0,0,35,34,1
"261",35,33,2,0,0,0,33,33,0
"262",28,28,0,0,0,0,23,22,1
"263",11,10,1,0,0,0,0,0,0
"264",21,21,0,0,0,0,100,94,6
"265",31,31,0,0,0,0,79,76,3
"266",34,32,2,0,0,0,0,0,0
"267",30,27,3,0,0,0,1,1,0
"268",6,6,0,0,0,0,83,78,5
"269",2,2,0,0,0,0,83,79,4
"270",50,48,2,0,0,0,0,0,0
"271",23,23,0,1,1,0,85,85,0
"272",0,0,0,0,0,0,1,1,0
"273",8,8,0,0,0,0,62,61,1
"274",6,6,0,0,0,0,0,0,0
"275",43,42,1,0,0,0,0,0,0
"276",35,35,0,0,0,0,0,0,0
"277",24,24,0,0,0,0,0,0,0
"278",31,31,0,0,0,0,134,131,3
"279",18,18,0,0,0,0,0,0,0
"280",29,29,0,0,0,0,152,146,6
"281",3,3,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,55,55,0
"283",43,42,1,0,0,0,0,0,0
"284",15,15,0,0,0,0,7,7,0
"285",0,0,0,0,0,0,4,4,0
"286",8,8,0,0,0,0,0,0,0
"287",21,21,0,1,1,0,81,79,2
"288",17,17,0,0,0,0,1,1,0
"289",0,0,0,0,0,0,79,78,1
"290",7,6,1,0,0,0,0,0,0
"291",14,14,0,0,0,0,1,1,0
"292",33,32,1,0,0,0,8,8,0
"293",5,5,0,0,0,0,1,0,1
"294",47,46,1,0,0,0,39,38,1
"295",22,21,1,0,0,0,55,53,2
"296",59,59,0,1,1,0,0,0,0
"297",11,11,0,0,0,0,37,37,0
"298",6,6,0,0,0,0,0,0,0
"299",55,52,3,0,0,0,56,54,2
"300",33,33,0,0,0,0,19,19,0
"301",53,51,2,0,0,0,35,31,4
"302",0,0,0,1,1,0,74,72,2
"303",14,14,0,0,0,0,11,11,0
"304",3,2,1,0,0,0,55,54,1
"305",51,48,3,0,0,0,5,5,0
"306",21,20,1,0,0,0,0,0,0
"307",5,5,0,0,0,0,2,2,0
"308",19,19,0,0,0,0,41,41,0
"309",8,7,1,0,0,0,54,52,2
"310",10,10,0,0,0,0,9,9,0
"311",0,0,0,0,0,0,0,0,0
"312",1,1,0,0,0,0,0,0,0
"313",26,26,0,0,0,0,83,82,1
"314",83,82,1,0,0,0,0,0,0
"315",35,33,2,0,0,0,0,0,0
"316",69,68,1,2,2,0,114,108,6
"317",0,0,0,0,0,0,0,0,0
"318",55,53,2,0,0,0,38,37,1
"319",43,41,2,0,0,0,108,107,1
"320",19,19,0,0,0,0,39,38,1
"321",2,2,0,0,0,0,27,25,2
"322",60,58,2,0,0,0,0,0,0
"323",1,1,0,1,1,0,90,84,6
"324",31,30,1,0,0,0,3,3,0
"325",79,75,4,0,0,0,0,0,0
"326",15,15,0,0,0,0,34,34,0
"327",14,13,1,0,0,0,0,0,0
"328",2,2,0,0,0,0,0,0,0
"329",31,31,0,0,0,0,0,0,0
"330",27,27,0,0,0,0,1,1,0
"331",5,5,0,0,0,0,60,59,1
"332",10,10,0,0,0,0,76,72,4
"333",11,11,0,48,48,0,1,1,0
"334",26,26,0,0,0,0,0,0,0
"335",30,30,0,0,0,0,6,6,0
"336",13,12,1,0,0,0,1,1,0
"337",10,10,0,10,9,1,5,5,0
"338",11,11,0,0,0,0,0,0,0
"339",5,5,0,0,0,0,0,0,0
"340",4,4,0,0,0,0,4,3,1
"341",18,18,0,0,0,0,0,0,0
"342",2,2,0,0,0,0,51,51,0
"343",5,5,0,0,0,0,0,0,0
"344",16,16,0,0,0,0,17,17,0
"345",28,27,1,0,0,0,0,0,0
"346",19,19,0,1,1,0,48,46,2
"347",24,23,1,0,0,0,4,4,0
"348",0,0,0,0,0,0,2,2,0
"349",29,28,1,0,0,0,0,0,0
"350",20,20,0,0,0,0,0,0,0
"351",66,65,1,0,0,0,0,0,0
"352",26,26,0,0,0,0,0,0,0
"353",29,29,0,0,0,0,0,0,0
"354",26,26,0,0,0,0,0,0,0
"355",27,27,0,1,1,0,0,0,0
"356",6,6,0,0,0,0,0,0,0
"357",50,47,3,2,2,0,21,20,1
"358",21,20,1,0,0,0,73,72,1
"359",8,8,0,0,0,0,80,77,3
"360",23,23,0,1,1,0,113,106,7
"361",26,26,0,0,0,0,0,0,0
"362",20,20,0,0,0,0,0,0,0
"363",13,13,0,0,0,0,1,1,0
"364",2,2,0,0,0,0,0,0,0
"365",45,42,3,0,0,0,59,55,4
"366",20,20,0,0,0,0,1,1,0
"367",30,30,0,0,0,0,35,31,4
"368",29,28,1,0,0,0,62,62,0
"369",18,18,0,0,0,0,62,60,2
"370",43,43,0,19,19,0,84,82,2
"371",2,2,0,0,0,0,0,0,0
"372",14,13,1,0,0,0,6,6,0
"373",19,19,0,0,0,0,1,1,0
"374",31,31,0,0,0,0,0,0,0
"375",20,20,0,0,0,0,0,0,0
"376",33,33,0,0,0,0,0,0,0
"377",43,41,2,0,0,0,0,0,0
"378",9,8,1,0,0,0,52,50,2
"379",8,8,0,0,0,0,0,0,0
"380",7,7,0,0,0,0,0,0,0
"381",4,4,0,1,1,0,0,0,0
"382",78,75,3,1,1,0,0,0,0
"383",10,10,0,0,0,0,1,1,0
"384",6,6,0,0,0,0,0,0,0
"385",7,7,0,0,0,0,1,1,0
"386",8,8,0,0,0,0,97,96,1
"387",7,7,0,0,0,0,0,0,0
"388",0,0,0,0,0,0,0,0,0
"389",35,35,0,0,0,0,0,0,0
"390",4,4,0,0,0,0,52,51,1
"391",29,28,1,0,0,0,0,0,0
"392",0,0,0,0,0,0,36,36,0
"393",12,12,0,0,0,0,82,81,1
"394",15,14,1,0,0,0,34,33,1
"395",45,44,1,4,4,0,96,95,1
"396",11,10,1,0,0,0,2,2,0
"397",44,42,2,0,0,0,0,0,0
"398",30,29,1,0,0,0,0,0,0
"399",88,85,3,0,0,0,61,60,1
"400",36,35,1,1,1,0,44,43,1
"401",190,183,7,0,0,0,131,128,3
"402",4,4,0,0,0,0,33,32,1
"403",4,4,0,0,0,0,0,0,0
"404",60,59,1,0,0,0,168,164,4
"405",16,16,0,0,0,0,0,0,0
"406",24,24,0,0,0,0,112,109,3
"407",84,84,0,7,7,0,96,93,3
"408",22,21,1,0,0,0,13,11,2
"409",64,63,1,0,0,0,78,76,2
"410",36,34,2,0,0,0,0,0,0
"411",1,1,0,0,0,0,2,1,1
"412",7,7,0,0,0,0,37,36,1
"413",4,4,0,0,0,0,4,4,0
"414",55,54,1,0,0,0,0,0,0
"415",14,14,0,0,0,0,0,0,0
"416",37,36,1,0,0,0,55,54,1
"417",9,9,0,0,0,0,55,55,0
"418",18,18,0,0,0,0,2,2,0
"419",14,14,0,0,0,0,90,88,2
"420",29,29,0,0,0,0,0,0,0
"421",18,18,0,0,0,0,40,40,0
"422",29,29,0,0,0,0,36,35,1
"423",7,7,0,0,0,0,0,0,0
"424",14,14,0,0,0,0,0,0,0
"425",1,1,0,0,0,0,65,61,4
"426",2,2,0,0,0,0,1,1,0
"427",3,3,0,1,1,0,138,134,4
"428",20,19,1,0,0,0,1,1,0
"429",16,16,0,0,0,0,34,34,0
"430",104,103,1,0,0,0,0,0,0
"431",2,2,0,0,0,0,1,0,1
"432",17,16,1,0,0,0,27,26,1
"433",19,19,0,0,0,0,0,0,0
"434",17,17,0,0,0,0,21,21,0
"435",6,6,0,0,0,0,47,44,3
"436",41,41,0,0,0,0,1,1,0
"437",22,22,0,0,0,0,0,0,0
"438",1,1,0,0,0,0,0,0,0
"439",13,13,0,0,0,0,26,25,1
"440",24,24,0,0,0,0,0,0,0
"441",58,58,0,0,0,0,140,135,5
"442",50,48,2,0,0,0,0,0,0
"443",38,37,1,0,0,0,0,0,0
"444",16,16,0,0,0,0,35,34,1
"445",70,69,1,0,0,0,7,7,0
"446",0,0,0,0,0,0,107,99,8
"447",40,39,1,0,0,0,41,39,2
"448",21,20,1,0,0,0,23,22,1
"449",0,0,0,0,0,0,2,2,0
"450",19,19,0,0,0,0,1,0,1
"451",2,2,0,0,0,0,0,0,0
"452",11,11,0,0,0,0,20,19,1
"453",8,6,2,0,0,0,1,1,0
"454",50,48,2,27,27,0,6,6,0
"455",1,1,0,0,0,0,0,0,0
"456",20,20,0,0,0,0,73,72,1
"457",19,19,0,0,0,0,0,0,0
"458",34,34,0,0,0,0,0,0,0
"459",48,48,0,0,0,0,0,0,0
"460",35,35,0,0,0,0,0,0,0
"461",23,23,0,5,5,0,102,97,5
"462",7,7,0,0,0,0,0,0,0
"463",34,34,0,0,0,0,0,0,0
"464",13,13,0,0,0,0,0,0,0
"465",48,47,1,0,0,0,0,0,0
"466",7,7,0,0,0,0,1,1,0
"467",69,64,5,0,0,0,97,93,4
"468",10,10,0,0,0,0,43,42,1
"469",23,23,0,0,0,0,80,79,1
"470",2,2,0,0,0,0,103,101,2
"471",25,25,0,0,0,0,50,47,3
"472",37,36,1,0,0,0,2,2,0
"473",42,42,0,0,0,0,0,0,0
"474",3,3,0,0,0,0,26,24,2
"475",16,15,1,0,0,0,0,0,0
"476",70,66,4,0,0,0,67,66,1
"477",30,30,0,0,0,0,2,1,1
"478",22,22,0,0,0,0,0,0,0
"479",16,16,0,2,2,0,0,0,0
"480",15,15,0,0,0,0,136,134,2
"481",14,14,0,0,0,0,0,0,0
"482",0,0,0,0,0,0,64,60,4
"483",41,41,0,0,0,0,52,52,0
"484",28,28,0,0,0,0,71,70,1
"485",13,12,1,0,0,0,44,44,0
"486",0,0,0,0,0,0,21,21,0
"487",16,16,0,0,0,0,0,0,0
"488",43,42,1,0,0,0,34,32,2
"489",90,86,4,0,0,0,0,0,0
"490",26,26,0,0,0,0,0,0,0
"491",6,6,0,0,0,0,1,1,0
"492",7,7,0,0,0,0,0,0,0
"493",7,6,1,0,0,0,60,59,1
"494",14,14,0,0,0,0,0,0,0
"495",14,14,0,0,0,0,0,0,0
"496",34,34,0,0,0,0,13,12,1
"497",0,0,0,0,0,0,143,141,2
"498",2,2,0,0,0,0,0,0,0
"499",5,5,0,0,0,0,105,104,1
"500",37,36,1,0,0,0,100,95,5
