"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"1",0,0,0,28,27,1,22,21,1
"2",0,0,0,27,26,1,65,64,1
"3",0,0,0,0,0,0,6,6,0
"4",0,0,0,0,0,0,8,8,0
"5",0,0,0,0,0,0,3,3,0
"6",14,14,0,0,0,0,25,22,3
"7",0,0,0,0,0,0,31,28,3
"8",0,0,0,0,0,0,13,13,0
"9",0,0,0,0,0,0,36,35,1
"10",17,15,2,25,25,0,46,46,0
"11",0,0,0,0,0,0,19,19,0
"12",0,0,0,0,0,0,41,41,0
"13",0,0,0,4,4,0,57,57,0
"14",0,0,0,3,3,0,23,21,2
"15",0,0,0,0,0,0,38,38,0
"16",42,42,0,10,10,0,53,53,0
"17",0,0,0,0,0,0,41,41,0
"18",0,0,0,0,0,0,11,11,0
"19",0,0,0,20,20,0,42,41,1
"20",0,0,0,0,0,0,36,34,2
"21",23,23,0,0,0,0,51,50,1
"22",1,1,0,26,26,0,56,56,0
"23",3,3,0,1,1,0,42,42,0
"24",0,0,0,3,3,0,0,0,0
"25",1,1,0,4,4,0,55,55,0
"26",0,0,0,0,0,0,32,32,0
"27",1,0,1,4,4,0,17,17,0
"28",0,0,0,13,13,0,43,43,0
"29",0,0,0,6,4,2,56,56,0
"30",0,0,0,0,0,0,6,6,0
"31",0,0,0,0,0,0,5,5,0
"32",0,0,0,0,0,0,40,40,0
"33",38,36,2,0,0,0,57,56,1
"34",0,0,0,0,0,0,49,48,1
"35",1,1,0,0,0,0,0,0,0
"36",1,1,0,0,0,0,1,1,0
"37",0,0,0,0,0,0,40,39,1
"38",0,0,0,0,0,0,6,6,0
"39",18,18,0,7,6,1,61,61,0
"40",8,8,0,19,18,1,55,55,0
"41",1,0,1,0,0,0,35,33,2
"42",0,0,0,0,0,0,7,7,0
"43",0,0,0,0,0,0,31,31,0
"44",0,0,0,0,0,0,29,29,0
"45",0,0,0,18,18,0,34,34,0
"46",0,0,0,0,0,0,28,28,0
"47",0,0,0,0,0,0,0,0,0
"48",0,0,0,10,9,1,33,32,1
"49",1,1,0,0,0,0,41,41,0
"50",0,0,0,0,0,0,33,33,0
"51",0,0,0,4,4,0,0,0,0
"52",0,0,0,0,0,0,40,40,0
"53",1,1,0,0,0,0,25,23,2
"54",1,1,0,0,0,0,30,29,1
"55",1,1,0,11,11,0,22,21,1
"56",0,0,0,1,0,1,30,30,0
"57",0,0,0,0,0,0,21,21,0
"58",0,0,0,0,0,0,23,21,2
"59",0,0,0,0,0,0,24,24,0
"60",0,0,0,0,0,0,48,48,0
"61",0,0,0,15,14,1,57,57,0
"62",0,0,0,0,0,0,12,11,1
"63",0,0,0,0,0,0,20,20,0
"64",0,0,0,12,12,0,18,18,0
"65",0,0,0,0,0,0,36,36,0
"66",0,0,0,17,17,0,39,39,0
"67",0,0,0,0,0,0,44,43,1
"68",14,14,0,1,1,0,29,29,0
"69",0,0,0,0,0,0,25,25,0
"70",0,0,0,0,0,0,9,9,0
"71",0,0,0,1,1,0,15,14,1
"72",0,0,0,3,3,0,1,1,0
"73",0,0,0,0,0,0,1,1,0
"74",1,0,1,0,0,0,0,0,0
"75",0,0,0,0,0,0,24,24,0
"76",7,7,0,30,30,0,36,35,1
"77",0,0,0,5,5,0,50,49,1
"78",0,0,0,10,9,1,32,32,0
"79",0,0,0,1,1,0,18,18,0
"80",2,2,0,4,3,1,26,26,0
"81",0,0,0,0,0,0,44,42,2
"82",0,0,0,0,0,0,14,14,0
"83",0,0,0,11,11,0,40,40,0
"84",0,0,0,0,0,0,55,51,4
"85",0,0,0,14,14,0,49,48,1
"86",0,0,0,2,2,0,35,34,1
"87",1,1,0,0,0,0,23,23,0
"88",1,1,0,0,0,0,8,8,0
"89",0,0,0,3,3,0,20,20,0
"90",3,3,0,23,23,0,45,44,1
"91",0,0,0,0,0,0,39,39,0
"92",1,1,0,26,25,1,37,36,1
"93",0,0,0,0,0,0,0,0,0
"94",0,0,0,0,0,0,20,20,0
"95",16,15,1,10,10,0,39,39,0
"96",0,0,0,9,9,0,43,43,0
"97",6,6,0,7,7,0,32,32,0
"98",0,0,0,0,0,0,27,27,0
"99",0,0,0,0,0,0,9,8,1
"100",0,0,0,0,0,0,11,10,1
"101",0,0,0,10,10,0,12,12,0
"102",0,0,0,2,2,0,34,33,1
"103",0,0,0,1,1,0,1,1,0
"104",0,0,0,0,0,0,21,21,0
"105",6,6,0,0,0,0,30,30,0
"106",3,3,0,0,0,0,32,31,1
"107",0,0,0,2,2,0,24,24,0
"108",0,0,0,0,0,0,42,41,1
"109",0,0,0,0,0,0,16,14,2
"110",1,1,0,0,0,0,58,57,1
"111",0,0,0,0,0,0,34,34,0
"112",0,0,0,1,1,0,41,40,1
"113",0,0,0,25,25,0,27,27,0
"114",0,0,0,0,0,0,17,16,1
"115",0,0,0,0,0,0,31,30,1
"116",0,0,0,0,0,0,25,25,0
"117",1,1,0,5,5,0,24,23,1
"118",5,5,0,24,24,0,3,2,1
"119",0,0,0,0,0,0,63,63,0
"120",0,0,0,1,0,1,30,29,1
"121",0,0,0,0,0,0,10,10,0
"122",21,20,1,23,23,0,38,38,0
"123",0,0,0,0,0,0,16,14,2
"124",0,0,0,1,1,0,25,25,0
"125",0,0,0,0,0,0,16,15,1
"126",17,17,0,9,9,0,27,24,3
"127",0,0,0,0,0,0,51,51,0
"128",0,0,0,8,8,0,46,45,1
"129",0,0,0,0,0,0,0,0,0
"130",0,0,0,0,0,0,26,24,2
"131",1,1,0,0,0,0,7,7,0
"132",0,0,0,0,0,0,57,57,0
"133",0,0,0,0,0,0,37,37,0
"134",0,0,0,0,0,0,43,43,0
"135",0,0,0,2,2,0,49,49,0
"136",0,0,0,18,18,0,68,66,2
"137",2,2,0,0,0,0,18,17,1
"138",0,0,0,6,5,1,63,63,0
"139",0,0,0,0,0,0,10,10,0
"140",0,0,0,0,0,0,2,2,0
"141",0,0,0,0,0,0,28,28,0
"142",0,0,0,0,0,0,47,47,0
"143",0,0,0,7,7,0,17,17,0
"144",0,0,0,0,0,0,14,14,0
"145",31,31,0,4,4,0,36,36,0
"146",0,0,0,0,0,0,37,34,3
"147",0,0,0,0,0,0,26,25,1
"148",0,0,0,0,0,0,0,0,0
"149",1,1,0,0,0,0,12,12,0
"150",0,0,0,0,0,0,47,47,0
"151",41,41,0,39,39,0,39,39,0
"152",0,0,0,0,0,0,30,30,0
"153",0,0,0,0,0,0,15,14,1
"154",2,2,0,13,13,0,23,23,0
"155",0,0,0,0,0,0,57,57,0
"156",0,0,0,0,0,0,38,38,0
"157",0,0,0,0,0,0,38,36,2
"158",0,0,0,16,16,0,32,32,0
"159",0,0,0,0,0,0,16,15,1
"160",0,0,0,0,0,0,7,6,1
"161",0,0,0,5,5,0,15,14,1
"162",1,1,0,19,18,1,33,33,0
"163",0,0,0,0,0,0,7,6,1
"164",0,0,0,0,0,0,4,4,0
"165",0,0,0,0,0,0,0,0,0
"166",0,0,0,0,0,0,17,17,0
"167",0,0,0,0,0,0,18,17,1
"168",0,0,0,0,0,0,10,10,0
"169",0,0,0,1,0,1,31,31,0
"170",0,0,0,0,0,0,25,25,0
"171",0,0,0,0,0,0,41,40,1
"172",0,0,0,0,0,0,9,9,0
"173",2,2,0,1,1,0,45,45,0
"174",0,0,0,0,0,0,8,8,0
"175",0,0,0,0,0,0,54,52,2
"176",0,0,0,0,0,0,34,34,0
"177",0,0,0,1,1,0,35,35,0
"178",0,0,0,0,0,0,34,34,0
"179",0,0,0,0,0,0,41,41,0
"180",0,0,0,0,0,0,27,26,1
"181",0,0,0,23,23,0,9,9,0
"182",0,0,0,26,26,0,54,54,0
"183",0,0,0,0,0,0,2,2,0
"184",0,0,0,1,1,0,71,67,4
"185",2,2,0,0,0,0,47,47,0
"186",0,0,0,0,0,0,48,44,4
"187",0,0,0,4,4,0,6,5,1
"188",0,0,0,10,9,1,57,57,0
"189",0,0,0,17,16,1,16,16,0
"190",0,0,0,0,0,0,2,2,0
"191",0,0,0,0,0,0,46,44,2
"192",0,0,0,0,0,0,23,23,0
"193",0,0,0,0,0,0,26,24,2
