"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"251",0,0,0,0,0,0,0,0,0
"252",0,0,0,0,0,0,33,33,0
"253",0,0,0,0,0,0,1,1,0
"254",0,0,0,0,0,0,13,13,0
"255",0,0,0,0,0,0,21,21,0
"256",0,0,0,0,0,0,10,10,0
"257",0,0,0,0,0,0,12,12,0
"258",0,0,0,0,0,0,0,0,0
"259",0,0,0,0,0,0,33,33,0
"260",0,0,0,0,0,0,28,28,0
"261",0,0,0,0,0,0,62,62,0
"262",0,0,0,1,1,0,8,8,0
"263",0,0,0,0,0,0,0,0,0
"264",0,0,0,0,0,0,21,21,0
"265",0,0,0,0,0,0,3,3,0
"266",0,0,0,0,0,0,11,10,1
"267",0,0,0,0,0,0,48,48,0
"268",0,0,0,0,0,0,0,0,0
"269",0,0,0,6,6,0,1,1,0
"270",0,0,0,0,0,0,32,31,1
"271",0,0,0,0,0,0,0,0,0
"272",0,0,0,0,0,0,0,0,0
"273",0,0,0,0,0,0,1,1,0
"274",0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,2,2,0
"276",1,1,0,32,32,0,22,22,0
"277",0,0,0,0,0,0,18,18,0
"278",3,3,0,0,0,0,29,29,0
"279",1,1,0,0,0,0,40,39,1
"280",0,0,0,0,0,0,6,6,0
"281",0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,0
"283",0,0,0,0,0,0,38,38,0
"284",0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,32,32,0
"286",0,0,0,1,1,0,16,15,1
"287",1,1,0,0,0,0,10,10,0
"288",0,0,0,0,0,0,24,24,0
"289",0,0,0,0,0,0,21,21,0
"290",0,0,0,0,0,0,13,13,0
"291",0,0,0,0,0,0,15,14,1
"292",0,0,0,0,0,0,31,30,1
"293",0,0,0,0,0,0,8,8,0
"294",1,1,0,0,0,0,22,21,1
"295",0,0,0,0,0,0,5,5,0
"296",0,0,0,0,0,0,7,7,0
"297",0,0,0,0,0,0,28,27,1
"298",0,0,0,0,0,0,19,19,0
"299",0,0,0,0,0,0,41,41,0
"300",0,0,0,0,0,0,0,0,0
"301",0,0,0,0,0,0,52,52,0
"302",1,1,0,0,0,0,12,12,0
"303",0,0,0,0,0,0,20,20,0
"304",0,0,0,0,0,0,3,3,0
"305",0,0,0,0,0,0,0,0,0
"306",0,0,0,0,0,0,13,13,0
"307",1,1,0,1,1,0,15,15,0
"308",0,0,0,0,0,0,29,26,3
"309",0,0,0,0,0,0,2,2,0
"310",0,0,0,0,0,0,5,5,0
"311",4,4,0,0,0,0,3,3,0
"312",1,1,0,0,0,0,0,0,0
"313",0,0,0,0,0,0,12,11,1
"314",0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,11,11,0
"316",0,0,0,1,1,0,11,11,0
"317",0,0,0,0,0,0,0,0,0
"318",4,3,1,0,0,0,53,53,0
"319",0,0,0,0,0,0,17,16,1
"320",0,0,0,0,0,0,10,10,0
"321",0,0,0,4,4,0,10,10,0
"322",0,0,0,0,0,0,28,28,0
"323",0,0,0,0,0,0,8,8,0
"324",0,0,0,0,0,0,3,3,0
"325",0,0,0,3,3,0,4,4,0
"326",0,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,9,9,0
"328",0,0,0,1,0,1,13,13,0
"329",6,6,0,0,0,0,9,8,1
"330",0,0,0,0,0,0,0,0,0
"331",0,0,0,0,0,0,0,0,0
"332",0,0,0,1,0,1,27,27,0
"333",1,1,0,0,0,0,47,45,2
"334",0,0,0,9,9,0,12,12,0
"335",0,0,0,0,0,0,7,7,0
"336",0,0,0,0,0,0,4,4,0
"337",0,0,0,0,0,0,2,2,0
"338",0,0,0,20,20,0,27,27,0
"339",0,0,0,14,14,0,14,13,1
"340",0,0,0,0,0,0,41,41,0
"341",0,0,0,0,0,0,1,1,0
"342",1,1,0,1,1,0,10,10,0
"343",0,0,0,4,4,0,13,12,1
"344",0,0,0,15,15,0,50,49,1
"345",0,0,0,18,18,0,0,0,0
"346",0,0,0,0,0,0,21,21,0
"347",0,0,0,0,0,0,9,9,0
"348",0,0,0,0,0,0,0,0,0
"349",1,1,0,11,11,0,25,24,1
"350",0,0,0,0,0,0,11,11,0
"351",0,0,0,0,0,0,27,26,1
"352",0,0,0,0,0,0,24,24,0
"353",0,0,0,0,0,0,0,0,0
"354",0,0,0,10,10,0,11,11,0
"355",0,0,0,0,0,0,0,0,0
"356",0,0,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,38,37,1
"358",1,1,0,0,0,0,4,4,0
"359",0,0,0,0,0,0,4,4,0
"360",0,0,0,0,0,0,26,26,0
"361",10,10,0,1,1,0,3,3,0
"362",7,7,0,12,11,1,6,6,0
"363",1,1,0,0,0,0,1,1,0
"364",0,0,0,0,0,0,32,32,0
"365",0,0,0,1,0,1,15,15,0
"366",1,1,0,18,18,0,17,16,1
"367",0,0,0,0,0,0,0,0,0
"368",1,1,0,0,0,0,47,47,0
"369",0,0,0,18,17,1,45,42,3
"370",0,0,0,0,0,0,24,24,0
"371",0,0,0,9,9,0,24,23,1
"372",0,0,0,0,0,0,0,0,0
