"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"65",2,2,0,0,0,0,244,234,10
"66",26,26,0,15,15,0,262,256,6
"67",2,2,0,0,0,0,245,238,7
"68",233,229,4,125,124,1,264,262,2
"69",51,49,2,60,59,1,348,336,12
"70",1,1,0,14,13,1,262,256,6
"71",0,0,0,0,0,0,66,64,2
"72",4,4,0,0,0,0,94,93,1
"73",19,19,0,61,60,1,98,94,4
"74",0,0,0,0,0,0,340,335,5
"75",57,55,2,79,78,1,140,138,2
"76",307,304,3,270,265,5,296,287,9
"77",1,1,0,209,209,0,284,281,3
"78",0,0,0,7,7,0,265,262,3
"79",170,163,7,21,21,0,257,255,2
"80",86,85,1,2,2,0,244,237,7
"81",21,21,0,114,112,2,284,281,3
"82",71,70,1,97,96,1,299,295,4
"83",63,60,3,186,184,2,284,282,2
"84",66,63,3,139,136,3,357,350,7
"85",231,230,1,139,139,0,330,326,4
"86",15,15,0,0,0,0,272,270,2
"87",56,55,1,77,77,0,242,235,7
"88",51,50,1,122,118,4,209,200,9
"89",1,1,0,0,0,0,202,199,3
"90",9,9,0,145,140,5,303,292,11
"91",0,0,0,0,0,0,227,223,4
"92",96,94,2,130,130,0,141,140,1
"93",0,0,0,27,26,1,117,116,1
"94",7,7,0,0,0,0,146,144,2
"95",15,15,0,105,102,3,177,173,4
"96",34,33,1,148,148,0,302,293,9
"97",191,191,0,181,179,2,208,205,3
"98",181,175,6,0,0,0,348,331,17
"99",0,0,0,6,6,0,252,245,7
"100",25,24,1,17,17,0,196,194,2
"101",181,176,5,110,109,1,58,58,0
"102",9,9,0,0,0,0,202,199,3
"103",8,7,1,146,145,1,127,124,3
"104",29,28,1,13,13,0,174,171,3
"105",44,44,0,56,56,0,169,164,5
"106",19,19,0,114,113,1,227,219,8
"107",112,110,2,117,116,1,259,254,5
"108",61,59,2,42,42,0,259,254,5
"109",8,7,1,127,123,4,218,218,0
"110",123,120,3,61,61,0,329,324,5
"111",0,0,0,6,6,0,143,142,1
"112",276,274,2,107,106,1,375,370,5
"113",128,126,2,0,0,0,251,250,1
"114",0,0,0,130,129,1,305,304,1
"115",2,2,0,0,0,0,321,314,7
"116",15,14,1,0,0,0,79,76,3
"117",1,1,0,4,4,0,196,184,12
"118",0,0,0,174,173,1,270,261,9
"119",1,1,0,0,0,0,338,336,2
"120",5,4,1,0,0,0,243,239,4
"121",120,119,1,94,93,1,218,212,6
"122",19,17,2,1,1,0,120,117,3
"123",0,0,0,0,0,0,270,267,3
"124",170,167,3,81,79,2,140,134,6
"125",113,109,4,0,0,0,173,165,8
"126",278,268,10,198,198,0,286,278,8
"127",17,16,1,50,49,1,268,259,9
"128",187,186,1,61,61,0,250,247,3
"129",4,4,0,5,5,0,215,212,3
"130",0,0,0,0,0,0,244,238,6
"131",10,10,0,15,15,0,184,181,3
"132",44,43,1,110,109,1,289,286,3
"133",31,31,0,141,141,0,261,261,0
"134",71,70,1,111,108,3,204,194,10
"135",2,2,0,0,0,0,172,170,2
"136",0,0,0,102,100,2,382,380,2
"137",8,8,0,61,60,1,379,377,2
"138",68,67,1,56,55,1,292,290,2
"139",27,27,0,57,55,2,291,287,4
"140",9,8,1,7,7,0,252,244,8
"141",69,69,0,0,0,0,293,284,9
"142",16,16,0,24,24,0,213,208,5
"143",3,3,0,114,113,1,199,196,3
"144",10,10,0,0,0,0,141,138,3
"145",177,173,4,28,28,0,211,211,0
"146",0,0,0,0,0,0,263,256,7
"147",17,16,1,39,39,0,205,198,7
"148",6,6,0,0,0,0,217,212,5
"149",10,10,0,0,0,0,93,90,3
"150",7,6,1,0,0,0,212,200,12
"151",312,309,3,193,193,0,331,329,2
"152",189,187,2,127,124,3,189,187,2
"153",32,32,0,43,43,0,263,258,5
"154",59,58,1,9,9,0,240,231,9
"155",6,6,0,39,39,0,298,296,2
"156",0,0,0,112,111,1,295,290,5
"157",30,29,1,41,41,0,280,273,7
"158",1,1,0,53,52,1,281,275,6
"159",2,2,0,50,49,1,205,200,5
"160",10,10,0,0,0,0,220,214,6
"161",112,112,0,90,88,2,248,242,6
"162",7,7,0,31,31,0,211,208,3
"163",15,15,0,85,84,1,217,210,7
"164",26,24,2,3,3,0,227,217,10
"165",1,1,0,0,0,0,319,312,7
"166",109,104,5,8,8,0,215,207,8
"167",23,22,1,3,3,0,4,4,0
"168",0,0,0,0,0,0,315,312,3
"169",38,38,0,97,96,1,262,256,6
"170",33,32,1,68,66,2,224,221,3
"171",1,1,0,10,10,0,120,117,3
"172",14,14,0,10,10,0,152,149,3
"173",33,33,0,0,0,0,211,203,8
"174",3,3,0,72,72,0,255,252,3
"175",150,146,4,45,45,0,171,167,4
"176",0,0,0,0,0,0,238,226,12
"177",2,2,0,86,86,0,207,202,5
"178",1,1,0,1,1,0,266,261,5
"179",0,0,0,147,146,1,275,274,1
"180",88,88,0,65,64,1,269,261,8
"181",0,0,0,96,96,0,162,157,5
"182",5,5,0,138,138,0,318,306,12
"183",2,1,1,19,19,0,264,262,2
"184",20,19,1,75,75,0,323,315,8
"185",60,60,0,127,124,3,217,205,12
"186",16,16,0,128,127,1,262,258,4
"187",5,4,1,7,7,0,199,193,6
"188",15,15,0,138,137,1,279,277,2
"189",0,0,0,120,119,1,187,184,3
"190",0,0,0,19,19,0,305,295,10
"191",80,79,1,12,12,0,307,302,5
"192",277,272,5,26,25,1,328,324,4
"193",24,24,0,65,65,0,200,196,4
"194",38,37,1,0,0,0,265,257,8
"195",0,0,0,85,83,2,318,311,7
"196",65,61,4,157,152,5,107,104,3
"197",22,21,1,189,189,0,262,260,2
"198",15,15,0,35,35,0,100,97,3
"199",1,1,0,73,73,0,270,265,5
"200",4,4,0,0,0,0,225,220,5
"201",0,0,0,0,0,0,210,207,3
"202",128,124,4,91,91,0,328,326,2
"203",185,179,6,90,89,1,159,155,4
"204",15,15,0,16,16,0,201,197,4
"205",72,71,1,0,0,0,226,222,4
"206",0,0,0,48,48,0,190,183,7
"207",29,29,0,1,1,0,211,197,14
"208",261,260,1,141,139,2,136,133,3
"209",3,3,0,0,0,0,26,26,0
"210",1,1,0,25,25,0,269,258,11
"211",0,0,0,64,64,0,314,305,9
"212",0,0,0,5,5,0,84,84,0
"213",125,119,6,33,32,1,132,128,4
"214",0,0,0,0,0,0,211,206,5
"215",126,126,0,208,157,51,356,344,12
"216",42,41,1,52,52,0,97,94,3
"217",82,82,0,176,175,1,330,324,6
"218",0,0,0,41,41,0,43,43,0
"219",48,48,0,106,106,0,245,240,5
"220",147,144,3,44,44,0,275,264,11
"221",28,28,0,109,107,2,320,308,12
"222",71,69,2,0,0,0,113,111,2
"223",104,102,2,99,95,4,263,259,4
"224",57,53,4,99,98,1,75,75,0
"225",2,2,0,0,0,0,126,125,1
"226",1,1,0,146,145,1,167,166,1
"227",0,0,0,8,8,0,206,201,5
"228",0,0,0,0,0,0,176,171,5
"229",0,0,0,160,160,0,155,154,1
"230",0,0,0,0,0,0,229,222,7
"231",79,76,3,126,124,2,339,330,9
"232",46,46,0,83,82,1,190,181,9
"233",46,46,0,88,88,0,149,148,1
"234",36,35,1,35,35,0,305,299,6
"235",1,1,0,118,118,0,213,206,7
"236",149,146,3,0,0,0,250,244,6
"237",1,1,0,0,0,0,235,229,6
"238",35,34,1,3,3,0,278,268,10
"239",195,188,7,0,0,0,283,273,10
"240",12,12,0,19,18,1,172,164,8
"241",0,0,0,0,0,0,239,231,8
"242",147,144,3,42,42,0,218,215,3
"243",5,5,0,0,0,0,178,172,6
"244",124,121,3,103,103,0,291,287,4
"245",0,0,0,133,132,1,246,241,5
"246",7,7,0,0,0,0,306,298,8
"247",44,43,1,60,58,2,96,95,1
"248",21,21,0,0,0,0,241,236,5
"249",33,32,1,3,3,0,166,160,6
"250",41,39,2,53,52,1,194,188,6
"251",30,29,1,0,0,0,8,8,0
"252",47,47,0,53,53,0,219,215,4
"253",58,58,0,110,109,1,295,291,4
"254",54,53,1,128,126,2,247,246,1
"255",0,0,0,92,91,1,321,318,3
"256",0,0,0,44,44,0,217,212,5
"257",159,155,4,49,49,0,325,321,4
"258",7,7,0,0,0,0,163,162,1
"259",0,0,0,48,48,0,210,204,6
"260",11,11,0,1,1,0,156,152,4
"261",58,57,1,79,79,0,362,358,4
"262",3,2,1,1,1,0,292,287,5
"263",0,0,0,0,0,0,171,166,5
"264",132,122,10,1,1,0,314,305,9
"265",0,0,0,0,0,0,291,287,4
"266",55,54,1,99,97,2,235,230,5
"267",64,63,1,1,1,0,279,277,2
"268",6,6,0,38,37,1,196,193,3
"269",74,71,3,185,183,2,254,248,6
"270",139,132,7,0,0,0,228,224,4
"271",4,4,0,31,31,0,243,242,1
"272",0,0,0,6,6,0,209,206,3
"273",0,0,0,0,0,0,154,153,1
"274",1,1,0,192,190,2,340,334,6
"275",128,126,2,122,121,1,123,122,1
"276",242,237,5,87,83,4,327,319,8
"277",4,4,0,1,1,0,322,310,12
"278",15,15,0,16,15,1,256,250,6
"279",190,184,6,102,101,1,272,267,5
"280",247,241,6,150,148,2,213,207,6
"281",0,0,0,79,79,0,245,238,7
"282",0,0,0,9,9,0,131,128,3
"283",26,26,0,62,61,1,220,216,4
"284",88,86,2,85,85,0,196,189,7
"285",0,0,0,13,13,0,328,319,9
"286",68,66,2,84,84,0,224,217,7
"287",4,4,0,43,42,1,201,200,1
"288",3,3,0,27,27,0,272,268,4
"289",31,29,2,52,50,2,275,271,4
"290",16,16,0,5,5,0,74,72,2
"291",0,0,0,0,0,0,250,240,10
"292",21,21,0,59,58,1,263,257,6
"293",42,41,1,35,35,0,220,212,8
"294",51,50,1,0,0,0,229,223,6
"295",0,0,0,0,0,0,262,256,6
"296",19,19,0,159,158,1,364,359,5
"297",147,143,4,88,85,3,249,247,2
"298",13,13,0,0,0,0,202,194,8
"299",245,244,1,191,189,2,314,303,11
"300",93,92,1,98,96,2,262,254,8
"301",25,24,1,182,180,2,388,373,15
"302",57,57,0,61,61,0,156,152,4
"303",28,28,0,55,55,0,111,110,1
"304",94,92,2,52,51,1,136,132,4
"305",5,5,0,41,41,0,167,164,3
"306",0,0,0,17,17,0,205,202,3
"307",92,88,4,32,32,0,218,209,9
"308",217,210,7,121,121,0,197,193,4
"309",1,1,0,0,0,0,116,115,1
"310",8,8,0,3,3,0,306,296,10
"311",110,107,3,223,216,7,211,206,5
"312",59,57,2,121,116,5,147,145,2
"313",8,8,0,2,2,0,196,191,5
"314",36,36,0,34,34,0,219,214,5
"315",8,7,1,0,0,0,209,205,4
"316",79,78,1,68,68,0,231,222,9
"317",0,0,0,0,0,0,297,294,3
"318",93,91,2,166,164,2,267,265,2
"319",12,12,0,0,0,0,232,222,10
"320",26,26,0,28,28,0,126,123,3
"321",205,201,4,164,163,1,201,196,5
"322",205,198,7,99,97,2,215,214,1
"323",48,47,1,127,124,3,246,240,6
"324",0,0,0,0,0,0,234,222,12
"325",9,9,0,80,78,2,199,190,9
"326",0,0,0,151,148,3,306,304,2
"327",47,46,1,197,195,2,266,265,1
"328",42,41,1,146,146,0,246,241,5
"329",0,0,0,113,109,4,252,248,4
"330",3,3,0,1,1,0,181,177,4
"331",0,0,0,0,0,0,180,177,3
"332",291,285,6,243,241,2,331,327,4
"333",0,0,0,1,1,0,282,270,12
"334",147,142,5,26,26,0,192,189,3
"335",9,9,0,0,0,0,73,72,1
"336",32,31,1,47,45,2,190,187,3
"337",161,161,0,165,164,1,320,318,2
"338",123,122,1,25,23,2,293,288,5
"339",0,0,0,117,114,3,338,333,5
"340",0,0,0,0,0,0,208,205,3
"341",141,137,4,44,43,1,123,122,1
"342",15,15,0,80,79,1,180,179,1
"343",1,1,0,0,0,0,274,271,3
"344",42,42,0,65,65,0,262,258,4
"345",67,64,3,162,158,4,147,144,3
"346",0,0,0,55,54,1,361,354,7
"347",0,0,0,53,51,2,227,222,5
"348",26,26,0,97,97,0,113,111,2
"349",187,186,1,108,105,3,64,64,0
"350",0,0,0,83,83,0,356,354,2
"351",28,28,0,12,12,0,267,261,6
"352",69,69,0,74,72,2,121,119,2
"353",0,0,0,67,66,1,218,213,5
"354",219,217,2,120,119,1,239,238,1
"355",152,151,1,22,22,0,114,112,2
"356",301,291,10,6,6,0,251,243,8
"357",29,27,2,20,20,0,245,235,10
"358",1,1,0,106,104,2,167,163,4
"359",22,21,1,50,48,2,236,229,7
"360",202,190,12,0,0,0,178,174,4
"361",175,173,2,211,210,1,271,270,1
"362",86,84,2,56,56,0,207,201,6
"363",15,15,0,0,0,0,293,293,0
"364",7,7,0,0,0,0,290,283,7
"365",0,0,0,0,0,0,103,103,0
"366",36,36,0,116,115,1,167,165,2
"367",3,3,0,16,16,0,275,268,7
"368",9,9,0,25,25,0,232,225,7
"369",218,206,12,42,41,1,228,221,7
"370",10,10,0,19,18,1,270,269,1
"371",46,45,1,77,77,0,182,177,5
"372",64,63,1,0,0,0,62,61,1
"373",0,0,0,114,114,0,203,200,3
"374",0,0,0,0,0,0,340,328,12
"375",22,21,1,191,186,5,329,321,8
"376",6,6,0,143,141,2,300,298,2
"377",9,9,0,21,21,0,209,199,10
"378",29,28,1,50,49,1,124,121,3
"379",22,21,1,124,124,0,296,288,8
"380",52,51,1,22,21,1,250,245,5
"381",3,3,0,140,136,4,228,225,3
"382",46,46,0,23,23,0,276,269,7
"383",0,0,0,74,72,2,422,412,10
"384",0,0,0,15,15,0,405,404,1
"385",128,125,3,163,160,3,224,221,3
"386",30,30,0,236,231,5,322,314,8
"387",19,19,0,32,32,0,167,163,4
"388",28,28,0,125,125,0,284,278,6
"389",198,193,5,22,21,1,203,201,2
"390",28,28,0,13,13,0,175,169,6
"391",76,75,1,0,0,0,207,203,4
"392",66,66,0,75,74,1,156,154,2
"393",4,4,0,61,61,0,292,292,0
"394",0,0,0,73,73,0,256,247,9
"395",0,0,0,33,30,3,288,279,9
"396",0,0,0,113,112,1,149,145,4
"397",120,115,5,0,0,0,189,181,8
"398",22,18,4,58,56,2,211,208,3
"399",236,235,1,130,129,1,276,258,18
"400",1,1,0,96,95,1,236,232,4
"401",10,10,0,54,54,0,231,227,4
"402",0,0,0,2,2,0,223,216,7
"403",0,0,0,60,60,0,332,328,4
"404",132,125,7,150,148,2,208,198,10
"405",30,29,1,0,0,0,214,210,4
"406",123,121,2,87,86,1,142,139,3
"407",38,38,0,74,72,2,177,173,4
"408",117,117,0,0,0,0,261,251,10
"409",0,0,0,0,0,0,148,145,3
"410",0,0,0,1,1,0,233,227,6
"411",0,0,0,57,57,0,121,120,1
"412",113,112,1,120,120,0,263,260,3
"413",54,51,3,15,14,1,252,246,6
"414",264,262,2,208,207,1,320,317,3
"415",1,1,0,0,0,0,233,231,2
"416",12,12,0,13,13,0,157,154,3
"417",71,69,2,12,12,0,312,306,6
"418",13,12,1,14,14,0,302,294,8
"419",0,0,0,162,161,1,297,294,3
"420",12,12,0,40,40,0,91,88,3
"421",0,0,0,0,0,0,129,124,5
"422",18,18,0,151,149,2,326,322,4
"423",0,0,0,0,0,0,321,305,16
"424",0,0,0,43,43,0,240,236,4
"425",2,2,0,150,150,0,311,300,11
"426",61,60,1,15,15,0,232,227,5
"427",15,14,1,0,0,0,211,205,6
"428",137,134,3,0,0,0,303,300,3
"429",12,12,0,4,4,0,214,210,4
"430",34,34,0,39,39,0,224,219,5
"431",17,17,0,46,45,1,251,241,10
"432",6,5,1,155,153,2,185,182,3
"433",70,67,3,197,195,2,377,371,6
"434",0,0,0,0,0,0,141,138,3
"435",1,1,0,158,157,1,265,265,0
"436",91,87,4,156,155,1,252,245,7
"437",13,13,0,87,86,1,293,286,7
"438",0,0,0,0,0,0,154,152,2
"439",0,0,0,177,175,2,317,313,4
"440",33,31,2,0,0,0,322,312,10
"441",80,75,5,249,246,3,331,323,8
"442",3,3,0,0,0,0,168,167,1
"443",8,8,0,78,78,0,360,352,8
"444",85,81,4,160,157,3,265,258,7
"445",17,17,0,28,28,0,238,234,4
"446",26,26,0,66,66,0,138,137,1
"447",11,11,0,0,0,0,232,225,7
"448",47,46,1,51,48,3,187,175,12
"449",0,0,0,62,61,1,180,176,4
"450",5,5,0,2,2,0,280,265,15
"451",0,0,0,68,67,1,282,281,1
"452",23,23,0,0,0,0,268,264,4
"453",43,43,0,8,8,0,282,275,7
"454",241,234,7,137,133,4,230,227,3
"455",37,37,0,118,116,2,328,320,8
"456",1,1,0,0,0,0,97,95,2
"457",42,40,2,96,96,0,243,237,6
"458",222,221,1,114,114,0,167,167,0
"459",330,313,17,161,156,5,268,261,7
"460",60,59,1,65,64,1,266,255,11
"461",193,190,3,145,144,1,249,244,5
"462",13,13,0,1,1,0,195,192,3
"463",99,95,4,0,0,0,230,221,9
"464",37,36,1,31,31,0,105,101,4
"465",0,0,0,101,100,1,272,270,2
"466",6,6,0,56,56,0,306,300,6
"467",16,16,0,7,7,0,51,51,0
"468",1,0,1,219,216,3,248,244,4
"469",63,63,0,66,66,0,266,266,0
"470",0,0,0,26,26,0,302,295,7
"471",82,82,0,0,0,0,264,261,3
"472",0,0,0,35,34,1,177,175,2
"473",40,40,0,11,11,0,92,92,0
"474",27,27,0,6,6,0,233,227,6
"475",2,2,0,118,117,1,182,180,2
"476",1,1,0,0,0,0,257,246,11
"477",13,13,0,44,44,0,278,271,7
"478",84,83,1,57,57,0,209,203,6
"479",128,126,2,33,33,0,97,95,2
"480",0,0,0,0,0,0,198,195,3
"481",0,0,0,60,59,1,299,293,6
"482",3,3,0,41,40,1,321,310,11
"483",30,30,0,1,1,0,195,194,1
"484",4,4,0,148,145,3,270,268,2
"485",0,0,0,0,0,0,278,277,1
"486",0,0,0,0,0,0,184,182,2
"487",3,3,0,32,31,1,175,166,9
"488",52,52,0,103,102,1,207,198,9
"489",17,17,0,78,75,3,239,237,2
"490",0,0,0,0,0,0,224,222,2
"491",1,1,0,15,15,0,161,157,4
"492",218,214,4,119,117,2,238,234,4
"493",101,99,2,92,90,2,249,243,6
"494",6,6,0,62,62,0,289,289,0
"495",27,27,0,0,0,0,265,261,4
"496",0,0,0,130,128,2,323,317,6
"497",136,130,6,92,91,1,184,178,6
"498",219,217,2,114,114,0,146,144,2
"499",74,73,1,203,200,3,235,232,3
"500",18,18,0,4,4,0,151,149,2
