"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"88",1,1,0,3,3,0,43,39,4
"89",1,1,0,1,1,0,17,17,0
"90",2,2,0,0,0,0,25,24,1
"91",0,0,0,0,0,0,11,11,0
"92",1,1,0,0,0,0,14,14,0
"93",0,0,0,0,0,0,4,4,0
"94",5,4,1,0,0,0,10,10,0
"95",0,0,0,0,0,0,0,0,0
"96",1,1,0,0,0,0,22,22,0
"97",0,0,0,0,0,0,6,6,0
"98",1,1,0,0,0,0,1,1,0
"99",6,5,1,0,0,0,12,12,0
"100",1,0,1,0,0,0,7,7,0
"101",0,0,0,0,0,0,18,18,0
"102",1,1,0,0,0,0,9,9,0
"103",0,0,0,7,7,0,0,0,0
"104",2,2,0,0,0,0,14,14,0
"105",0,0,0,0,0,0,2,2,0
"106",0,0,0,0,0,0,15,14,1
"107",13,13,0,0,0,0,5,5,0
"108",7,7,0,3,3,0,13,12,1
"109",1,1,0,0,0,0,2,2,0
"110",0,0,0,0,0,0,11,11,0
"111",1,1,0,0,0,0,14,13,1
"112",5,4,1,0,0,0,9,9,0
"113",1,1,0,0,0,0,10,10,0
"114",5,5,0,0,0,0,33,33,0
"115",0,0,0,5,5,0,0,0,0
"116",0,0,0,0,0,0,12,12,0
"117",0,0,0,0,0,0,50,49,1
"118",0,0,0,0,0,0,48,47,1
"119",0,0,0,0,0,0,4,4,0
"120",0,0,0,0,0,0,18,18,0
"121",0,0,0,0,0,0,33,32,1
"122",10,8,2,0,0,0,24,23,1
"123",0,0,0,0,0,0,28,26,2
"124",2,2,0,0,0,0,5,5,0
"125",0,0,0,0,0,0,0,0,0
"126",1,0,1,0,0,0,11,11,0
"127",0,0,0,0,0,0,21,21,0
"128",0,0,0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0,0,0
"130",1,1,0,0,0,0,12,12,0
"131",0,0,0,0,0,0,0,0,0
"132",5,5,0,0,0,0,18,18,0
"133",1,1,0,0,0,0,23,21,2
"134",0,0,0,4,4,0,0,0,0
"135",0,0,0,0,0,0,31,30,1
"136",6,6,0,0,0,0,29,29,0
"137",2,2,0,0,0,0,38,35,3
"138",6,6,0,0,0,0,33,33,0
"139",0,0,0,0,0,0,5,5,0
"140",0,0,0,0,0,0,0,0,0
"141",1,1,0,0,0,0,31,29,2
"142",0,0,0,0,0,0,5,5,0
"143",0,0,0,22,22,0,58,54,4
"144",0,0,0,0,0,0,24,24,0
"145",3,3,0,3,3,0,18,18,0
"146",0,0,0,0,0,0,18,17,1
"147",0,0,0,0,0,0,2,2,0
"148",2,2,0,0,0,0,13,13,0
"149",0,0,0,0,0,0,2,2,0
"150",0,0,0,0,0,0,30,28,2
"151",0,0,0,0,0,0,11,11,0
"152",0,0,0,0,0,0,29,29,0
"153",0,0,0,0,0,0,12,12,0
"154",1,1,0,0,0,0,16,16,0
"155",0,0,0,0,0,0,31,31,0
"156",8,7,1,0,0,0,35,33,2
"157",0,0,0,0,0,0,0,0,0
"158",3,3,0,0,0,0,37,35,2
"159",9,8,1,0,0,0,3,3,0
"160",4,4,0,12,12,0,18,18,0
"161",0,0,0,0,0,0,12,12,0
"162",0,0,0,0,0,0,44,43,1
"163",0,0,0,0,0,0,0,0,0
"164",7,7,0,0,0,0,10,10,0
"165",3,3,0,0,0,0,11,11,0
"166",1,0,1,0,0,0,1,0,1
"167",3,3,0,0,0,0,4,3,1
"168",0,0,0,0,0,0,36,34,2
"169",1,1,0,0,0,0,9,9,0
"170",8,8,0,0,0,0,20,20,0
"171",1,1,0,0,0,0,35,35,0
"172",0,0,0,0,0,0,24,24,0
"173",3,3,0,0,0,0,12,11,1
"174",0,0,0,0,0,0,11,11,0
"175",4,4,0,0,0,0,1,1,0
"176",0,0,0,0,0,0,6,6,0
"177",0,0,0,0,0,0,13,12,1
"178",3,3,0,0,0,0,8,8,0
"179",0,0,0,0,0,0,34,32,2
"180",0,0,0,0,0,0,17,16,1
"181",0,0,0,0,0,0,4,4,0
"182",2,2,0,0,0,0,28,28,0
"183",1,1,0,0,0,0,1,1,0
"184",17,17,0,0,0,0,2,2,0
"185",0,0,0,0,0,0,35,33,2
"186",3,3,0,1,1,0,0,0,0
"187",3,3,0,0,0,0,22,21,1
"188",0,0,0,0,0,0,2,2,0
"189",0,0,0,0,0,0,26,25,1
"190",0,0,0,9,9,0,45,45,0
"191",0,0,0,0,0,0,43,42,1
"192",3,3,0,0,0,0,39,39,0
"193",0,0,0,0,0,0,5,5,0
"194",1,1,0,0,0,0,13,13,0
"195",0,0,0,1,1,0,21,20,1
"196",0,0,0,0,0,0,19,18,1
"197",2,2,0,0,0,0,9,8,1
"198",1,1,0,1,0,1,12,12,0
"199",5,5,0,5,5,0,33,31,2
"200",0,0,0,0,0,0,6,6,0
"201",16,14,2,6,6,0,40,38,2
"202",0,0,0,0,0,0,15,13,2
"203",7,6,1,0,0,0,16,15,1
"204",0,0,0,26,25,1,21,21,0
"205",1,1,0,0,0,0,56,54,2
"206",10,10,0,0,0,0,25,24,1
"207",0,0,0,0,0,0,38,38,0
"208",1,1,0,23,23,0,4,4,0
"209",0,0,0,0,0,0,18,18,0
"210",0,0,0,0,0,0,11,11,0
"211",2,2,0,1,1,0,21,21,0
"212",0,0,0,0,0,0,2,2,0
"213",7,7,0,0,0,0,24,23,1
"214",3,3,0,0,0,0,0,0,0
"215",3,3,0,2,2,0,25,25,0
"216",0,0,0,1,1,0,0,0,0
"217",2,2,0,0,0,0,14,14,0
"218",0,0,0,0,0,0,2,2,0
"219",0,0,0,0,0,0,13,13,0
"220",0,0,0,0,0,0,14,13,1
"221",0,0,0,1,1,0,34,33,1
"222",2,2,0,18,18,0,9,8,1
"223",0,0,0,0,0,0,8,8,0
"224",0,0,0,0,0,0,4,4,0
"225",0,0,0,0,0,0,19,19,0
"226",0,0,0,0,0,0,0,0,0
"227",1,1,0,0,0,0,15,15,0
"228",0,0,0,1,1,0,12,12,0
"229",3,3,0,0,0,0,8,8,0
"230",0,0,0,0,0,0,0,0,0
"231",0,0,0,0,0,0,1,1,0
"232",2,2,0,0,0,0,27,27,0
"233",0,0,0,0,0,0,41,40,1
"234",0,0,0,0,0,0,11,11,0
"235",3,3,0,0,0,0,29,28,1
"236",0,0,0,0,0,0,22,22,0
"237",0,0,0,0,0,0,2,1,1
"238",0,0,0,0,0,0,14,14,0
"239",3,3,0,0,0,0,18,17,1
"240",0,0,0,0,0,0,5,5,0
"241",0,0,0,0,0,0,0,0,0
"242",3,3,0,1,1,0,29,28,1
"243",2,2,0,0,0,0,28,27,1
"244",0,0,0,0,0,0,6,6,0
"245",1,1,0,0,0,0,13,13,0
"246",0,0,0,0,0,0,56,55,1
"247",0,0,0,1,0,1,11,11,0
"248",0,0,0,0,0,0,35,34,1
"249",1,1,0,0,0,0,0,0,0
"250",1,1,0,0,0,0,5,5,0
"251",2,2,0,0,0,0,52,49,3
"252",0,0,0,0,0,0,18,18,0
"253",0,0,0,0,0,0,9,9,0
"254",0,0,0,0,0,0,21,21,0
"255",0,0,0,0,0,0,0,0,0
"256",5,5,0,0,0,0,18,18,0
"257",3,3,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0
"259",2,2,0,1,1,0,25,24,1
"260",0,0,0,0,0,0,21,21,0
"261",3,3,0,1,1,0,11,11,0
"262",0,0,0,0,0,0,0,0,0
"263",0,0,0,0,0,0,28,28,0
"264",0,0,0,0,0,0,9,9,0
"265",1,1,0,0,0,0,19,18,1
"266",0,0,0,2,2,0,1,1,0
"267",7,7,0,0,0,0,8,8,0
"268",6,6,0,0,0,0,1,1,0
"269",7,6,1,0,0,0,37,37,0
"270",0,0,0,0,0,0,32,32,0
"271",0,0,0,0,0,0,12,11,1
"272",4,4,0,0,0,0,60,59,1
"273",0,0,0,0,0,0,20,18,2
"274",0,0,0,0,0,0,25,25,0
"275",0,0,0,0,0,0,9,9,0
"276",0,0,0,0,0,0,7,6,1
"277",4,4,0,0,0,0,4,4,0
"278",0,0,0,0,0,0,37,35,2
"279",0,0,0,0,0,0,40,38,2
"280",0,0,0,0,0,0,16,16,0
"281",0,0,0,0,0,0,11,9,2
"282",2,2,0,0,0,0,18,16,2
"283",0,0,0,0,0,0,12,12,0
"284",0,0,0,0,0,0,27,27,0
"285",0,0,0,0,0,0,8,8,0
"286",2,2,0,1,1,0,46,44,2
"287",2,0,2,0,0,0,14,14,0
"288",0,0,0,0,0,0,15,15,0
"289",0,0,0,0,0,0,21,21,0
"290",3,3,0,0,0,0,15,15,0
"291",0,0,0,0,0,0,24,23,1
"292",2,2,0,0,0,0,8,8,0
"293",0,0,0,0,0,0,11,11,0
"294",2,2,0,0,0,0,2,2,0
"295",0,0,0,1,0,1,1,1,0
"296",1,1,0,0,0,0,15,14,1
"297",1,1,0,0,0,0,29,29,0
"298",7,7,0,0,0,0,44,42,2
"299",0,0,0,0,0,0,20,20,0
"300",0,0,0,0,0,0,12,12,0
"301",5,4,1,0,0,0,8,8,0
"302",2,2,0,0,0,0,0,0,0
"303",1,1,0,0,0,0,21,21,0
"304",0,0,0,0,0,0,0,0,0
"305",2,2,0,0,0,0,5,5,0
"306",3,3,0,0,0,0,24,23,1
"307",0,0,0,0,0,0,23,22,1
"308",0,0,0,0,0,0,4,4,0
"309",0,0,0,0,0,0,3,3,0
"310",0,0,0,0,0,0,2,2,0
"311",1,0,1,1,0,1,2,2,0
"312",0,0,0,0,0,0,1,1,0
"313",4,3,1,0,0,0,27,22,5
"314",0,0,0,0,0,0,17,17,0
"315",9,9,0,0,0,0,24,22,2
"316",0,0,0,0,0,0,2,2,0
"317",4,2,2,7,7,0,46,43,3
"318",0,0,0,0,0,0,0,0,0
"319",0,0,0,0,0,0,0,0,0
"320",0,0,0,1,0,1,42,42,0
"321",0,0,0,0,0,0,0,0,0
"322",0,0,0,0,0,0,51,48,3
"323",0,0,0,0,0,0,2,2,0
"324",0,0,0,0,0,0,54,52,2
"325",13,13,0,1,1,0,14,14,0
"326",0,0,0,0,0,0,0,0,0
"327",1,1,0,0,0,0,13,13,0
"328",0,0,0,1,0,1,19,19,0
"329",1,1,0,0,0,0,27,24,3
"330",0,0,0,0,0,0,5,5,0
"331",1,1,0,0,0,0,14,14,0
"332",7,7,0,1,1,0,21,21,0
"333",0,0,0,0,0,0,16,15,1
"334",2,2,0,0,0,0,3,3,0
"335",1,1,0,0,0,0,9,9,0
"336",1,1,0,0,0,0,28,26,2
"337",0,0,0,0,0,0,18,17,1
"338",0,0,0,0,0,0,17,17,0
"339",0,0,0,0,0,0,17,17,0
"340",0,0,0,0,0,0,26,26,0
"341",1,1,0,0,0,0,46,42,4
"342",1,1,0,2,2,0,50,49,1
"343",0,0,0,0,0,0,11,11,0
"344",1,0,1,0,0,0,3,3,0
"345",0,0,0,17,17,0,37,36,1
"346",1,1,0,0,0,0,23,22,1
"347",4,4,0,2,2,0,27,27,0
"348",11,11,0,4,4,0,37,35,2
"349",1,1,0,3,3,0,0,0,0
"350",5,5,0,0,0,0,35,35,0
"351",10,9,1,0,0,0,5,5,0
"352",0,0,0,0,0,0,17,17,0
"353",7,7,0,0,0,0,4,4,0
"354",2,2,0,0,0,0,36,35,1
"355",7,6,1,0,0,0,5,5,0
"356",2,2,0,0,0,0,0,0,0
"357",11,10,1,0,0,0,7,7,0
"358",0,0,0,0,0,0,6,6,0
"359",0,0,0,0,0,0,13,13,0
"360",23,23,0,16,16,0,62,62,0
"361",2,2,0,0,0,0,10,10,0
"362",2,2,0,0,0,0,26,26,0
"363",0,0,0,0,0,0,16,16,0
"364",0,0,0,0,0,0,0,0,0
"365",5,5,0,20,17,3,11,9,2
"366",0,0,0,0,0,0,12,12,0
"367",2,2,0,0,0,0,15,15,0
"368",0,0,0,0,0,0,0,0,0
"369",0,0,0,0,0,0,19,19,0
"370",2,2,0,1,1,0,1,1,0
"371",18,18,0,0,0,0,31,28,3
"372",1,1,0,0,0,0,17,16,1
"373",5,4,1,1,1,0,17,17,0
"374",4,4,0,0,0,0,4,4,0
"375",2,1,1,0,0,0,21,21,0
"376",0,0,0,0,0,0,4,4,0
"377",0,0,0,0,0,0,4,4,0
"378",1,1,0,0,0,0,18,18,0
"379",4,4,0,0,0,0,18,18,0
"380",0,0,0,0,0,0,0,0,0
"381",5,4,1,0,0,0,20,20,0
"382",7,7,0,0,0,0,22,22,0
"383",0,0,0,0,0,0,29,28,1
"384",1,1,0,0,0,0,8,8,0
"385",0,0,0,0,0,0,23,23,0
"386",0,0,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,6,6,0
"388",0,0,0,0,0,0,5,5,0
"389",1,0,1,0,0,0,3,3,0
"390",2,2,0,0,0,0,46,45,1
"391",0,0,0,0,0,0,0,0,0
"392",0,0,0,0,0,0,6,6,0
"393",0,0,0,0,0,0,8,8,0
"394",0,0,0,0,0,0,1,0,1
"395",0,0,0,0,0,0,3,3,0
"396",0,0,0,0,0,0,0,0,0
"397",8,8,0,0,0,0,9,8,1
"398",2,2,0,0,0,0,9,9,0
"399",0,0,0,0,0,0,1,1,0
"400",13,13,0,2,2,0,12,11,1
"401",9,9,0,21,20,1,51,48,3
"402",8,8,0,0,0,0,17,17,0
"403",0,0,0,0,0,0,11,11,0
"404",0,0,0,0,0,0,1,1,0
"405",1,1,0,0,0,0,17,17,0
"406",5,5,0,1,1,0,28,27,1
"407",0,0,0,0,0,0,36,35,1
"408",2,2,0,0,0,0,0,0,0
"409",4,4,0,0,0,0,33,33,0
"410",0,0,0,0,0,0,1,1,0
"411",3,3,0,0,0,0,1,1,0
"412",0,0,0,0,0,0,8,8,0
"413",0,0,0,0,0,0,0,0,0
"414",2,2,0,11,11,0,2,2,0
"415",0,0,0,0,0,0,3,3,0
"416",2,2,0,0,0,0,1,0,1
"417",0,0,0,0,0,0,0,0,0
"418",1,1,0,0,0,0,4,4,0
"419",2,2,0,0,0,0,17,17,0
"420",0,0,0,0,0,0,10,10,0
"421",4,3,1,0,0,0,18,17,1
"422",0,0,0,0,0,0,0,0,0
"423",0,0,0,8,8,0,29,29,0
"424",0,0,0,0,0,0,20,20,0
"425",0,0,0,0,0,0,23,22,1
"426",0,0,0,0,0,0,11,10,1
"427",0,0,0,0,0,0,17,16,1
"428",1,1,0,9,9,0,3,3,0
"429",1,1,0,0,0,0,3,3,0
"430",15,15,0,0,0,0,25,24,1
"431",15,14,1,12,12,0,43,40,3
"432",1,1,0,0,0,0,15,15,0
"433",0,0,0,0,0,0,8,8,0
"434",2,2,0,0,0,0,29,29,0
"435",0,0,0,0,0,0,11,11,0
"436",2,1,1,0,0,0,0,0,0
"437",0,0,0,14,12,2,56,55,1
"438",0,0,0,0,0,0,4,4,0
"439",0,0,0,0,0,0,0,0,0
"440",14,13,1,9,7,2,0,0,0
"441",6,6,0,16,16,0,19,18,1
"442",0,0,0,0,0,0,0,0,0
"443",0,0,0,0,0,0,12,12,0
"444",0,0,0,0,0,0,0,0,0
"445",18,16,2,0,0,0,0,0,0
"446",2,2,0,0,0,0,35,34,1
"447",0,0,0,0,0,0,16,16,0
"448",0,0,0,0,0,0,25,25,0
"449",0,0,0,0,0,0,9,9,0
"450",1,1,0,14,10,4,27,27,0
"451",5,5,0,0,0,0,18,18,0
"452",5,5,0,0,0,0,44,44,0
"453",0,0,0,0,0,0,2,2,0
"454",0,0,0,10,10,0,29,28,1
"455",0,0,0,0,0,0,20,20,0
"456",5,5,0,0,0,0,27,26,1
"457",1,1,0,0,0,0,3,3,0
"458",0,0,0,0,0,0,0,0,0
"459",0,0,0,0,0,0,0,0,0
"460",3,3,0,2,2,0,9,9,0
"461",4,4,0,0,0,0,27,26,1
"462",0,0,0,0,0,0,0,0,0
"463",0,0,0,0,0,0,53,53,0
"464",2,2,0,0,0,0,42,41,1
"465",1,1,0,0,0,0,24,24,0
"466",0,0,0,0,0,0,4,4,0
"467",7,6,1,0,0,0,24,23,1
"468",2,2,0,0,0,0,31,31,0
"469",0,0,0,0,0,0,2,2,0
"470",0,0,0,0,0,0,26,26,0
"471",0,0,0,0,0,0,7,7,0
"472",15,14,1,0,0,0,19,19,0
"473",0,0,0,0,0,0,7,7,0
"474",2,2,0,0,0,0,29,28,1
"475",0,0,0,0,0,0,5,5,0
"476",0,0,0,0,0,0,0,0,0
"477",3,3,0,0,0,0,27,27,0
"478",1,1,0,0,0,0,2,2,0
"479",1,1,0,0,0,0,11,10,1
"480",4,4,0,0,0,0,51,49,2
"481",4,4,0,1,1,0,11,11,0
"482",0,0,0,0,0,0,34,30,4
"483",11,10,1,0,0,0,47,45,2
"484",0,0,0,0,0,0,25,23,2
"485",2,1,1,0,0,0,31,31,0
"486",0,0,0,0,0,0,20,20,0
"487",2,2,0,0,0,0,0,0,0
"488",4,4,0,0,0,0,26,25,1
"489",17,17,0,6,6,0,36,36,0
"490",0,0,0,0,0,0,14,12,2
"491",0,0,0,0,0,0,0,0,0
"492",0,0,0,0,0,0,25,25,0
"493",0,0,0,0,0,0,17,16,1
"494",2,2,0,3,3,0,17,17,0
"495",0,0,0,0,0,0,7,7,0
"496",2,1,1,21,21,0,24,24,0
"497",3,2,1,0,0,0,49,49,0
"498",0,0,0,0,0,0,11,10,1
"499",0,0,0,0,0,0,0,0,0
"500",0,0,0,0,0,0,25,25,0
