"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"155",0,0,0,92,91,1,256,253,3
"156",0,0,0,0,0,0,197,193,4
"157",23,22,1,3,3,0,220,216,4
"158",0,0,0,0,0,0,188,186,2
"159",1,1,0,18,18,0,133,130,3
"160",23,23,0,0,0,0,202,201,1
"161",5,5,0,37,37,0,145,142,3
"162",0,0,0,0,0,0,31,31,0
"163",7,7,0,0,0,0,211,205,6
"164",1,1,0,19,19,0,128,128,0
"165",6,6,0,4,4,0,302,299,3
"166",0,0,0,0,0,0,113,111,2
"167",18,18,0,0,0,0,107,103,4
"168",9,9,0,0,0,0,285,279,6
"169",1,1,0,0,0,0,248,241,7
"170",3,3,0,104,104,0,141,140,1
"171",9,9,0,8,8,0,113,110,3
"172",41,40,1,15,15,0,131,130,1
"173",12,12,0,2,2,0,177,177,0
"174",0,0,0,0,0,0,110,107,3
"175",4,4,0,0,0,0,191,188,3
"176",0,0,0,0,0,0,140,134,6
"177",3,3,0,19,19,0,98,96,2
"178",21,20,1,0,0,0,197,192,5
"179",26,25,1,79,79,0,222,222,0
"180",34,33,1,71,71,0,219,215,4
"181",9,9,0,85,85,0,41,41,0
"182",125,124,1,216,214,2,320,315,5
"183",140,138,2,137,135,2,210,209,1
"184",1,1,0,0,0,0,202,200,2
"185",43,43,0,105,104,1,270,268,2
"186",14,14,0,16,16,0,189,187,2
"187",8,6,2,0,0,0,124,123,1
"188",0,0,0,0,0,0,213,207,6
"189",47,46,1,61,60,1,159,156,3
"190",12,11,1,0,0,0,191,186,5
"191",17,17,0,1,1,0,290,286,4
"192",0,0,0,2,2,0,287,284,3
"193",0,0,0,0,0,0,44,44,0
"194",9,9,0,0,0,0,214,213,1
"195",1,0,1,3,3,0,275,274,1
"196",11,11,0,172,172,0,186,182,4
"197",13,13,0,89,89,0,169,169,0
"198",0,0,0,0,0,0,139,139,0
"199",0,0,0,0,0,0,175,172,3
"200",4,4,0,6,5,1,164,159,5
"201",0,0,0,0,0,0,2,2,0
"202",36,36,0,133,133,0,275,267,8
"203",136,132,4,54,54,0,127,125,2
"204",9,9,0,14,14,0,159,156,3
"205",10,9,1,2,2,0,79,76,3
"206",0,0,0,8,8,0,67,66,1
"207",25,25,0,1,1,0,159,155,4
"208",12,12,0,66,66,0,115,115,0
"209",0,0,0,0,0,0,19,19,0
"210",6,6,0,10,10,0,241,235,6
"211",25,25,0,0,0,0,278,276,2
"212",9,9,0,16,16,0,120,118,2
"213",25,24,1,64,63,1,120,119,1
"214",0,0,0,0,0,0,111,110,1
"215",0,0,0,0,0,0,241,236,5
"216",0,0,0,1,1,0,61,61,0
"217",50,50,0,0,0,0,285,284,1
"218",0,0,0,21,20,1,58,56,2
"219",21,21,0,78,78,0,264,257,7
"220",157,155,2,92,89,3,230,227,3
"221",15,15,0,74,73,1,305,300,5
"222",3,3,0,0,0,0,38,37,1
"223",31,30,1,60,56,4,147,144,3
"224",26,24,2,80,80,0,67,65,2
"225",0,0,0,0,0,0,68,68,0
"226",0,0,0,100,98,2,192,188,4
"227",5,5,0,1,1,0,160,160,0
"228",1,1,0,0,0,0,149,147,2
"229",0,0,0,139,139,0,184,177,7
"230",1,1,0,0,0,0,103,102,1
"231",3,3,0,107,106,1,272,271,1
"232",17,17,0,62,61,1,155,154,1
"233",58,57,1,69,67,2,116,116,0
"234",5,5,0,45,44,1,224,223,1
"235",8,8,0,0,0,0,147,147,0
"236",61,60,1,0,0,0,173,171,2
"237",2,2,0,0,0,0,144,141,3
"238",3,3,0,0,0,0,235,234,1
"239",175,165,10,17,17,0,281,274,7
"240",18,18,0,9,9,0,162,159,3
"241",0,0,0,0,0,0,172,163,9
"242",7,7,0,9,9,0,98,96,2
"243",14,14,0,1,1,0,111,110,1
"244",8,8,0,58,56,2,198,192,6
"245",0,0,0,0,0,0,113,113,0
"246",36,34,2,86,85,1,278,274,4
"247",36,36,0,0,0,0,22,22,0
"248",14,11,3,0,0,0,158,154,4
"249",0,0,0,0,0,0,68,68,0
"250",45,43,2,35,34,1,119,117,2
"251",18,18,0,10,10,0,31,30,1
"252",0,0,0,32,32,0,137,134,3
"253",20,19,1,72,71,1,169,168,1
"254",77,75,2,116,114,2,130,125,5
"255",0,0,0,34,33,1,300,293,7
"256",0,0,0,0,0,0,172,170,2
"257",0,0,0,37,37,0,249,247,2
"258",5,5,0,0,0,0,75,74,1
"259",0,0,0,0,0,0,146,146,0
"260",0,0,0,0,0,0,207,199,8
"261",33,32,1,7,7,0,208,200,8
"262",1,1,0,1,1,0,261,257,4
"263",1,1,0,0,0,0,141,137,4
"264",22,22,0,7,7,0,212,208,4
"265",0,0,0,0,0,0,81,81,0
"266",14,14,0,0,0,0,211,209,2
"267",45,44,1,0,0,0,234,227,7
"268",35,34,1,0,0,0,157,155,2
"269",93,90,3,111,108,3,227,223,4
"270",106,105,1,0,0,0,180,179,1
"271",12,12,0,1,1,0,80,77,3
"272",0,0,0,0,0,0,54,54,0
"273",0,0,0,0,0,0,71,71,0
"274",2,2,0,0,0,0,142,139,3
"275",4,4,0,0,0,0,15,15,0
"276",37,37,0,96,95,1,292,282,10
"277",3,3,0,0,0,0,292,284,8
"278",4,4,0,0,0,0,191,189,2
"279",7,7,0,46,46,0,205,202,3
"280",44,44,0,81,81,0,118,115,3
"281",0,0,0,0,0,0,88,84,4
"282",0,0,0,0,0,0,114,109,5
"283",22,21,1,13,13,0,147,146,1
"284",3,3,0,0,0,0,28,28,0
"285",0,0,0,2,0,2,196,190,6
"286",57,57,0,43,43,0,173,170,3
"287",70,69,1,58,58,0,198,196,2
"288",39,39,0,19,19,0,237,231,6
"289",0,0,0,0,0,0,152,150,2
"290",10,9,1,37,37,0,144,142,2
"291",0,0,0,0,0,0,229,223,6
"292",7,7,0,1,1,0,320,315,5
"293",55,54,1,67,66,1,179,175,4
"294",13,12,1,0,0,0,150,146,4
"295",2,2,0,0,0,0,183,183,0
"296",0,0,0,4,4,0,202,202,0
"297",56,55,1,90,90,0,186,181,5
"298",1,1,0,0,0,0,130,128,2
"299",232,231,1,124,124,0,332,320,12
"300",0,0,0,72,71,1,166,163,3
"301",1,1,0,124,122,2,296,285,11
"302",82,82,0,50,50,0,43,41,2
"303",7,7,0,47,46,1,67,64,3
"304",0,0,0,10,10,0,62,62,0
"305",3,3,0,2,2,0,83,82,1
"306",0,0,0,158,114,44,170,168,2
"307",15,15,0,39,39,0,256,248,8
"308",258,247,11,97,95,2,190,186,4
"309",0,0,0,10,10,0,133,131,2
"310",0,0,0,0,0,0,53,52,1
"311",21,21,0,64,63,1,151,150,1
"312",44,43,1,95,93,2,179,176,3
"313",10,10,0,0,0,0,56,55,1
"314",9,9,0,39,39,0,142,140,2
"315",26,25,1,0,0,0,183,182,1
"316",22,22,0,30,30,0,271,267,4
"317",0,0,0,0,0,0,62,62,0
"318",20,20,0,150,150,0,212,211,1
"319",24,24,0,5,5,0,119,119,0
"320",0,0,0,1,1,0,56,56,0
"321",73,73,0,129,126,3,166,165,1
"322",2,2,0,15,15,0,126,125,1
"323",0,0,0,73,72,1,230,224,6
"324",1,1,0,7,7,0,153,152,1
"325",8,8,0,28,28,0,156,152,4
"326",0,0,0,130,130,0,232,229,3
"327",38,38,0,136,136,0,269,267,2
"328",68,65,3,125,124,1,203,200,3
"329",63,62,1,168,168,0,216,213,3
"330",0,0,0,1,1,0,84,84,0
"331",0,0,0,0,0,0,144,142,2
"332",52,52,0,154,152,2,249,246,3
"333",0,0,0,0,0,0,165,165,0
"334",21,20,1,19,19,0,115,115,0
"335",6,6,0,0,0,0,68,68,0
"336",0,0,0,174,173,1,228,220,8
"337",0,0,0,0,0,0,170,170,0
"338",1,1,0,25,24,1,102,101,1
"339",27,27,0,41,41,0,277,268,9
"340",0,0,0,0,0,0,165,161,4
"341",40,39,1,49,49,0,146,141,5
"342",4,4,0,92,92,0,190,188,2
"343",1,1,0,0,0,0,199,195,4
"344",11,11,0,4,4,0,127,124,3
"345",100,98,2,162,157,5,161,155,6
"346",21,21,0,6,6,0,290,286,4
"347",10,10,0,19,19,0,184,184,0
"348",21,21,0,50,50,0,68,66,2
"349",165,164,1,69,66,3,265,261,4
"350",6,6,0,4,4,0,173,173,0
"351",9,9,0,0,0,0,251,245,6
"352",46,46,0,59,58,1,96,94,2
"353",15,15,0,68,68,0,143,143,0
"354",1,1,0,0,0,0,65,65,0
"355",8,8,0,51,51,0,106,103,3
"356",6,6,0,64,64,0,213,209,4
"357",0,0,0,0,0,0,135,135,0
"358",20,20,0,35,35,0,86,86,0
"359",12,12,0,1,1,0,118,117,1
"360",7,6,1,0,0,0,115,112,3
"361",49,49,0,77,76,1,191,190,1
"362",22,22,0,0,0,0,224,221,3
"363",25,25,0,2,2,0,131,130,1
"364",0,0,0,0,0,0,237,233,4
"365",0,0,0,0,0,0,102,101,1
"366",14,12,2,0,0,0,92,90,2
"367",20,19,1,21,21,0,188,182,6
"368",43,43,0,44,42,2,185,181,4
"369",57,56,1,67,67,0,193,191,2
"370",14,14,0,0,0,0,180,176,4
"371",2,2,0,82,80,2,99,99,0
"372",24,24,0,0,0,0,73,71,2
"373",7,7,0,43,43,0,145,144,1
"374",43,43,0,20,20,0,314,314,0
"375",11,11,0,39,39,0,293,284,9
"376",0,0,0,2,2,0,196,196,0
"377",11,11,0,5,5,0,143,142,1
"378",20,20,0,0,0,0,96,95,1
"379",51,50,1,79,76,3,211,206,5
"380",37,36,1,0,0,0,179,176,3
"381",45,44,1,53,53,0,137,135,2
"382",9,9,0,7,7,0,173,171,2
"383",2,1,1,0,0,0,209,202,7
"384",3,3,0,13,13,0,347,339,8
"385",2,2,0,86,86,0,213,211,2
"386",17,17,0,140,140,0,201,198,3
"387",18,18,0,2,2,0,119,118,1
"388",4,4,0,59,58,1,119,117,2
"389",6,6,0,1,1,0,50,50,0
"390",0,0,0,1,1,0,85,84,1
"391",5,4,1,1,1,0,92,90,2
"392",53,53,0,65,63,2,105,99,6
"393",7,7,0,29,29,0,259,257,2
"394",0,0,0,203,197,6,315,312,3
"395",4,4,0,0,0,0,220,218,2
"396",0,0,0,74,74,0,42,42,0
"397",20,20,0,0,0,0,257,250,7
"398",0,0,0,21,20,1,84,83,1
"399",26,24,2,90,88,2,241,235,6
"400",17,17,0,63,63,0,200,199,1
"401",56,55,1,68,67,1,222,218,4
"402",0,0,0,0,0,0,21,21,0
"403",0,0,0,0,0,0,224,220,4
"404",60,60,0,169,168,1,240,239,1
"405",13,13,0,0,0,0,152,150,2
"406",41,39,2,125,125,0,229,227,2
"407",62,58,4,55,53,2,141,140,1
"408",28,27,1,2,2,0,116,116,0
"409",3,3,0,0,0,0,53,52,1
"410",0,0,0,0,0,0,75,73,2
"411",2,2,0,0,0,0,63,63,0
"412",17,17,0,90,90,0,237,235,2
"413",5,4,1,13,12,1,163,162,1
"414",184,181,3,136,136,0,307,302,5
"415",1,1,0,1,1,0,159,158,1
"416",52,50,2,41,41,0,204,202,2
"417",0,0,0,0,0,0,133,132,1
"418",12,12,0,14,14,0,158,158,0
"419",9,9,0,2,2,0,280,279,1
"420",0,0,0,0,0,0,16,16,0
"421",1,1,0,0,0,0,51,50,1
"422",19,19,0,92,92,0,280,279,1
"423",0,0,0,0,0,0,285,278,7
"424",2,2,0,9,9,0,150,148,2
"425",0,0,0,27,27,0,170,167,3
"426",57,57,0,24,23,1,233,231,2
"427",31,29,2,0,0,0,174,167,7
"428",2,2,0,0,0,0,101,100,1
"429",9,9,0,0,0,0,69,69,0
"430",34,33,1,0,0,0,215,211,4
"431",18,18,0,0,0,0,122,122,0
"432",2,2,0,30,29,1,127,125,2
"433",27,26,1,50,50,0,277,274,3
"434",0,0,0,0,0,0,0,0,0
"435",91,89,2,52,51,1,202,202,0
"436",79,77,2,70,70,0,223,219,4
"437",0,0,0,30,30,0,302,293,9
"438",2,2,0,8,8,0,78,76,2
"439",6,6,0,235,232,3,249,247,2
"440",10,10,0,0,0,0,274,266,8
"441",33,33,0,86,86,0,192,191,1
"442",0,0,0,0,0,0,77,77,0
"443",0,0,0,0,0,0,224,222,2
"444",13,12,1,0,0,0,189,187,2
"445",0,0,0,0,0,0,127,124,3
"446",37,34,3,16,16,0,133,127,6
"447",1,1,0,0,0,0,118,117,1
"448",0,0,0,3,3,0,76,76,0
"449",0,0,0,0,0,0,125,123,2
"450",3,2,1,0,0,0,160,159,1
"451",13,13,0,49,48,1,318,315,3
"452",24,24,0,4,4,0,206,200,6
"453",48,46,2,37,37,0,274,269,5
"454",12,12,0,67,67,0,148,144,4
"455",9,9,0,101,100,1,258,253,5
"456",1,1,0,0,0,0,137,132,5
"457",76,76,0,71,71,0,199,199,0
"458",194,194,0,113,113,0,171,171,0
"459",26,26,0,181,181,0,225,222,3
"460",8,8,0,2,2,0,137,131,6
"461",5,5,0,118,117,1,73,72,1
"462",15,14,1,83,83,0,165,165,0
"463",72,70,2,2,2,0,208,203,5
"464",20,20,0,64,64,0,38,38,0
"465",0,0,0,7,7,0,36,36,0
"466",0,0,0,0,0,0,215,211,4
"467",10,10,0,2,2,0,51,49,2
"468",89,86,3,147,147,0,213,208,5
"469",4,4,0,31,31,0,179,176,3
"470",3,3,0,0,0,0,157,154,3
"471",8,8,0,0,0,0,147,145,2
"472",0,0,0,0,0,0,4,4,0
"473",3,3,0,0,0,0,98,95,3
"474",10,10,0,0,0,0,82,82,0
"475",4,4,0,4,4,0,51,50,1
"476",0,0,0,0,0,0,149,147,2
"477",37,36,1,35,35,0,176,176,0
"478",37,34,3,31,31,0,150,148,2
"479",3,3,0,30,30,0,108,103,5
"480",0,0,0,0,0,0,25,25,0
"481",11,11,0,3,3,0,195,195,0
"482",5,5,0,0,0,0,270,265,5
"483",3,3,0,0,0,0,198,190,8
"484",38,37,1,106,106,0,143,141,2
"485",0,0,0,21,21,0,203,195,8
"486",0,0,0,0,0,0,86,85,1
"487",12,12,0,1,1,0,144,143,1
"488",2,2,0,0,0,0,18,18,0
"489",53,53,0,22,22,0,236,233,3
"490",0,0,0,0,0,0,3,3,0
"491",5,5,0,0,0,0,111,107,4
"492",115,111,4,66,64,2,193,190,3
"493",48,48,0,16,15,1,242,241,1
"494",11,11,0,2,2,0,94,92,2
"495",17,16,1,1,1,0,226,225,1
"496",2,2,0,7,7,0,242,238,4
"497",30,29,1,24,23,1,151,142,9
"498",165,161,4,98,98,0,131,130,1
"499",13,13,0,50,50,0,134,131,3
"500",5,5,0,0,0,0,182,179,3
