"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"1",1,1,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,14,13,1
"3",0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,9,9,0
"6",1,1,0,0,0,0,14,14,0
"7",0,0,0,0,0,0,4,4,0
"8",1,0,1,0,0,0,0,0,0
"9",0,0,0,0,0,0,3,3,0
"10",0,0,0,0,0,0,46,46,0
"11",0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,15,15,0
"14",0,0,0,0,0,0,38,38,0
"15",0,0,0,1,0,1,20,19,1
"16",0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,16,16,0
"18",0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,5,5,0
"20",0,0,0,0,0,0,0,0,0
"21",1,1,0,0,0,0,45,43,2
"22",0,0,0,0,0,0,23,21,2
"23",0,0,0,0,0,0,8,7,1
"24",0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,3,3,0
"27",0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,30,30,0
"29",0,0,0,0,0,0,43,43,0
"30",0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,15,15,0
"32",0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,56,56,0
"34",0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0
"36",3,3,0,0,0,0,3,3,0
"37",0,0,0,0,0,0,23,23,0
"38",0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,1,1,0
"40",0,0,0,0,0,0,1,1,0
"41",0,0,0,0,0,0,7,7,0
"42",2,1,1,0,0,0,3,3,0
"43",0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,28,28,0
"46",0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,17,17,0
"48",1,1,0,0,0,0,2,1,1
"49",0,0,0,0,0,0,0,0,0
"50",3,3,0,0,0,0,5,5,0
"51",0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,35,34,1
"54",0,0,0,0,0,0,5,5,0
"55",0,0,0,0,0,0,25,25,0
"56",1,0,1,0,0,0,3,3,0
"57",0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,26,26,0
"59",0,0,0,0,0,0,1,1,0
"60",0,0,0,0,0,0,24,24,0
"61",0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,3,3,0
"64",0,0,0,0,0,0,0,0,0
"65",1,1,0,0,0,0,1,1,0
"66",0,0,0,0,0,0,17,17,0
"67",0,0,0,0,0,0,1,1,0
"68",0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,5,5,0
"70",0,0,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0
"72",2,2,0,0,0,0,2,2,0
"73",0,0,0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0,0,0
"75",1,1,0,0,0,0,7,7,0
"76",0,0,0,0,0,0,13,13,0
"77",0,0,0,0,0,0,28,28,0
"78",0,0,0,0,0,0,26,26,0
"79",0,0,0,0,0,0,1,1,0
"80",0,0,0,0,0,0,15,13,2
"81",0,0,0,0,0,0,1,1,0
"82",1,1,0,0,0,0,7,7,0
"83",0,0,0,0,0,0,15,15,0
"84",2,1,1,1,0,1,20,20,0
"85",0,0,0,0,0,0,51,50,1
"86",0,0,0,0,0,0,25,24,1
"87",0,0,0,1,1,0,0,0,0
"88",0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0
"90",5,5,0,0,0,0,40,40,0
"91",0,0,0,0,0,0,0,0,0
"92",0,0,0,0,0,0,32,32,0
"93",0,0,0,0,0,0,0,0,0
"94",0,0,0,0,0,0,21,21,0
"95",0,0,0,0,0,0,0,0,0
"96",0,0,0,1,1,0,40,37,3
"97",0,0,0,0,0,0,35,34,1
"98",0,0,0,0,0,0,8,8,0
"99",0,0,0,0,0,0,0,0,0
"100",1,1,0,0,0,0,1,1,0
"101",0,0,0,0,0,0,4,4,0
"102",0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,0
"104",0,0,0,0,0,0,0,0,0
"105",1,1,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,3,3,0
"108",1,0,1,0,0,0,0,0,0
"109",0,0,0,0,0,0,14,14,0
"110",0,0,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,0,13,13,0
"113",0,0,0,0,0,0,0,0,0
"114",0,0,0,0,0,0,17,14,3
"115",0,0,0,0,0,0,14,13,1
"116",0,0,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,0,0
"118",2,1,1,1,0,1,0,0,0
"119",0,0,0,0,0,0,0,0,0
"120",0,0,0,0,0,0,0,0,0
"121",0,0,0,0,0,0,9,9,0
"122",0,0,0,0,0,0,1,1,0
"123",0,0,0,0,0,0,0,0,0
"124",0,0,0,0,0,0,18,17,1
"125",0,0,0,0,0,0,0,0,0
"126",0,0,0,0,0,0,2,2,0
"127",0,0,0,0,0,0,0,0,0
"128",0,0,0,0,0,0,5,5,0
"129",0,0,0,0,0,0,2,2,0
"130",0,0,0,0,0,0,0,0,0
"131",0,0,0,0,0,0,13,13,0
"132",0,0,0,0,0,0,26,26,0
"133",0,0,0,0,0,0,4,3,1
"134",0,0,0,0,0,0,32,32,0
"135",0,0,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,8,8,0
"137",0,0,0,0,0,0,70,70,0
"138",0,0,0,0,0,0,0,0,0
"139",0,0,0,0,0,0,24,24,0
"140",0,0,0,0,0,0,19,19,0
"141",0,0,0,0,0,0,37,35,2
"142",0,0,0,0,0,0,40,38,2
"143",0,0,0,0,0,0,19,18,1
"144",0,0,0,0,0,0,8,7,1
"145",0,0,0,0,0,0,0,0,0
"146",0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,1,1,0
"148",0,0,0,0,0,0,10,9,1
"149",0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,2,2,0
"151",0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,32,31,1
"153",0,0,0,0,0,0,1,1,0
"154",0,0,0,0,0,0,1,1,0
"155",3,3,0,0,0,0,54,54,0
"156",0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,43,41,2
"158",0,0,0,0,0,0,3,3,0
"159",0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,1,1,0
"161",0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,2,2,0
"163",0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0,0,0
"165",1,1,0,0,0,0,0,0,0
"166",0,0,0,0,0,0,0,0,0
"167",0,0,0,0,0,0,3,3,0
"168",0,0,0,0,0,0,13,13,0
"169",0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,6,6,0
"171",0,0,0,0,0,0,0,0,0
"172",1,1,0,2,2,0,13,13,0
"173",1,1,0,1,0,1,42,42,0
"174",0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,1,0,1
"176",0,0,0,0,0,0,1,1,0
"177",0,0,0,0,0,0,0,0,0
"178",0,0,0,0,0,0,1,1,0
"179",0,0,0,0,0,0,31,31,0
"180",0,0,0,0,0,0,0,0,0
"181",1,1,0,0,0,0,1,1,0
"182",5,5,0,0,0,0,17,17,0
"183",0,0,0,0,0,0,10,10,0
"184",0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,26,26,0
"186",0,0,0,0,0,0,18,18,0
"187",0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,5,4,1
"189",1,1,0,7,7,0,42,41,1
"190",0,0,0,0,0,0,0,0,0
"191",2,2,0,0,0,0,36,36,0
"192",0,0,0,0,0,0,37,37,0
"193",0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,0
"195",1,0,1,0,0,0,8,8,0
"196",0,0,0,0,0,0,15,14,1
"197",2,2,0,0,0,0,2,2,0
"198",0,0,0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,0
"201",0,0,0,0,0,0,0,0,0
"202",4,4,0,0,0,0,33,32,1
"203",0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0,0,0,0
"205",0,0,0,1,1,0,1,1,0
"206",0,0,0,0,0,0,0,0,0
"207",1,1,0,0,0,0,2,2,0
"208",0,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,44,41,3
"211",0,0,0,0,0,0,21,21,0
"212",0,0,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,6,6,0
"214",0,0,0,0,0,0,0,0,0
"215",0,0,0,0,0,0,11,11,0
"216",0,0,0,0,0,0,0,0,0
"217",0,0,0,0,0,0,0,0,0
"218",0,0,0,0,0,0,5,5,0
"219",0,0,0,0,0,0,21,20,1
"220",0,0,0,0,0,0,0,0,0
"221",0,0,0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,0,20,20,0
"224",0,0,0,0,0,0,0,0,0
"225",0,0,0,0,0,0,0,0,0
"226",0,0,0,0,0,0,0,0,0
"227",0,0,0,0,0,0,3,3,0
"228",0,0,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,19,18,1
"230",0,0,0,0,0,0,0,0,0
"231",0,0,0,0,0,0,2,2,0
"232",0,0,0,0,0,0,0,0,0
"233",4,4,0,0,0,0,0,0,0
"234",0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,2,1,1
"236",0,0,0,0,0,0,2,2,0
"237",0,0,0,0,0,0,0,0,0
"238",0,0,0,0,0,0,42,42,0
"239",0,0,0,0,0,0,37,37,0
"240",0,0,0,0,0,0,25,25,0
"241",0,0,0,0,0,0,8,8,0
"242",0,0,0,0,0,0,0,0,0
"243",0,0,0,0,0,0,5,5,0
"244",0,0,0,0,0,0,4,4,0
"245",0,0,0,0,0,0,0,0,0
"246",0,0,0,0,0,0,19,19,0
"247",0,0,0,0,0,0,3,3,0
"248",3,1,2,0,0,0,6,6,0
"249",0,0,0,0,0,0,0,0,0
"250",0,0,0,0,0,0,4,4,0
"251",0,0,0,0,0,0,0,0,0
"252",0,0,0,0,0,0,22,22,0
"253",0,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,6,6,0
"256",0,0,0,0,0,0,10,8,2
"257",0,0,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0
"259",0,0,0,0,0,0,18,18,0
"260",0,0,0,0,0,0,11,11,0
"261",0,0,0,0,0,0,33,33,0
"262",0,0,0,0,0,0,30,30,0
"263",0,0,0,0,0,0,0,0,0
"264",1,1,0,1,1,0,18,18,0
"265",0,0,0,0,0,0,21,20,1
"266",1,1,0,0,0,0,8,7,1
"267",0,0,0,0,0,0,22,21,1
"268",0,0,0,0,0,0,0,0,0
"269",1,1,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,13,13,0
"271",0,0,0,0,0,0,0,0,0
"272",0,0,0,0,0,0,0,0,0
"273",0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0
"276",1,1,0,19,18,1,48,48,0
"277",0,0,0,0,0,0,10,10,0
"278",0,0,0,0,0,0,12,12,0
"279",0,0,0,0,0,0,11,11,0
"280",0,0,0,0,0,0,0,0,0
"281",0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,0
"283",2,2,0,0,0,0,3,3,0
"284",0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,2,2,0
"287",0,0,0,0,0,0,8,8,0
"288",1,1,0,0,0,0,8,8,0
"289",0,0,0,0,0,0,0,0,0
"290",0,0,0,0,0,0,11,11,0
"291",0,0,0,0,0,0,14,14,0
"292",0,0,0,0,0,0,32,31,1
"293",3,3,0,0,0,0,28,28,0
"294",0,0,0,0,0,0,1,0,1
"295",0,0,0,0,0,0,7,7,0
"296",0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,33,33,0
"298",0,0,0,0,0,0,25,25,0
"299",1,1,0,0,0,0,49,48,1
"300",0,0,0,0,0,0,0,0,0
"301",2,2,0,0,0,0,17,17,0
"302",1,1,0,0,0,0,14,12,2
"303",2,2,0,0,0,0,0,0,0
"304",0,0,0,0,0,0,4,4,0
"305",0,0,0,0,0,0,0,0,0
"306",0,0,0,0,0,0,15,15,0
"307",1,1,0,0,0,0,3,3,0
"308",0,0,0,0,0,0,22,20,2
"309",0,0,0,0,0,0,7,6,1
"310",0,0,0,0,0,0,0,0,0
"311",0,0,0,0,0,0,17,17,0
"312",0,0,0,0,0,0,0,0,0
"313",0,0,0,0,0,0,1,1,0
"314",0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,3,3,0
"316",0,0,0,0,0,0,16,15,1
"317",0,0,0,0,0,0,0,0,0
"318",0,0,0,0,0,0,37,37,0
"319",0,0,0,0,0,0,22,22,0
"320",0,0,0,0,0,0,1,1,0
"321",0,0,0,0,0,0,3,3,0
"322",0,0,0,0,0,0,0,0,0
"323",0,0,0,9,9,0,45,44,1
"324",0,0,0,0,0,0,0,0,0
"325",0,0,0,0,0,0,0,0,0
"326",0,0,0,0,0,0,0,0,0
"327",1,1,0,0,0,0,0,0,0
"328",1,1,0,0,0,0,21,21,0
"329",3,3,0,1,1,0,1,0,1
"330",0,0,0,0,0,0,0,0,0
"331",0,0,0,0,0,0,5,5,0
"332",0,0,0,0,0,0,34,33,1
"333",0,0,0,0,0,0,0,0,0
"334",6,5,1,0,0,0,29,27,2
"335",0,0,0,0,0,0,0,0,0
"336",0,0,0,0,0,0,5,5,0
"337",0,0,0,0,0,0,2,2,0
"338",0,0,0,0,0,0,0,0,0
"339",0,0,0,0,0,0,5,5,0
"340",0,0,0,0,0,0,9,9,0
"341",2,2,0,0,0,0,0,0,0
"342",0,0,0,0,0,0,30,30,0
"343",0,0,0,0,0,0,2,2,0
"344",0,0,0,0,0,0,0,0,0
"345",10,9,1,2,2,0,4,3,1
"346",0,0,0,0,0,0,3,3,0
"347",2,2,0,0,0,0,9,9,0
"348",0,0,0,0,0,0,0,0,0
"349",2,2,0,0,0,0,41,41,0
"350",0,0,0,0,0,0,0,0,0
"351",0,0,0,0,0,0,17,17,0
"352",1,1,0,0,0,0,0,0,0
"353",0,0,0,0,0,0,22,22,0
