"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"348",0,0,0,0,0,0,0,0,0
"349",1,1,0,0,0,0,5,4,1
"350",0,0,0,0,0,0,0,0,0
"351",3,3,0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0,0,0
"353",1,1,0,0,0,0,0,0,0
"354",1,1,0,0,0,0,0,0,0
"355",5,4,1,0,0,0,0,0,0
"356",1,1,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,0,0,0
"358",0,0,0,0,0,0,1,1,0
"359",0,0,0,0,0,0,0,0,0
"360",1,1,0,0,0,0,1,1,0
"361",0,0,0,0,0,0,0,0,0
"362",0,0,0,0,0,0,0,0,0
"363",0,0,0,0,0,0,1,1,0
"364",1,1,0,0,0,0,0,0,0
"365",0,0,0,0,0,0,7,7,0
"366",1,1,0,0,0,0,0,0,0
"367",0,0,0,0,0,0,0,0,0
"368",1,1,0,0,0,0,0,0,0
"369",5,4,1,0,0,0,0,0,0
"370",1,1,0,0,0,0,3,3,0
"371",6,6,0,0,0,0,1,1,0
"372",4,4,0,0,0,0,1,0,1
"373",5,4,1,1,1,0,16,16,0
"374",3,3,0,0,0,0,0,0,0
"375",2,1,1,1,1,0,0,0,0
"376",3,3,0,0,0,0,2,2,0
"377",0,0,0,0,0,0,0,0,0
"378",0,0,0,0,0,0,0,0,0
"379",0,0,0,0,0,0,0,0,0
"380",4,3,1,0,0,0,0,0,0
"381",1,1,0,1,1,0,0,0,0
"382",1,1,0,0,0,0,3,3,0
"383",0,0,0,0,0,0,0,0,0
"384",0,0,0,0,0,0,0,0,0
"385",0,0,0,0,0,0,0,0,0
"386",1,1,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,0,0,0
"388",5,5,0,1,1,0,0,0,0
"389",9,8,1,2,2,0,0,0,0
"390",0,0,0,0,0,0,0,0,0
"391",0,0,0,0,0,0,0,0,0
"392",0,0,0,0,0,0,0,0,0
"393",2,2,0,0,0,0,0,0,0
"394",1,1,0,0,0,0,0,0,0
"395",0,0,0,0,0,0,3,3,0
"396",0,0,0,0,0,0,0,0,0
"397",5,5,0,0,0,0,0,0,0
"398",1,1,0,0,0,0,0,0,0
"399",0,0,0,0,0,0,0,0,0
"400",4,4,0,2,2,0,6,6,0
"401",2,2,0,0,0,0,5,5,0
"402",1,1,0,0,0,0,2,2,0
"403",2,2,0,0,0,0,0,0,0
"404",5,5,0,1,1,0,0,0,0
"405",1,1,0,0,0,0,0,0,0
"406",5,5,0,0,0,0,0,0,0
"407",8,8,0,0,0,0,1,1,0
"408",0,0,0,0,0,0,1,1,0
"409",3,3,0,1,1,0,8,8,0
"410",0,0,0,0,0,0,0,0,0
"411",0,0,0,0,0,0,0,0,0
"412",9,9,0,0,0,0,0,0,0
"413",1,1,0,0,0,0,0,0,0
"414",6,6,0,1,1,0,0,0,0
"415",0,0,0,0,0,0,0,0,0
"416",0,0,0,0,0,0,2,2,0
"417",0,0,0,1,1,0,0,0,0
"418",0,0,0,0,0,0,0,0,0
"419",5,5,0,0,0,0,0,0,0
"420",2,2,0,0,0,0,8,8,0
"421",0,0,0,0,0,0,0,0,0
"422",8,7,1,0,0,0,1,1,0
"423",0,0,0,0,0,0,7,6,1
"424",0,0,0,1,0,1,0,0,0
"425",0,0,0,0,0,0,0,0,0
"426",3,2,1,0,0,0,4,3,1
"427",1,1,0,0,0,0,7,7,0
"428",4,3,1,0,0,0,3,3,0
"429",1,1,0,0,0,0,1,1,0
"430",8,8,0,0,0,0,1,1,0
"431",0,0,0,0,0,0,6,6,0
"432",7,6,1,0,0,0,3,2,1
"433",0,0,0,0,0,0,0,0,0
"434",3,3,0,0,0,0,2,2,0
"435",0,0,0,0,0,0,0,0,0
"436",1,0,1,0,0,0,0,0,0
"437",1,1,0,0,0,0,0,0,0
"438",0,0,0,0,0,0,0,0,0
"439",4,4,0,0,0,0,1,1,0
"440",4,4,0,0,0,0,0,0,0
"441",8,8,0,0,0,0,4,4,0
"442",2,2,0,0,0,0,0,0,0
"443",4,4,0,0,0,0,0,0,0
"444",1,1,0,0,0,0,1,1,0
"445",10,10,0,0,0,0,6,3,3
"446",0,0,0,0,0,0,5,5,0
"447",1,1,0,0,0,0,0,0,0
"448",0,0,0,0,0,0,0,0,0
"449",0,0,0,0,0,0,0,0,0
"450",2,2,0,0,0,0,0,0,0
"451",3,3,0,2,2,0,0,0,0
"452",4,4,0,0,0,0,0,0,0
"453",0,0,0,0,0,0,0,0,0
"454",0,0,0,0,0,0,0,0,0
"455",0,0,0,0,0,0,0,0,0
"456",1,1,0,0,0,0,0,0,0
"457",3,3,0,0,0,0,0,0,0
"458",0,0,0,0,0,0,0,0,0
"459",3,3,0,0,0,0,0,0,0
"460",4,4,0,0,0,0,0,0,0
"461",2,2,0,0,0,0,0,0,0
"462",0,0,0,0,0,0,0,0,0
"463",1,1,0,0,0,0,0,0,0
"464",1,1,0,0,0,0,0,0,0
"465",2,2,0,1,0,1,0,0,0
"466",4,3,1,0,0,0,2,2,0
"467",4,4,0,0,0,0,3,3,0
"468",0,0,0,0,0,0,0,0,0
"469",1,1,0,0,0,0,0,0,0
"470",0,0,0,0,0,0,0,0,0
"471",1,1,0,0,0,0,0,0,0
"472",2,2,0,0,0,0,0,0,0
"473",2,2,0,0,0,0,0,0,0
"474",1,1,0,0,0,0,0,0,0
"475",0,0,0,0,0,0,0,0,0
"476",2,2,0,0,0,0,0,0,0
"477",4,4,0,0,0,0,6,6,0
"478",3,3,0,0,0,0,3,3,0
"479",6,6,0,0,0,0,0,0,0
