"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"153",0,0,0,0,0,0,33,32,1
"154",3,3,0,0,0,0,13,13,0
"155",1,1,0,0,0,0,80,79,1
"156",4,4,0,0,0,0,22,22,0
"157",0,0,0,0,0,0,61,58,3
"158",6,6,0,1,1,0,17,15,2
"159",5,5,0,0,0,0,63,60,3
"160",1,1,0,0,0,0,38,37,1
"161",1,1,0,1,1,0,56,54,2
"162",4,4,0,0,0,0,16,16,0
"163",0,0,0,0,0,0,33,31,2
"164",0,0,0,0,0,0,44,42,2
"165",6,6,0,0,0,0,6,6,0
"166",0,0,0,0,0,0,14,14,0
"167",0,0,0,0,0,0,6,6,0
"168",27,26,1,3,3,0,64,62,2
"169",0,0,0,0,0,0,42,41,1
"170",2,1,1,0,0,0,15,14,1
"171",5,5,0,1,1,0,26,26,0
"172",0,0,0,0,0,0,84,82,2
"173",3,3,0,0,0,0,32,32,0
"174",0,0,0,0,0,0,32,31,1
"175",13,13,0,0,0,0,51,51,0
"176",0,0,0,0,0,0,59,57,2
"177",0,0,0,0,0,0,1,1,0
"178",31,30,1,0,0,0,6,6,0
"179",0,0,0,0,0,0,74,71,3
"180",8,8,0,0,0,0,39,38,1
"181",0,0,0,0,0,0,20,20,0
"182",1,1,0,0,0,0,27,27,0
"183",3,3,0,0,0,0,9,9,0
"184",0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,60,59,1
"186",3,3,0,18,18,0,22,21,1
"187",0,0,0,0,0,0,31,29,2
"188",0,0,0,0,0,0,10,10,0
"189",17,16,1,0,0,0,40,40,0
"190",0,0,0,0,0,0,21,21,0
"191",2,2,0,0,0,0,74,70,4
"192",45,45,0,0,0,0,29,29,0
"193",0,0,0,0,0,0,48,48,0
"194",3,3,0,0,0,0,37,36,1
"195",5,5,0,0,0,0,128,125,3
"196",26,26,0,0,0,0,27,26,1
"197",9,9,0,0,0,0,66,65,1
"198",0,0,0,0,0,0,7,7,0
"199",0,0,0,0,0,0,11,10,1
"200",14,14,0,0,0,0,19,19,0
"201",35,35,0,1,1,0,17,17,0
"202",0,0,0,1,1,0,53,52,1
"203",0,0,0,0,0,0,52,49,3
"204",0,0,0,0,0,0,19,19,0
"205",0,0,0,8,8,0,0,0,0
"206",0,0,0,1,1,0,30,30,0
"207",11,11,0,0,0,0,141,136,5
"208",2,2,0,4,4,0,8,8,0
"209",0,0,0,0,0,0,16,15,1
"210",0,0,0,3,3,0,19,18,1
"211",0,0,0,0,0,0,62,60,2
"212",0,0,0,0,0,0,51,47,4
"213",0,0,0,0,0,0,0,0,0
"214",0,0,0,0,0,0,39,38,1
"215",6,6,0,0,0,0,48,48,0
"216",9,9,0,2,2,0,6,6,0
"217",3,2,1,0,0,0,0,0,0
"218",0,0,0,0,0,0,8,8,0
"219",1,1,0,0,0,0,2,1,1
"220",3,3,0,0,0,0,89,86,3
"221",10,10,0,0,0,0,7,7,0
"222",1,1,0,3,3,0,75,75,0
"223",0,0,0,6,6,0,45,44,1
"224",0,0,0,0,0,0,21,21,0
"225",1,1,0,0,0,0,54,53,1
"226",0,0,0,0,0,0,10,10,0
"227",0,0,0,0,0,0,27,27,0
"228",5,5,0,149,105,44,43,43,0
"229",7,7,0,0,0,0,4,4,0
"230",50,48,2,0,0,0,0,0,0
"231",12,12,0,2,2,0,44,44,0
"232",0,0,0,0,0,0,27,24,3
"233",6,6,0,0,0,0,0,0,0
"234",3,3,0,3,3,0,86,83,3
"235",0,0,0,0,0,0,70,70,0
"236",16,16,0,0,0,0,62,59,3
"237",0,0,0,0,0,0,23,23,0
"238",2,2,0,0,0,0,9,9,0
"239",0,0,0,3,3,0,0,0,0
"240",0,0,0,4,4,0,61,60,1
"241",0,0,0,0,0,0,5,5,0
"242",0,0,0,2,2,0,77,77,0
"243",0,0,0,0,0,0,26,26,0
"244",20,20,0,0,0,0,5,5,0
"245",2,2,0,2,2,0,0,0,0
"246",1,1,0,0,0,0,122,121,1
"247",9,9,0,0,0,0,48,47,1
"248",0,0,0,0,0,0,54,53,1
"249",7,7,0,0,0,0,37,37,0
"250",2,2,0,0,0,0,44,43,1
"251",2,2,0,7,7,0,33,33,0
"252",2,2,0,2,2,0,44,42,2
"253",0,0,0,0,0,0,95,92,3
"254",1,1,0,0,0,0,37,36,1
"255",0,0,0,0,0,0,13,12,1
"256",8,7,1,0,0,0,23,23,0
"257",0,0,0,0,0,0,0,0,0
"258",5,5,0,0,0,0,0,0,0
"259",13,12,1,3,3,0,9,9,0
"260",0,0,0,0,0,0,0,0,0
"261",0,0,0,0,0,0,1,1,0
"262",0,0,0,0,0,0,3,3,0
"263",20,19,1,0,0,0,48,48,0
"264",11,10,1,0,0,0,68,66,2
"265",5,5,0,0,0,0,68,66,2
"266",0,0,0,1,1,0,40,40,0
"267",0,0,0,0,0,0,102,98,4
"268",4,4,0,0,0,0,56,55,1
"269",6,5,1,0,0,0,0,0,0
"270",0,0,0,0,0,0,18,18,0
"271",38,38,0,7,7,0,71,70,1
"272",29,29,0,0,0,0,67,67,0
"273",0,0,0,0,0,0,69,67,2
"274",0,0,0,0,0,0,56,54,2
"275",7,7,0,14,13,1,49,48,1
"276",3,3,0,0,0,0,0,0,0
"277",0,0,0,0,0,0,1,1,0
"278",4,4,0,0,0,0,89,87,2
"279",37,37,0,0,0,0,5,4,1
"280",3,3,0,0,0,0,132,126,6
"281",0,0,0,0,0,0,1,1,0
"282",23,23,0,0,0,0,40,40,0
"283",5,5,0,14,14,0,50,49,1
"284",0,0,0,0,0,0,0,0,0
"285",1,1,0,0,0,0,23,23,0
"286",1,1,0,0,0,0,62,62,0
"287",14,14,0,0,0,0,19,19,0
"288",0,0,0,0,0,0,30,30,0
"289",0,0,0,0,0,0,14,14,0
"290",4,4,0,0,0,0,14,14,0
"291",12,12,0,0,0,0,33,31,2
"292",36,34,2,0,0,0,12,12,0
"293",0,0,0,0,0,0,13,13,0
"294",32,31,1,0,0,0,79,78,1
"295",0,0,0,0,0,0,69,66,3
"296",7,7,0,0,0,0,55,53,2
"297",0,0,0,0,0,0,9,8,1
"298",0,0,0,0,0,0,0,0,0
"299",0,0,0,1,1,0,47,46,1
"300",2,2,0,9,8,1,12,12,0
"301",1,1,0,0,0,0,21,20,1
"302",0,0,0,0,0,0,12,12,0
"303",7,7,0,11,11,0,71,70,1
"304",0,0,0,0,0,0,35,35,0
"305",3,3,0,0,0,0,33,33,0
"306",13,13,0,0,0,0,32,31,1
"307",4,4,0,0,0,0,29,29,0
"308",9,8,1,0,0,0,44,42,2
"309",3,3,0,0,0,0,32,31,1
"310",8,8,0,0,0,0,7,7,0
"311",0,0,0,0,0,0,58,57,1
"312",7,7,0,4,4,0,23,22,1
"313",2,2,0,0,0,0,11,10,1
"314",3,3,0,0,0,0,19,18,1
"315",0,0,0,0,0,0,9,8,1
"316",7,7,0,1,1,0,43,43,0
"317",1,1,0,3,3,0,38,38,0
"318",3,3,0,0,0,0,61,61,0
"319",0,0,0,12,12,0,81,80,1
"320",5,5,0,0,0,0,153,151,2
"321",0,0,0,2,2,0,96,95,1
"322",0,0,0,5,5,0,27,27,0
"323",0,0,0,0,0,0,6,6,0
"324",0,0,0,0,0,0,31,30,1
"325",44,43,1,7,7,0,35,34,1
"326",2,2,0,0,0,0,13,13,0
"327",0,0,0,0,0,0,89,89,0
"328",0,0,0,0,0,0,58,58,0
"329",0,0,0,0,0,0,49,48,1
"330",0,0,0,0,0,0,45,42,3
"331",0,0,0,0,0,0,25,24,1
"332",0,0,0,0,0,0,45,43,2
"333",65,60,5,22,22,0,44,44,0
"334",4,4,0,0,0,0,40,40,0
"335",3,3,0,0,0,0,71,69,2
"336",2,2,0,0,0,0,38,38,0
"337",1,1,0,0,0,0,35,34,1
"338",0,0,0,0,0,0,0,0,0
"339",0,0,0,0,0,0,17,17,0
"340",0,0,0,0,0,0,99,99,0
"341",9,9,0,0,0,0,0,0,0
"342",0,0,0,0,0,0,93,90,3
"343",5,5,0,0,0,0,63,61,2
"344",2,2,0,4,4,0,75,75,0
"345",0,0,0,0,0,0,11,11,0
"346",1,1,0,2,2,0,40,38,2
"347",0,0,0,0,0,0,52,50,2
"348",8,8,0,0,0,0,66,66,0
"349",2,2,0,0,0,0,22,22,0
"350",2,2,0,0,0,0,7,7,0
"351",0,0,0,1,1,0,53,52,1
"352",0,0,0,0,0,0,0,0,0
"353",7,7,0,0,0,0,6,6,0
"354",0,0,0,10,10,0,34,31,3
"355",0,0,0,1,1,0,22,22,0
"356",0,0,0,0,0,0,1,1,0
"357",0,0,0,0,0,0,0,0,0
"358",0,0,0,0,0,0,36,36,0
"359",0,0,0,0,0,0,95,93,2
"360",0,0,0,0,0,0,95,93,2
"361",30,30,0,8,8,0,5,5,0
"362",0,0,0,0,0,0,103,101,2
"363",0,0,0,0,0,0,51,49,2
"364",1,1,0,0,0,0,80,78,2
"365",3,3,0,0,0,0,0,0,0
"366",4,4,0,0,0,0,12,12,0
"367",0,0,0,0,0,0,52,51,1
"368",16,16,0,0,0,0,20,20,0
"369",79,76,3,0,0,0,175,172,3
"370",35,35,0,2,2,0,0,0,0
"371",40,38,2,1,1,0,35,34,1
"372",0,0,0,0,0,0,56,54,2
"373",0,0,0,0,0,0,13,13,0
"374",24,23,1,0,0,0,9,8,1
"375",0,0,0,0,0,0,9,9,0
"376",0,0,0,1,1,0,83,83,0
"377",2,2,0,0,0,0,1,1,0
"378",0,0,0,0,0,0,43,42,1
"379",5,4,1,1,1,0,15,15,0
"380",2,2,0,0,0,0,4,4,0
"381",5,5,0,0,0,0,25,25,0
"382",59,58,1,1,1,0,13,12,1
"383",0,0,0,0,0,0,16,16,0
"384",0,0,0,0,0,0,9,9,0
"385",2,2,0,0,0,0,15,15,0
"386",9,9,0,0,0,0,28,28,0
"387",10,10,0,0,0,0,11,11,0
"388",0,0,0,0,0,0,4,4,0
"389",15,14,1,1,1,0,0,0,0
"390",2,2,0,0,0,0,16,15,1
"391",0,0,0,0,0,0,21,20,1
"392",2,2,0,0,0,0,8,8,0
"393",1,1,0,0,0,0,43,42,1
"394",1,1,0,0,0,0,4,4,0
"395",2,2,0,0,0,0,26,26,0
"396",1,1,0,0,0,0,33,30,3
"397",12,12,0,0,0,0,13,12,1
"398",1,1,0,1,1,0,113,107,6
"399",19,19,0,0,0,0,32,30,2
"400",2,2,0,0,0,0,28,27,1
"401",25,23,2,0,0,0,9,9,0
"402",35,35,0,0,0,0,30,29,1
"403",2,2,0,0,0,0,30,30,0
"404",0,0,0,0,0,0,76,73,3
"405",27,26,1,9,9,0,9,9,0
"406",9,9,0,0,0,0,103,100,3
"407",3,3,0,0,0,0,55,54,1
"408",3,3,0,3,3,0,42,41,1
"409",1,1,0,0,0,0,53,52,1
"410",8,8,0,0,0,0,0,0,0
"411",0,0,0,1,1,0,19,19,0
"412",3,3,0,0,0,0,10,10,0
"413",0,0,0,0,0,0,25,24,1
"414",0,0,0,0,0,0,34,32,2
"415",1,1,0,0,0,0,87,84,3
"416",1,1,0,0,0,0,15,15,0
"417",6,6,0,3,3,0,0,0,0
"418",2,2,0,1,1,0,0,0,0
"419",0,0,0,0,0,0,15,14,1
"420",7,6,1,0,0,0,14,14,0
"421",0,0,0,1,1,0,26,26,0
"422",10,9,1,1,1,0,111,108,3
"423",5,4,1,6,6,0,39,38,1
"424",0,0,0,0,0,0,37,36,1
"425",0,0,0,0,0,0,59,57,2
"426",0,0,0,0,0,0,42,42,0
"427",2,2,0,0,0,0,143,137,6
"428",68,65,3,15,15,0,9,9,0
"429",0,0,0,0,0,0,40,38,2
"430",7,7,0,0,0,0,2,2,0
"431",1,1,0,0,0,0,123,117,6
"432",3,3,0,0,0,0,39,39,0
"433",2,2,0,0,0,0,27,26,1
"434",0,0,0,0,0,0,21,21,0
"435",3,3,0,0,0,0,132,128,4
"436",3,3,0,0,0,0,24,23,1
"437",16,16,0,0,0,0,93,92,1
"438",0,0,0,0,0,0,14,14,0
"439",12,11,1,0,0,0,11,10,1
"440",0,0,0,8,8,0,19,19,0
"441",11,10,1,6,6,0,23,22,1
"442",1,1,0,0,0,0,50,50,0
"443",1,1,0,0,0,0,36,34,2
"444",1,1,0,0,0,0,10,9,1
"445",0,0,0,0,0,0,24,24,0
"446",0,0,0,0,0,0,8,8,0
"447",15,15,0,0,0,0,5,4,1
"448",9,9,0,2,2,0,72,70,2
"449",0,0,0,0,0,0,38,37,1
"450",37,37,0,0,0,0,79,79,0
"451",0,0,0,0,0,0,0,0,0
"452",2,2,0,15,15,0,2,2,0
"453",0,0,0,0,0,0,14,14,0
"454",0,0,0,0,0,0,62,61,1
"455",0,0,0,0,0,0,51,50,1
"456",0,0,0,0,0,0,84,82,2
"457",1,1,0,0,0,0,0,0,0
"458",39,36,3,0,0,0,23,23,0
"459",7,7,0,0,0,0,28,27,1
"460",0,0,0,0,0,0,48,48,0
"461",0,0,0,0,0,0,63,62,1
"462",1,1,0,0,0,0,23,21,2
"463",2,2,0,2,2,0,8,8,0
"464",0,0,0,0,0,0,0,0,0
"465",2,2,0,0,0,0,93,92,1
"466",0,0,0,0,0,0,50,49,1
"467",12,11,1,0,0,0,70,69,1
"468",0,0,0,0,0,0,94,91,3
"469",0,0,0,0,0,0,27,27,0
"470",0,0,0,0,0,0,91,90,1
"471",1,1,0,1,1,0,13,13,0
"472",0,0,0,0,0,0,7,7,0
"473",6,6,0,2,2,0,45,44,1
"474",3,3,0,0,0,0,69,67,2
"475",4,4,0,1,1,0,91,90,1
"476",0,0,0,0,0,0,1,1,0
"477",1,1,0,0,0,0,73,70,3
"478",0,0,0,0,0,0,0,0,0
"479",0,0,0,4,4,0,3,3,0
"480",0,0,0,0,0,0,135,133,2
"481",1,1,0,0,0,0,15,15,0
"482",0,0,0,0,0,0,80,80,0
"483",13,13,0,6,6,0,7,7,0
"484",0,0,0,0,0,0,35,35,0
"485",9,9,0,0,0,0,19,19,0
"486",5,5,0,1,1,0,27,27,0
"487",2,2,0,0,0,0,0,0,0
"488",23,23,0,0,0,0,28,27,1
"489",52,51,1,0,0,0,114,113,1
"490",23,23,0,5,5,0,54,51,3
"491",0,0,0,0,0,0,36,36,0
"492",23,23,0,0,0,0,68,66,2
"493",0,0,0,0,0,0,33,30,3
"494",7,7,0,0,0,0,106,102,4
"495",0,0,0,0,0,0,28,27,1
"496",0,0,0,0,0,0,35,35,0
"497",6,6,0,0,0,0,24,23,1
"498",0,0,0,0,0,0,2,2,0
"499",0,0,0,0,0,0,65,64,1
"500",0,0,0,1,1,0,71,69,2
