"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"48",1,1,0,0,0,0,7,7,0
"49",1,1,0,0,0,0,0,0,0
"50",1,1,0,0,0,0,0,0,0
"51",4,4,0,0,0,0,0,0,0
"52",4,4,0,0,0,0,2,2,0
"53",1,1,0,0,0,0,0,0,0
"54",1,1,0,0,0,0,0,0,0
"55",1,1,0,0,0,0,1,1,0
"56",0,0,0,0,0,0,5,5,0
"57",6,6,0,0,0,0,18,18,0
"58",0,0,0,0,0,0,3,3,0
"59",0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,8,8,0
"61",4,4,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0
"65",1,1,0,0,0,0,0,0,0
"66",17,17,0,0,0,0,15,14,1
"67",3,3,0,0,0,0,0,0,0
"68",1,1,0,0,0,0,4,3,1
"69",1,1,0,0,0,0,15,14,1
"70",0,0,0,0,0,0,0,0,0
"71",1,1,0,0,0,0,1,1,0
"72",2,2,0,0,0,0,8,8,0
"73",0,0,0,0,0,0,0,0,0
"74",4,4,0,0,0,0,1,1,0
"75",3,3,0,0,0,0,0,0,0
"76",1,1,0,0,0,0,0,0,0
"77",0,0,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,11,10,1
"80",0,0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0,0
"82",0,0,0,0,0,0,1,1,0
"83",1,1,0,0,0,0,4,4,0
"84",0,0,0,0,0,0,0,0,0
"85",5,5,0,0,0,0,10,10,0
"86",9,9,0,0,0,0,0,0,0
"87",0,0,0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,1,1,0
"91",0,0,0,0,0,0,0,0,0
"92",2,2,0,0,0,0,0,0,0
"93",8,7,1,0,0,0,0,0,0
"94",1,1,0,0,0,0,0,0,0
"95",0,0,0,2,2,0,0,0,0
"96",0,0,0,0,0,0,0,0,0
"97",1,1,0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0,0,0
"99",0,0,0,0,0,0,1,1,0
"100",2,2,0,0,0,0,11,11,0
"101",0,0,0,0,0,0,21,21,0
"102",0,0,0,0,0,0,0,0,0
"103",1,1,0,0,0,0,1,1,0
"104",3,3,0,1,1,0,0,0,0
"105",0,0,0,0,0,0,0,0,0
"106",2,2,0,0,0,0,0,0,0
"107",1,1,0,0,0,0,0,0,0
"108",3,3,0,0,0,0,1,1,0
"109",1,1,0,0,0,0,0,0,0
"110",1,1,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,1,1,0
"112",0,0,0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,0,0
"114",3,3,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,4,4,0
"116",0,0,0,0,0,0,0,0,0
"117",3,3,0,0,0,0,1,1,0
"118",0,0,0,0,0,0,0,0,0
"119",1,1,0,0,0,0,32,32,0
"120",3,3,0,0,0,0,0,0,0
"121",0,0,0,0,0,0,18,17,1
"122",0,0,0,0,0,0,0,0,0
"123",0,0,0,0,0,0,0,0,0
"124",0,0,0,0,0,0,0,0,0
"125",0,0,0,0,0,0,0,0,0
"126",1,1,0,0,0,0,3,3,0
"127",2,2,0,0,0,0,1,1,0
"128",5,5,0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0,0,0
"130",0,0,0,0,0,0,0,0,0
"131",0,0,0,0,0,0,0,0,0
"132",4,4,0,0,0,0,1,1,0
"133",0,0,0,0,0,0,0,0,0
"134",0,0,0,0,0,0,1,1,0
"135",3,3,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,0,2,2,0
"138",1,1,0,0,0,0,0,0,0
"139",2,2,0,0,0,0,0,0,0
"140",0,0,0,0,0,0,3,3,0
"141",2,2,0,0,0,0,3,3,0
"142",0,0,0,0,0,0,15,14,1
"143",3,3,0,0,0,0,0,0,0
"144",1,1,0,0,0,0,0,0,0
"145",0,0,0,0,0,0,2,2,0
"146",0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,1,1,0
"148",1,1,0,0,0,0,1,0,1
"149",5,5,0,1,1,0,2,2,0
"150",3,3,0,0,0,0,0,0,0
"151",5,5,0,0,0,0,3,3,0
"152",0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,5,5,0
"154",3,3,0,0,0,0,9,8,1
"155",1,1,0,0,0,0,2,2,0
"156",0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0
"158",2,2,0,1,1,0,0,0,0
"159",0,0,0,0,0,0,0,0,0
"160",15,15,0,0,0,0,0,0,0
"161",2,2,0,0,0,0,15,15,0
"162",0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,6,6,0
"164",0,0,0,0,0,0,6,6,0
"165",0,0,0,0,0,0,0,0,0
"166",2,2,0,0,0,0,8,8,0
"167",1,1,0,0,0,0,1,1,0
"168",0,0,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,0,0,0
"171",1,1,0,0,0,0,0,0,0
"172",3,3,0,0,0,0,9,8,1
"173",1,1,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,7,6,1
"175",7,7,0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,0
"178",1,1,0,0,0,0,8,8,0
"179",0,0,0,1,1,0,0,0,0
"180",3,3,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,4,4,0
"182",0,0,0,0,0,0,20,18,2
"183",2,1,1,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0,0,0
"186",0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0,0
"189",1,1,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,0
"191",0,0,0,0,0,0,1,1,0
"192",0,0,0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0,0,0
"194",1,1,0,0,0,0,0,0,0
"195",0,0,0,0,0,0,16,16,0
"196",1,1,0,0,0,0,14,14,0
"197",4,4,0,0,0,0,0,0,0
"198",7,7,0,0,0,0,0,0,0
"199",11,11,0,0,0,0,0,0,0
"200",1,1,0,0,0,0,0,0,0
"201",3,3,0,1,1,0,0,0,0
"202",0,0,0,0,0,0,0,0,0
"203",9,7,2,0,0,0,9,9,0
"204",0,0,0,0,0,0,0,0,0
"205",0,0,0,0,0,0,0,0,0
"206",3,3,0,0,0,0,3,3,0
"207",1,1,0,0,0,0,0,0,0
"208",6,6,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,4,4,0
"210",0,0,0,0,0,0,0,0,0
"211",1,1,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0,0,0
"214",0,0,0,0,0,0,0,0,0
"215",2,2,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,0
"217",0,0,0,0,0,0,0,0,0
"218",3,3,0,0,0,0,19,19,0
"219",0,0,0,0,0,0,1,1,0
"220",2,2,0,0,0,0,3,3,0
"221",1,1,0,0,0,0,6,5,1
"222",0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0,0,0
"225",2,1,1,0,0,0,4,4,0
"226",0,0,0,0,0,0,0,0,0
"227",3,3,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,1,1,0
"229",2,2,0,0,0,0,0,0,0
"230",0,0,0,0,0,0,2,2,0
"231",1,1,0,0,0,0,0,0,0
"232",0,0,0,0,0,0,0,0,0
"233",4,4,0,0,0,0,1,1,0
"234",0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0,0
"236",2,2,0,0,0,0,0,0,0
"237",4,4,0,0,0,0,1,1,0
"238",0,0,0,0,0,0,1,1,0
"239",1,1,0,0,0,0,8,8,0
"240",2,2,0,0,0,0,0,0,0
"241",0,0,0,0,0,0,0,0,0
"242",4,4,0,0,0,0,0,0,0
"243",0,0,0,0,0,0,0,0,0
"244",19,19,0,0,0,0,2,2,0
"245",4,3,1,0,0,0,0,0,0
"246",0,0,0,0,0,0,1,1,0
"247",0,0,0,0,0,0,0,0,0
"248",0,0,0,0,0,0,0,0,0
"249",3,3,0,0,0,0,3,3,0
"250",0,0,0,0,0,0,0,0,0
"251",1,1,0,0,0,0,5,4,1
"252",0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,0,9,9,0
"254",0,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,2,2,0
"256",13,12,1,0,0,0,0,0,0
"257",0,0,0,0,0,0,0,0,0
"258",1,1,0,0,0,0,0,0,0
"259",9,8,1,0,0,0,0,0,0
"260",0,0,0,0,0,0,0,0,0
"261",0,0,0,0,0,0,0,0,0
"262",6,6,0,0,0,0,0,0,0
"263",4,4,0,0,0,0,1,0,1
"264",2,2,0,0,0,0,0,0,0
"265",1,1,0,0,0,0,0,0,0
"266",0,0,0,0,0,0,2,2,0
"267",0,0,0,0,0,0,4,4,0
"268",0,0,0,0,0,0,14,14,0
"269",0,0,0,0,0,0,17,15,2
"270",6,6,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,6,6,0
"272",0,0,0,0,0,0,0,0,0
"273",0,0,0,0,0,0,0,0,0
"274",1,1,0,0,0,0,0,0,0
"275",1,1,0,0,0,0,0,0,0
"276",1,1,0,0,0,0,0,0,0
"277",0,0,0,0,0,0,0,0,0
"278",0,0,0,0,0,0,0,0,0
"279",0,0,0,0,0,0,0,0,0
"280",0,0,0,0,0,0,0,0,0
"281",0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,1,1,0
"283",18,18,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0
"286",1,1,0,0,0,0,0,0,0
"287",3,3,0,0,0,0,0,0,0
"288",1,1,0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0
"290",2,2,0,0,0,0,2,2,0
"291",0,0,0,0,0,0,0,0,0
"292",2,2,0,0,0,0,0,0,0
"293",0,0,0,0,0,0,1,0,1
"294",0,0,0,0,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,0
"298",0,0,0,0,0,0,0,0,0
"299",8,7,1,0,0,0,0,0,0
"300",0,0,0,0,0,0,1,1,0
"301",6,6,0,0,0,0,1,1,0
"302",0,0,0,0,0,0,7,7,0
"303",0,0,0,0,0,0,0,0,0
"304",1,0,1,0,0,0,7,7,0
"305",5,5,0,0,0,0,1,1,0
"306",0,0,0,0,0,0,0,0,0
"307",0,0,0,0,0,0,0,0,0
"308",0,0,0,0,0,0,1,1,0
"309",0,0,0,1,1,0,0,0,0
"310",0,0,0,0,0,0,0,0,0
"311",0,0,0,0,0,0,0,0,0
"312",1,1,0,0,0,0,0,0,0
"313",0,0,0,0,0,0,0,0,0
"314",5,5,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0,0,0
"316",7,7,0,0,0,0,16,15,1
"317",3,3,0,0,0,0,0,0,0
"318",6,6,0,1,1,0,0,0,0
"319",5,5,0,0,0,0,18,17,1
"320",0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,0
"322",10,9,1,0,0,0,0,0,0
"323",0,0,0,0,0,0,1,1,0
"324",0,0,0,0,0,0,0,0,0
"325",0,0,0,0,0,0,0,0,0
"326",0,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,0,0,0
"328",2,2,0,0,0,0,1,1,0
"329",0,0,0,0,0,0,0,0,0
"330",0,0,0,3,2,1,0,0,0
"331",0,0,0,0,0,0,0,0,0
"332",0,0,0,0,0,0,0,0,0
"333",0,0,0,0,0,0,0,0,0
"334",2,2,0,0,0,0,0,0,0
"335",5,5,0,0,0,0,0,0,0
"336",0,0,0,0,0,0,0,0,0
"337",2,2,0,0,0,0,6,5,1
"338",1,1,0,0,0,0,0,0,0
"339",0,0,0,0,0,0,0,0,0
"340",0,0,0,0,0,0,0,0,0
"341",5,5,0,0,0,0,1,1,0
"342",0,0,0,0,0,0,3,3,0
"343",0,0,0,0,0,0,0,0,0
"344",0,0,0,0,0,0,0,0,0
"345",0,0,0,0,0,0,0,0,0
"346",0,0,0,0,0,0,0,0,0
"347",0,0,0,0,0,0,0,0,0
"348",2,2,0,0,0,0,0,0,0
"349",1,1,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,0
"351",16,15,1,0,0,0,0,0,0
"352",5,5,0,0,0,0,0,0,0
"353",9,9,0,0,0,0,0,0,0
"354",0,0,0,0,0,0,0,0,0
"355",7,7,0,0,0,0,1,1,0
"356",0,0,0,0,0,0,0,0,0
"357",4,4,0,0,0,0,0,0,0
"358",4,3,1,0,0,0,0,0,0
"359",2,2,0,0,0,0,22,22,0
"360",0,0,0,0,0,0,2,2,0
"361",0,0,0,0,0,0,0,0,0
"362",0,0,0,0,0,0,2,2,0
"363",1,1,0,0,0,0,0,0,0
"364",0,0,0,0,0,0,0,0,0
"365",0,0,0,0,0,0,0,0,0
"366",1,1,0,0,0,0,0,0,0
"367",0,0,0,0,0,0,0,0,0
"368",4,4,0,0,0,0,14,14,0
"369",0,0,0,0,0,0,0,0,0
"370",3,3,0,0,0,0,6,6,0
"371",7,7,0,0,0,0,0,0,0
"372",0,0,0,0,0,0,1,1,0
"373",0,0,0,0,0,0,0,0,0
"374",7,7,0,0,0,0,0,0,0
"375",2,2,0,0,0,0,0,0,0
"376",5,5,0,0,0,0,0,0,0
"377",0,0,0,0,0,0,0,0,0
"378",0,0,0,0,0,0,3,3,0
"379",0,0,0,0,0,0,0,0,0
"380",0,0,0,0,0,0,0,0,0
"381",0,0,0,1,1,0,0,0,0
"382",16,16,0,0,0,0,0,0,0
"383",0,0,0,0,0,0,0,0,0
"384",0,0,0,0,0,0,0,0,0
"385",0,0,0,0,0,0,3,3,0
"386",0,0,0,0,0,0,2,2,0
"387",0,0,0,0,0,0,0,0,0
"388",1,1,0,0,0,0,0,0,0
"389",2,2,0,0,0,0,0,0,0
"390",0,0,0,0,0,0,1,1,0
"391",0,0,0,0,0,0,0,0,0
"392",0,0,0,0,0,0,8,7,1
"393",0,0,0,0,0,0,0,0,0
"394",0,0,0,0,0,0,0,0,0
"395",0,0,0,0,0,0,5,5,0
"396",0,0,0,0,0,0,0,0,0
"397",3,3,0,0,0,0,0,0,0
"398",0,0,0,0,0,0,0,0,0
"399",0,0,0,0,0,0,6,6,0
"400",0,0,0,0,0,0,7,7,0
"401",0,0,0,0,0,0,12,12,0
"402",0,0,0,0,0,0,0,0,0
"403",0,0,0,0,0,0,0,0,0
"404",0,0,0,0,0,0,0,0,0
"405",0,0,0,0,0,0,0,0,0
"406",3,3,0,1,1,0,17,17,0
"407",6,6,0,1,1,0,9,9,0
"408",2,2,0,0,0,0,0,0,0
"409",4,4,0,0,0,0,32,29,3
"410",4,4,0,0,0,0,0,0,0
"411",0,0,0,0,0,0,1,0,1
"412",23,22,1,0,0,0,1,1,0
"413",0,0,0,0,0,0,0,0,0
"414",0,0,0,0,0,0,0,0,0
"415",1,1,0,0,0,0,6,6,0
"416",3,3,0,0,0,0,7,7,0
"417",1,1,0,0,0,0,0,0,0
"418",2,2,0,0,0,0,0,0,0
"419",0,0,0,0,0,0,2,2,0
"420",2,2,0,1,1,0,0,0,0
"421",0,0,0,0,0,0,0,0,0
"422",1,1,0,0,0,0,0,0,0
"423",3,3,0,0,0,0,0,0,0
"424",0,0,0,0,0,0,0,0,0
"425",0,0,0,0,0,0,0,0,0
"426",0,0,0,0,0,0,0,0,0
"427",0,0,0,0,0,0,13,12,1
"428",1,1,0,0,0,0,3,2,1
"429",0,0,0,0,0,0,4,4,0
"430",12,12,0,0,0,0,0,0,0
"431",0,0,0,0,0,0,0,0,0
"432",0,0,0,0,0,0,0,0,0
"433",5,5,0,0,0,0,0,0,0
"434",1,1,0,0,0,0,0,0,0
"435",4,4,0,0,0,0,4,4,0
"436",6,6,0,0,0,0,0,0,0
"437",0,0,0,0,0,0,0,0,0
"438",1,1,0,0,0,0,0,0,0
"439",0,0,0,0,0,0,2,2,0
"440",0,0,0,0,0,0,0,0,0
"441",9,9,0,0,0,0,0,0,0
"442",0,0,0,0,0,0,0,0,0
"443",0,0,0,0,0,0,0,0,0
"444",0,0,0,0,0,0,5,5,0
"445",3,3,0,0,0,0,0,0,0
"446",0,0,0,0,0,0,12,12,0
"447",1,1,0,0,0,0,10,9,1
"448",7,7,0,0,0,0,12,12,0
"449",1,1,0,0,0,0,0,0,0
"450",1,1,0,0,0,0,0,0,0
"451",0,0,0,0,0,0,0,0,0
"452",0,0,0,0,0,0,0,0,0
"453",0,0,0,1,1,0,0,0,0
"454",6,6,0,1,1,0,0,0,0
"455",0,0,0,0,0,0,0,0,0
"456",0,0,0,0,0,0,0,0,0
"457",2,2,0,0,0,0,0,0,0
"458",1,1,0,0,0,0,1,1,0
"459",0,0,0,1,0,1,1,1,0
"460",0,0,0,0,0,0,0,0,0
"461",6,6,0,0,0,0,22,22,0
"462",3,3,0,0,0,0,0,0,0
"463",0,0,0,0,0,0,0,0,0
"464",0,0,0,0,0,0,0,0,0
"465",1,1,0,0,0,0,0,0,0
"466",1,1,0,0,0,0,2,2,0
"467",5,4,1,0,0,0,10,10,0
"468",0,0,0,0,0,0,0,0,0
"469",4,4,0,0,0,0,2,2,0
"470",0,0,0,0,0,0,0,0,0
"471",4,4,0,0,0,0,0,0,0
"472",0,0,0,0,0,0,1,1,0
"473",8,8,0,0,0,0,0,0,0
"474",0,0,0,0,0,0,0,0,0
"475",3,2,1,0,0,0,0,0,0
"476",2,2,0,0,0,0,0,0,0
"477",3,3,0,0,0,0,1,0,1
"478",0,0,0,0,0,0,0,0,0
"479",0,0,0,0,0,0,0,0,0
"480",0,0,0,0,0,0,16,16,0
"481",0,0,0,0,0,0,0,0,0
"482",0,0,0,0,0,0,0,0,0
"483",7,7,0,0,0,0,2,2,0
"484",3,3,0,0,0,0,1,1,0
"485",0,0,0,0,0,0,5,5,0
"486",0,0,0,0,0,0,0,0,0
"487",0,0,0,0,0,0,0,0,0
"488",2,2,0,0,0,0,1,1,0
"489",0,0,0,0,0,0,35,35,0
"490",1,1,0,0,0,0,0,0,0
"491",0,0,0,0,0,0,0,0,0
"492",8,8,0,0,0,0,0,0,0
"493",0,0,0,0,0,0,2,2,0
"494",0,0,0,0,0,0,0,0,0
"495",0,0,0,1,1,0,0,0,0
"496",3,3,0,0,0,0,0,0,0
"497",2,2,0,0,0,0,51,50,1
"498",0,0,0,0,0,0,0,0,0
"499",2,2,0,0,0,0,0,0,0
"500",0,0,0,1,1,0,5,5,0
