"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"43",4,4,0,3,3,0,69,66,3
"44",0,0,0,2,2,0,16,16,0
"45",0,0,0,0,0,0,56,56,0
"46",0,0,0,5,4,1,50,49,1
"47",0,0,0,0,0,0,35,35,0
"48",4,4,0,0,0,0,34,34,0
"49",2,2,0,0,0,0,48,48,0
"50",6,6,0,6,6,0,55,55,0
"51",0,0,0,16,16,0,27,27,0
"52",0,0,0,0,0,0,72,71,1
"53",1,1,0,3,3,0,46,46,0
"54",0,0,0,28,28,0,53,53,0
"55",4,4,0,2,2,0,73,73,0
"56",9,9,0,6,6,0,54,54,0
"57",2,2,0,14,14,0,16,15,1
"58",0,0,0,0,0,0,49,47,2
"59",0,0,0,0,0,0,22,22,0
"60",1,1,0,0,0,0,74,73,1
"61",0,0,0,0,0,0,82,80,2
"62",0,0,0,0,0,0,2,2,0
"63",2,2,0,13,13,0,59,58,1
"64",0,0,0,0,0,0,31,30,1
"65",1,1,0,0,0,0,29,28,1
"66",12,12,0,48,47,1,83,80,3
"67",0,0,0,1,1,0,35,35,0
"68",0,0,0,0,0,0,34,34,0
"69",0,0,0,1,0,1,46,43,3
"70",0,0,0,0,0,0,1,1,0
"71",0,0,0,0,0,0,61,61,0
"72",0,0,0,0,0,0,1,1,0
"73",0,0,0,0,0,0,63,62,1
"74",0,0,0,0,0,0,74,72,2
"75",0,0,0,0,0,0,25,24,1
"76",3,3,0,43,42,1,49,46,3
"77",6,6,0,30,30,0,66,65,1
"78",4,4,0,34,34,0,80,76,4
"79",0,0,0,10,10,0,71,71,0
"80",8,8,0,20,20,0,71,68,3
"81",0,0,0,0,0,0,71,71,0
"82",14,14,0,26,25,1,50,50,0
"83",4,4,0,53,51,2,61,55,6
"84",12,11,1,9,9,0,64,62,2
"85",17,17,0,34,34,0,75,75,0
"86",2,2,0,12,11,1,61,61,0
"87",5,5,0,33,33,0,71,68,3
"88",9,9,0,0,0,0,50,46,4
"89",0,0,0,0,0,0,36,35,1
"90",41,41,0,38,35,3,46,46,0
"91",0,0,0,0,0,0,55,55,0
"92",35,35,0,52,51,1,56,56,0
"93",0,0,0,2,2,0,30,30,0
"94",0,0,0,0,0,0,26,26,0
"95",0,0,0,38,38,0,69,69,0
"96",15,15,0,25,24,1,75,71,4
"97",1,1,0,35,35,0,60,58,2
"98",0,0,0,29,27,2,2,2,0
"99",0,0,0,1,1,0,0,0,0
"100",6,6,0,0,0,0,64,63,1
"101",11,10,1,31,30,1,39,37,2
"102",0,0,0,0,0,0,5,5,0
"103",0,0,0,0,0,0,1,1,0
"104",0,0,0,11,11,0,32,29,3
"105",9,9,0,16,16,0,40,39,1
"106",3,3,0,17,17,0,52,51,1
"107",7,6,1,30,29,1,45,45,0
"108",8,6,2,0,0,0,53,53,0
"109",0,0,0,53,53,0,47,43,4
"110",9,9,0,44,44,0,65,65,0
"111",0,0,0,0,0,0,0,0,0
"112",16,15,1,15,13,2,54,53,1
"113",0,0,0,24,24,0,44,44,0
"114",2,2,0,18,18,0,59,58,1
"115",0,0,0,0,0,0,59,57,2
"116",0,0,0,0,0,0,41,41,0
"117",0,0,0,1,1,0,26,25,1
"118",27,27,0,22,21,1,73,72,1
"119",0,0,0,0,0,0,90,90,0
"120",0,0,0,0,0,0,2,2,0
"121",15,15,0,0,0,0,9,9,0
"122",0,0,0,0,0,0,69,65,4
"123",0,0,0,0,0,0,53,50,3
"124",2,2,0,41,40,1,50,46,4
"125",4,4,0,0,0,0,47,47,0
"126",0,0,0,6,6,0,50,49,1
"127",7,7,0,0,0,0,62,61,1
"128",10,10,0,31,31,0,53,51,2
"129",0,0,0,3,3,0,20,18,2
"130",0,0,0,0,0,0,47,47,0
"131",1,1,0,0,0,0,49,48,1
"132",0,0,0,0,0,0,81,81,0
"133",0,0,0,31,31,0,44,42,2
"134",13,13,0,35,34,1,72,70,2
"135",0,0,0,36,36,0,44,43,1
"136",6,6,0,36,33,3,77,77,0
"137",3,3,0,36,35,1,92,91,1
"138",0,0,0,0,0,0,76,75,1
"139",0,0,0,0,0,0,52,51,1
"140",0,0,0,0,0,0,41,38,3
"141",4,4,0,0,0,0,76,75,1
"142",0,0,0,21,21,0,68,68,0
"143",7,7,0,30,30,0,60,60,0
"144",2,2,0,0,0,0,42,41,1
"145",1,1,0,52,52,0,87,87,0
"146",0,0,0,17,17,0,50,49,1
"147",17,16,1,0,0,0,32,28,4
"148",2,2,0,5,5,0,30,28,2
"149",1,1,0,4,4,0,22,22,0
"150",1,1,0,5,5,0,63,63,0
"151",9,9,0,53,52,1,77,76,1
"152",2,2,0,12,10,2,43,43,0
"153",1,1,0,27,27,0,40,40,0
"154",20,19,1,2,2,0,32,32,0
"155",1,1,0,10,10,0,81,81,0
"156",17,17,0,34,34,0,49,49,0
"157",1,1,0,28,28,0,82,80,2
"158",0,0,0,49,48,1,0,0,0
"159",0,0,0,4,4,0,30,30,0
"160",0,0,0,0,0,0,20,20,0
"161",0,0,0,0,0,0,39,35,4
"162",1,1,0,42,41,1,68,67,1
"163",4,4,0,0,0,0,42,39,3
"164",0,0,0,24,23,1,50,50,0
"165",0,0,0,1,1,0,65,63,2
"166",0,0,0,10,10,0,68,67,1
"167",0,0,0,1,1,0,1,1,0
"168",0,0,0,0,0,0,69,65,4
"169",3,3,0,0,0,0,55,53,2
"170",2,2,0,0,0,0,22,22,0
"171",0,0,0,3,3,0,40,40,0
"172",6,6,0,10,10,0,32,31,1
"173",9,9,0,20,19,1,79,79,0
"174",0,0,0,0,0,0,58,57,1
"175",3,3,0,35,34,1,70,67,3
"176",0,0,0,0,0,0,32,31,1
"177",0,0,0,0,0,0,60,58,2
"178",0,0,0,0,0,0,85,81,4
"179",23,22,1,15,15,0,87,87,0
"180",15,15,0,22,22,0,59,58,1
"181",2,2,0,56,54,2,21,21,0
"182",5,5,0,49,48,1,72,70,2
"183",1,0,1,0,0,0,36,36,0
"184",0,0,0,0,0,0,97,94,3
"185",14,14,0,63,62,1,80,79,1
"186",1,1,0,10,10,0,66,66,0
"187",0,0,0,5,5,0,10,10,0
"188",3,3,0,19,19,0,70,67,3
"189",48,44,4,56,55,1,75,72,3
"190",0,0,0,0,0,0,54,51,3
"191",0,0,0,2,2,0,63,63,0
"192",0,0,0,5,5,0,57,56,1
"193",0,0,0,5,5,0,37,36,1
"194",2,2,0,0,0,0,42,41,1
"195",0,0,0,7,6,1,47,47,0
"196",10,10,0,28,26,2,44,44,0
"197",4,4,0,62,62,0,86,85,1
"198",2,2,0,0,0,0,48,43,5
"199",0,0,0,0,0,0,24,24,0
"200",2,2,0,7,6,1,42,41,1
"201",0,0,0,0,0,0,53,51,2
"202",34,33,1,52,50,2,81,80,1
"203",10,10,0,0,0,0,44,44,0
"204",0,0,0,0,0,0,36,36,0
"205",5,5,0,0,0,0,52,52,0
"206",0,0,0,1,1,0,44,41,3
"207",4,4,0,0,0,0,31,30,1
"208",8,7,1,50,49,1,41,40,1
"209",0,0,0,0,0,0,0,0,0
"210",1,1,0,5,5,0,86,82,4
"211",1,1,0,21,20,1,63,62,1
"212",0,0,0,0,0,0,0,0,0
"213",3,3,0,4,4,0,40,36,4
"214",0,0,0,0,0,0,44,44,0
"215",20,20,0,34,33,1,55,52,3
"216",15,14,1,2,2,0,44,44,0
"217",6,6,0,29,28,1,70,68,2
"218",5,5,0,30,29,1,64,61,3
"219",4,4,0,2,2,0,60,60,0
"220",0,0,0,14,14,0,77,71,6
"221",2,2,0,0,0,0,87,83,4
"222",0,0,0,12,11,1,59,57,2
"223",25,24,1,0,0,0,70,69,1
"224",0,0,0,21,21,0,35,35,0
"225",0,0,0,0,0,0,26,25,1
"226",0,0,0,0,0,0,74,74,0
"227",1,1,0,13,13,0,50,49,1
"228",0,0,0,2,2,0,42,39,3
"229",18,18,0,6,6,0,44,44,0
"230",0,0,0,1,1,0,42,42,0
"231",7,7,0,40,39,1,51,50,1
"232",16,16,0,33,32,1,59,58,1
"233",13,12,1,0,0,0,36,36,0
"234",4,3,1,0,0,0,83,79,4
"235",0,0,0,12,11,1,42,41,1
"236",0,0,0,0,0,0,65,63,2
"237",0,0,0,0,0,0,12,12,0
"238",1,1,0,16,15,1,96,96,0
"239",10,10,0,42,41,1,45,43,2
"240",0,0,0,2,2,0,32,31,1
"241",0,0,0,0,0,0,66,62,4
"242",1,1,0,0,0,0,38,36,2
"243",0,0,0,0,0,0,33,32,1
"244",24,23,1,61,61,0,42,42,0
"245",0,0,0,0,0,0,30,29,1
"246",2,2,0,0,0,0,60,56,4
"247",7,7,0,6,6,0,9,9,0
"248",3,3,0,0,0,0,62,61,1
"249",0,0,0,20,20,0,70,69,1
"250",1,1,0,0,0,0,51,51,0
"251",2,2,0,0,0,0,0,0,0
"252",2,2,0,0,0,0,73,73,0
"253",0,0,0,15,15,0,67,65,2
"254",0,0,0,9,9,0,34,32,2
"255",1,1,0,22,22,0,55,55,0
"256",0,0,0,0,0,0,42,42,0
"257",0,0,0,31,31,0,63,60,3
"258",0,0,0,0,0,0,30,30,0
"259",0,0,0,46,46,0,68,65,3
"260",0,0,0,47,47,0,71,71,0
"261",18,18,0,51,51,0,88,87,1
"262",0,0,0,0,0,0,76,73,3
"263",0,0,0,0,0,0,29,27,2
"264",3,3,0,0,0,0,75,74,1
"265",0,0,0,0,0,0,68,68,0
"266",5,5,0,1,1,0,69,69,0
"267",11,11,0,0,0,0,61,61,0
"268",0,0,0,0,0,0,0,0,0
"269",3,3,0,36,36,0,51,49,2
"270",1,1,0,0,0,0,70,67,3
"271",0,0,0,0,0,0,54,52,2
"272",0,0,0,0,0,0,31,31,0
"273",0,0,0,0,0,0,7,7,0
"274",0,0,0,36,36,0,44,40,4
"275",1,1,0,17,17,0,69,67,2
"276",21,21,0,60,59,1,77,77,0
"277",0,0,0,0,0,0,78,76,2
"278",5,5,0,0,0,0,52,51,1
"279",12,12,0,0,0,0,52,51,1
"280",5,5,0,2,2,0,18,18,0
"281",0,0,0,0,0,0,40,39,1
"282",0,0,0,0,0,0,4,4,0
"283",4,4,0,0,0,0,54,53,1
"284",0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,71,69,2
"286",1,1,0,43,43,0,31,31,0
"287",2,2,0,3,3,0,52,51,1
"288",0,0,0,35,34,1,21,20,1
"289",0,0,0,0,0,0,44,41,3
"290",0,0,0,1,1,0,26,25,1
"291",0,0,0,0,0,0,54,51,3
"292",0,0,0,0,0,0,29,29,0
"293",1,1,0,0,0,0,45,44,1
"294",16,15,1,18,18,0,28,27,1
"295",0,0,0,0,0,0,49,49,0
"296",1,1,0,12,12,0,73,69,4
"297",10,9,1,0,0,0,58,55,3
"298",10,10,0,0,0,0,61,61,0
"299",1,1,0,62,62,0,83,82,1
"300",0,0,0,26,25,1,33,33,0
"301",9,9,0,5,5,0,84,84,0
"302",3,3,0,21,21,0,31,30,1
"303",3,3,0,49,48,1,73,71,2
"304",0,0,0,3,3,0,46,46,0
"305",0,0,0,0,0,0,48,48,0
"306",1,1,0,1,1,0,45,44,1
"307",27,27,0,1,1,0,74,70,4
"308",17,15,2,42,42,0,63,60,3
"309",0,0,0,0,0,0,44,44,0
"310",0,0,0,0,0,0,32,32,0
"311",23,22,1,24,24,0,27,26,1
"312",1,1,0,1,0,1,29,29,0
"313",0,0,0,1,1,0,75,71,4
"314",1,1,0,0,0,0,8,8,0
"315",0,0,0,0,0,0,34,32,2
"316",8,7,1,1,1,0,35,34,1
"317",0,0,0,0,0,0,8,8,0
"318",30,29,1,51,51,0,75,75,0
"319",0,0,0,0,0,0,63,61,2
"320",0,0,0,16,16,0,43,43,0
"321",9,9,0,12,12,0,63,62,1
"322",0,0,0,42,41,1,58,58,0
"323",13,12,1,76,76,0,81,81,0
"324",0,0,0,3,3,0,31,30,1
"325",5,5,0,13,12,1,0,0,0
"326",0,0,0,0,0,0,61,60,1
"327",1,1,0,36,33,3,49,47,2
"328",20,19,1,28,27,1,57,56,1
"329",33,32,1,41,41,0,54,51,3
"330",0,0,0,0,0,0,19,17,2
"331",0,0,0,0,0,0,35,33,2
"332",4,4,0,54,53,1,79,76,3
"333",2,2,0,5,5,0,89,87,2
"334",0,0,0,33,33,0,0,0,0
"335",0,0,0,0,0,0,51,51,0
"336",3,3,0,34,34,0,38,38,0
"337",0,0,0,0,0,0,52,49,3
"338",1,1,0,44,44,0,70,70,0
"339",0,0,0,36,36,0,59,54,5
"340",0,0,0,21,21,0,64,63,1
"341",11,11,0,0,0,0,21,21,0
"342",6,6,0,7,6,1,57,56,1
"343",0,0,0,5,5,0,75,74,1
"344",15,15,0,48,48,0,80,80,0
"345",2,2,0,37,37,0,45,42,3
"346",1,1,0,0,0,0,66,64,2
"347",7,7,0,8,7,1,61,61,0
"348",0,0,0,0,0,0,0,0,0
"349",3,3,0,42,42,0,77,77,0
"350",0,0,0,0,0,0,57,57,0
"351",1,1,0,9,9,0,56,55,1
"352",0,0,0,0,0,0,32,32,0
"353",0,0,0,30,29,1,2,2,0
"354",0,0,0,25,24,1,70,69,1
"355",0,0,0,14,14,0,4,4,0
"356",2,2,0,0,0,0,46,46,0
"357",0,0,0,7,7,0,73,72,1
"358",15,15,0,36,36,0,33,33,0
"359",0,0,0,0,0,0,75,71,4
"360",21,20,1,0,0,0,48,47,1
"361",32,32,0,23,23,0,42,42,0
"362",22,22,0,50,49,1,68,68,0
"363",2,2,0,0,0,0,50,48,2
"364",4,4,0,0,0,0,30,30,0
"365",0,0,0,0,0,0,44,44,0
"366",13,13,0,38,38,0,51,50,1
"367",0,0,0,0,0,0,49,48,1
"368",2,2,0,5,5,0,72,71,1
"369",20,19,1,32,30,2,82,78,4
"370",0,0,0,4,4,0,66,63,3
"371",16,16,0,20,20,0,51,50,1
"372",0,0,0,0,0,0,0,0,0
"373",0,0,0,0,0,0,21,21,0
"374",6,5,1,34,32,2,79,79,0
"375",0,0,0,64,63,1,84,84,0
"376",1,1,0,0,0,0,31,29,2
"377",2,2,0,0,0,0,41,39,2
"378",0,0,0,0,0,0,37,35,2
"379",0,0,0,0,0,0,2,2,0
"380",0,0,0,4,4,0,1,1,0
"381",14,13,1,23,22,1,34,33,1
"382",1,1,0,0,0,0,54,53,1
"383",0,0,0,37,36,1,86,86,0
"384",0,0,0,0,0,0,87,86,1
"385",31,30,1,0,0,0,50,50,0
"386",6,6,0,0,0,0,70,70,0
"387",3,3,0,0,0,0,10,10,0
"388",0,0,0,10,10,0,49,49,0
"389",10,9,1,18,18,0,60,57,3
"390",6,6,0,3,3,0,62,61,1
"391",0,0,0,0,0,0,37,37,0
"392",4,4,0,0,0,0,21,21,0
"393",0,0,0,23,23,0,84,84,0
"394",10,10,0,8,6,2,56,53,3
"395",17,16,1,13,13,0,43,41,2
"396",5,5,0,31,31,0,43,42,1
"397",15,13,2,0,0,0,36,35,1
"398",21,16,5,0,0,0,48,47,1
"399",2,2,0,30,28,2,65,63,2
"400",0,0,0,4,4,0,37,37,0
"401",61,61,0,0,0,0,54,54,0
"402",0,0,0,0,0,0,47,44,3
"403",0,0,0,14,14,0,91,87,4
"404",16,16,0,0,0,0,74,71,3
"405",11,10,1,0,0,0,51,50,1
"406",29,29,0,3,3,0,62,62,0
"407",0,0,0,19,19,0,22,21,1
"408",2,2,0,0,0,0,47,45,2
"409",0,0,0,0,0,0,49,47,2
"410",0,0,0,3,3,0,48,44,4
"411",0,0,0,0,0,0,60,59,1
"412",2,2,0,8,8,0,43,43,0
"413",0,0,0,23,23,0,63,62,1
"414",21,19,2,70,70,0,84,84,0
"415",0,0,0,0,0,0,68,66,2
"416",2,2,0,3,3,0,23,23,0
"417",10,10,0,38,38,0,80,78,2
"418",3,3,0,4,4,0,38,38,0
"419",0,0,0,66,66,0,94,94,0
"420",0,0,0,10,10,0,25,25,0
"421",0,0,0,0,0,0,5,5,0
"422",0,0,0,0,0,0,86,86,0
"423",3,3,0,0,0,0,0,0,0
"424",4,4,0,0,0,0,51,47,4
"425",0,0,0,0,0,0,84,80,4
"426",0,0,0,0,0,0,35,33,2
"427",0,0,0,0,0,0,53,52,1
"428",2,2,0,0,0,0,63,59,4
"429",0,0,0,0,0,0,71,71,0
"430",0,0,0,3,3,0,52,51,1
"431",0,0,0,0,0,0,47,47,0
"432",1,0,1,11,11,0,56,54,2
"433",2,2,0,14,13,1,49,48,1
"434",0,0,0,0,0,0,21,21,0
"435",1,1,0,28,27,1,69,68,1
"436",22,20,2,50,49,1,69,68,1
"437",6,6,0,1,1,0,81,79,2
"438",0,0,0,2,2,0,31,29,2
"439",0,0,0,83,83,0,87,86,1
"440",0,0,0,7,7,0,45,43,2
"441",12,10,2,18,18,0,31,30,1
"442",0,0,0,0,0,0,31,29,2
"443",1,1,0,41,41,0,92,91,1
"444",6,6,0,26,26,0,63,63,0
"445",0,0,0,11,11,0,15,14,1
"446",0,0,0,15,15,0,49,48,1
"447",0,0,0,17,16,1,73,72,1
"448",3,3,0,0,0,0,49,46,3
"449",0,0,0,16,16,0,42,42,0
"450",0,0,0,27,27,0,86,84,2
"451",0,0,0,12,12,0,70,70,0
"452",1,1,0,0,0,0,79,79,0
"453",5,5,0,9,9,0,66,65,1
"454",0,0,0,10,9,1,37,36,1
"455",3,3,0,47,46,1,92,91,1
"456",0,0,0,0,0,0,26,26,0
"457",1,1,0,0,0,0,40,40,0
"458",77,75,2,15,14,1,72,72,0
"459",0,0,0,49,49,0,77,73,4
"460",19,19,0,59,57,2,80,80,0
"461",0,0,0,46,46,0,34,33,1
"462",0,0,0,35,34,1,64,63,1
"463",10,10,0,22,22,0,54,51,3
"464",0,0,0,0,0,0,4,4,0
"465",0,0,0,0,0,0,74,73,1
"466",0,0,0,0,0,0,79,79,0
"467",0,0,0,0,0,0,0,0,0
"468",0,0,0,0,0,0,31,31,0
"469",4,4,0,22,22,0,67,67,0
"470",0,0,0,0,0,0,58,56,2
"471",0,0,0,0,0,0,41,39,2
"472",0,0,0,0,0,0,1,1,0
"473",0,0,0,0,0,0,51,51,0
"474",1,0,1,0,0,0,49,48,1
"475",0,0,0,0,0,0,24,24,0
"476",0,0,0,0,0,0,65,61,4
"477",0,0,0,0,0,0,61,57,4
"478",13,13,0,0,0,0,52,51,1
"479",2,2,0,22,22,0,35,32,3
"480",0,0,0,0,0,0,71,68,3
"481",2,2,0,0,0,0,63,63,0
"482",3,3,0,9,9,0,70,67,3
"483",0,0,0,0,0,0,32,32,0
"484",2,2,0,14,14,0,40,38,2
"485",0,0,0,18,18,0,0,0,0
"486",1,1,0,1,1,0,58,56,2
"487",0,0,0,34,32,2,55,50,5
"488",8,8,0,17,17,0,43,41,2
"489",0,0,0,0,0,0,27,27,0
"490",0,0,0,4,4,0,42,42,0
"491",0,0,0,0,0,0,7,7,0
"492",15,15,0,70,70,0,67,67,0
"493",40,40,0,48,47,1,67,67,0
"494",0,0,0,5,5,0,64,64,0
"495",11,11,0,2,2,0,82,80,2
"496",0,0,0,53,51,2,75,70,5
"497",0,0,0,36,36,0,18,17,1
"498",0,0,0,34,33,1,53,52,1
"499",10,10,0,40,39,1,49,49,0
"500",0,0,0,0,0,0,18,17,1
