"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"105",0,0,0,0,0,0,158,156,2
"106",7,7,0,33,32,1,104,104,0
"107",53,53,0,0,0,0,64,64,0
"108",15,15,0,34,34,0,0,0,0
"109",30,29,1,1,1,0,1,1,0
"110",0,0,0,0,0,0,104,101,3
"111",13,13,0,0,0,0,18,18,0
"112",11,10,1,0,0,0,112,108,4
"113",5,5,0,0,0,0,38,38,0
"114",14,14,0,27,27,0,123,122,1
"115",8,8,0,24,24,0,5,5,0
"116",16,16,0,0,0,0,130,128,2
"117",9,9,0,9,9,0,235,226,9
"118",2,2,0,0,0,0,177,169,8
"119",0,0,0,0,0,0,11,11,0
"120",13,13,0,0,0,0,61,58,3
"121",8,8,0,2,2,0,129,126,3
"122",26,24,2,2,2,0,120,120,0
"123",10,10,0,11,11,0,92,89,3
"124",24,23,1,0,0,0,111,111,0
"125",3,3,0,0,0,0,67,67,0
"126",11,10,1,0,0,0,38,38,0
"127",5,5,0,7,7,0,0,0,0
"128",3,3,0,0,0,0,40,40,0
"129",5,5,0,1,1,0,50,49,1
"130",9,9,0,0,0,0,50,45,5
"131",2,2,0,0,0,0,141,138,3
"132",18,17,1,23,23,0,18,18,0
"133",7,7,0,0,0,0,140,139,1
"134",3,3,0,1,1,0,0,0,0
"135",0,0,0,11,11,0,143,140,3
"136",14,14,0,18,18,0,115,112,3
"137",58,57,1,0,0,0,183,180,3
"138",70,68,2,7,7,0,0,0,0
"139",4,4,0,0,0,0,0,0,0
"140",32,32,0,0,0,0,0,0,0
"141",6,6,0,1,1,0,159,157,2
"142",0,0,0,0,0,0,74,73,1
"143",26,25,1,25,25,0,109,109,0
"144",0,0,0,0,0,0,70,69,1
"145",30,30,0,31,30,1,39,37,2
"146",11,11,0,0,0,0,77,77,0
"147",18,18,0,0,0,0,5,5,0
"148",17,17,0,0,0,0,2,2,0
"149",11,10,1,3,3,0,9,9,0
"150",2,2,0,0,0,0,120,119,1
"151",0,0,0,0,0,0,94,88,6
"152",3,3,0,0,0,0,50,50,0
"153",6,6,0,0,0,0,10,10,0
"154",7,7,0,15,15,0,39,39,0
"155",5,5,0,0,0,0,168,162,6
"156",42,40,2,15,15,0,1,1,0
"157",4,4,0,6,3,3,62,61,1
"158",15,14,1,22,21,1,143,141,2
"159",48,46,2,8,8,0,12,12,0
"160",59,59,0,27,27,0,41,39,2
"161",0,0,0,27,27,0,64,62,2
"162",0,0,0,0,0,0,129,126,3
"163",17,17,0,0,0,0,1,1,0
"164",28,27,1,46,46,0,63,62,1
"165",9,9,0,0,0,0,59,59,0
"166",24,21,3,3,3,0,37,35,2
"167",48,45,3,0,0,0,23,23,0
"168",30,30,0,30,30,0,138,136,2
"169",5,4,1,0,0,0,81,76,5
"170",32,31,1,0,0,0,37,37,0
"171",13,13,0,0,0,0,170,165,5
"172",18,18,0,2,2,0,87,86,1
"173",14,14,0,1,1,0,0,0,0
"174",0,0,0,0,0,0,37,37,0
"175",29,28,1,0,0,0,73,71,2
"176",4,4,0,0,0,0,133,127,6
"177",1,1,0,0,0,0,42,41,1
"178",19,19,0,61,61,0,4,4,0
"179",6,6,0,3,3,0,142,136,6
"180",10,10,0,24,24,0,34,34,0
"181",5,5,0,4,4,0,40,39,1
"182",18,18,0,7,7,0,53,52,1
"183",94,91,3,13,13,0,102,99,3
"184",45,45,0,59,59,0,6,5,1
"185",9,9,0,0,0,0,146,142,4
"186",22,22,0,0,0,0,155,152,3
"187",11,11,0,0,0,0,14,14,0
"188",7,6,1,1,1,0,15,15,0
"189",2,2,0,0,0,0,96,91,5
"190",0,0,0,48,48,0,38,38,0
"191",8,8,0,13,13,0,135,132,3
"192",12,12,0,0,0,0,136,135,1
"193",0,0,0,0,0,0,73,71,2
"194",36,35,1,0,0,0,85,85,0
"195",0,0,0,0,0,0,140,136,4
"196",13,13,0,0,0,0,28,28,0
"197",32,30,2,1,1,0,76,74,2
"198",14,14,0,5,5,0,78,75,3
"199",1,1,0,31,31,0,108,106,2
"200",0,0,0,0,0,0,17,16,1
"201",32,29,3,84,84,0,84,83,1
"202",13,13,0,49,49,0,105,102,3
"203",7,6,1,49,48,1,104,99,5
"204",33,32,1,26,26,0,114,112,2
"205",28,28,0,37,37,0,136,130,6
"206",11,10,1,3,3,0,81,81,0
"207",16,16,0,26,26,0,184,177,7
"208",110,107,3,0,0,0,0,0,0
"209",0,0,0,0,0,0,96,93,3
"210",21,20,1,9,9,0,52,52,0
"211",5,5,0,0,0,0,32,32,0
"212",0,0,0,0,0,0,16,16,0
"213",17,17,0,11,11,0,31,31,0
"214",19,19,0,0,0,0,34,34,0
"215",20,20,0,0,0,0,46,45,1
"216",8,7,1,0,0,0,0,0,0
"217",10,10,0,2,2,0,0,0,0
"218",10,9,1,34,33,1,10,10,0
"219",6,6,0,0,0,0,49,48,1
"220",6,6,0,0,0,0,86,85,1
"221",0,0,0,0,0,0,1,1,0
"222",20,20,0,36,35,1,114,111,3
"223",3,3,0,0,0,0,15,15,0
"224",6,6,0,0,0,0,10,10,0
"225",10,10,0,0,0,0,0,0,0
"226",4,4,0,0,0,0,31,31,0
"227",7,7,0,0,0,0,72,70,2
"228",57,57,0,53,53,0,92,90,2
"229",11,11,0,0,0,0,14,13,1
"230",119,118,1,0,0,0,3,3,0
"231",2,2,0,5,5,0,143,138,5
"232",17,17,0,1,1,0,119,113,6
"233",67,67,0,0,0,0,8,8,0
"234",5,5,0,2,2,0,25,25,0
"235",7,7,0,3,3,0,104,104,0
"236",1,1,0,0,0,0,25,25,0
"237",5,5,0,0,0,0,93,93,0
"238",31,31,0,0,0,0,38,37,1
"239",51,48,3,48,47,1,3,3,0
"240",0,0,0,1,1,0,85,84,1
"241",2,2,0,0,0,0,30,27,3
"242",10,10,0,25,25,0,142,142,0
"243",4,4,0,0,0,0,75,74,1
"244",2,2,0,1,1,0,124,118,6
"245",2,2,0,4,4,0,16,16,0
"246",2,2,0,0,0,0,164,163,1
"247",19,19,0,2,2,0,14,14,0
"248",13,12,1,2,2,0,79,79,0
"249",16,13,3,0,0,0,26,26,0
"250",5,5,0,21,20,1,22,22,0
"251",138,136,2,75,74,1,159,158,1
"252",27,26,1,0,0,0,186,181,5
"253",0,0,0,0,0,0,153,150,3
"254",5,5,0,2,2,0,157,150,7
"255",0,0,0,0,0,0,88,87,1
"256",48,48,0,0,0,0,29,28,1
"257",14,14,0,0,0,0,0,0,0
"258",2,2,0,0,0,0,3,3,0
"259",21,19,2,7,7,0,37,36,1
"260",5,5,0,0,0,0,14,14,0
"261",23,23,0,15,15,0,2,2,0
"262",2,2,0,2,2,0,6,6,0
"263",13,13,0,45,45,0,96,96,0
"264",0,0,0,0,0,0,59,58,1
"265",4,4,0,0,0,0,134,132,2
"266",19,19,0,0,0,0,55,54,1
"267",21,21,0,0,0,0,34,34,0
"268",19,19,0,5,5,0,44,43,1
"269",29,27,2,0,0,0,29,27,2
"270",69,68,1,0,0,0,0,0,0
"271",16,16,0,0,0,0,89,86,3
"272",18,18,0,31,31,0,98,98,0
"273",1,1,0,2,2,0,80,76,4
"274",4,4,0,0,0,0,43,39,4
"275",27,27,0,11,11,0,23,22,1
"276",12,12,0,0,0,0,5,5,0
"277",4,4,0,6,6,0,36,34,2
"278",6,6,0,0,0,0,130,129,1
"279",33,32,1,56,56,0,138,132,6
"280",5,5,0,1,1,0,212,205,7
"281",6,5,1,4,4,0,75,69,6
"282",12,12,0,2,2,0,94,92,2
"283",8,8,0,38,37,1,39,38,1
"284",11,10,1,7,7,0,7,7,0
"285",0,0,0,0,0,0,12,11,1
"286",22,22,0,0,0,0,173,167,6
"287",0,0,0,0,0,0,115,112,3
"288",4,4,0,0,0,0,76,74,2
"289",1,1,0,0,0,0,117,111,6
"290",0,0,0,44,44,0,65,62,3
"291",8,8,0,0,0,0,103,99,4
"292",2,2,0,0,0,0,11,10,1
"293",2,2,0,0,0,0,14,14,0
"294",18,18,0,2,2,0,11,11,0
"295",6,6,0,8,8,0,42,42,0
"296",14,14,0,8,8,0,83,82,1
"297",13,13,0,0,0,0,64,64,0
"298",5,5,0,0,0,0,59,58,1
"299",20,20,0,13,13,0,13,13,0
"300",59,59,0,23,22,1,10,10,0
"301",26,25,1,4,4,0,108,105,3
"302",11,11,0,0,0,0,117,114,3
"303",6,6,0,0,0,0,125,120,5
"304",0,0,0,0,0,0,50,47,3
"305",39,39,0,1,1,0,138,133,5
"306",16,16,0,0,0,0,150,140,10
"307",43,41,2,0,0,0,118,113,5
"308",0,0,0,0,0,0,6,6,0
"309",6,6,0,0,0,0,3,3,0
"310",9,9,0,1,1,0,30,29,1
"311",8,7,1,0,0,0,6,6,0
"312",0,0,0,0,0,0,35,34,1
"313",47,43,4,2,2,0,43,43,0
"314",13,13,0,21,21,0,22,22,0
"315",40,39,1,0,0,0,21,21,0
"316",3,3,0,12,12,0,21,21,0
"317",3,2,1,29,29,0,97,95,2
"318",18,18,0,26,26,0,72,72,0
"319",6,6,0,7,6,1,50,49,1
"320",0,0,0,1,1,0,189,184,5
"321",7,7,0,2,2,0,209,201,8
"322",17,17,0,73,71,2,41,40,1
"323",3,3,0,0,0,0,92,91,1
"324",5,5,0,50,49,1,162,161,1
"325",45,45,0,14,14,0,2,2,0
"326",1,1,0,0,0,0,0,0,0
"327",4,4,0,1,1,0,185,184,1
"328",7,6,1,9,9,0,0,0,0
"329",3,3,0,0,0,0,17,17,0
"330",1,1,0,0,0,0,35,35,0
"331",12,12,0,0,0,0,29,28,1
"332",44,43,1,0,0,0,51,49,2
"333",0,0,0,21,21,0,95,94,1
"334",45,45,0,2,2,0,126,123,3
"335",2,2,0,0,0,0,77,75,2
"336",1,1,0,0,0,0,102,100,2
"337",2,2,0,0,0,0,106,102,4
"338",1,1,0,0,0,0,88,85,3
"339",13,13,0,0,0,0,47,47,0
"340",0,0,0,0,0,0,152,147,5
"341",8,8,0,1,1,0,36,35,1
"342",123,117,6,62,62,0,162,160,2
"343",3,3,0,0,0,0,57,57,0
"344",3,2,1,2,2,0,15,15,0
"345",3,3,0,2,2,0,74,73,1
"346",17,17,0,7,7,0,124,122,2
"347",7,7,0,3,3,0,182,176,6
"348",53,52,1,25,25,0,188,183,5
"349",3,3,0,2,2,0,14,13,1
"350",22,22,0,30,30,0,19,19,0
"351",41,40,1,16,16,0,1,1,0
"352",11,11,0,0,0,0,0,0,0
"353",47,47,0,0,0,0,0,0,0
"354",17,16,1,0,0,0,153,152,1
"355",70,67,3,32,32,0,49,48,1
"356",14,14,0,0,0,0,45,44,1
"357",37,36,1,66,66,0,62,60,2
"358",9,8,1,0,0,0,92,87,5
"359",0,0,0,0,0,0,128,123,5
"360",60,60,0,66,66,0,153,152,1
"361",10,10,0,1,1,0,81,80,1
"362",31,28,3,1,1,0,50,49,1
"363",40,40,0,0,0,0,93,91,2
"364",0,0,0,0,0,0,78,78,0
"365",0,0,0,23,23,0,1,1,0
"366",0,0,0,0,0,0,47,46,1
"367",16,16,0,0,0,0,142,140,2
"368",5,5,0,0,0,0,35,34,1
"369",2,2,0,0,0,0,169,168,1
"370",46,46,0,20,20,0,84,82,2
"371",76,75,1,61,61,0,75,72,3
"372",12,12,0,9,9,0,197,188,9
"373",3,2,1,29,29,0,29,27,2
"374",31,30,1,0,0,0,0,0,0
"375",3,2,1,0,0,0,0,0,0
"376",11,11,0,0,0,0,119,117,2
"377",0,0,0,0,0,0,9,9,0
"378",4,4,0,0,0,0,87,81,6
"379",18,18,0,1,1,0,2,2,0
"380",2,2,0,0,0,0,7,7,0
"381",19,18,1,142,108,34,73,72,1
"382",56,55,1,59,58,1,72,70,2
"383",2,2,0,0,0,0,49,45,4
"384",9,9,0,0,0,0,79,76,3
"385",1,1,0,0,0,0,49,48,1
"386",8,8,0,0,0,0,119,119,0
"387",1,1,0,0,0,0,140,136,4
"388",0,0,0,0,0,0,68,66,2
"389",10,9,1,0,0,0,1,1,0
"390",34,32,2,8,8,0,75,72,3
"391",0,0,0,0,0,0,0,0,0
"392",6,6,0,0,0,0,15,15,0
"393",0,0,0,3,3,0,114,110,4
"394",10,10,0,0,0,0,82,79,3
"395",25,25,0,15,15,0,29,28,1
"396",11,11,0,18,18,0,78,76,2
"397",49,49,0,50,49,1,1,1,0
"398",18,18,0,1,1,0,147,142,5
"399",6,6,0,0,0,0,118,116,2
"400",45,45,0,5,5,0,48,45,3
"401",39,39,0,35,35,0,30,29,1
"402",31,29,2,1,1,0,120,116,4
"403",0,0,0,0,0,0,40,39,1
"404",49,48,1,13,13,0,57,57,0
"405",15,15,0,44,43,1,97,96,1
"406",38,38,0,15,15,0,15,15,0
"407",27,27,0,14,14,0,4,4,0
"408",8,8,0,1,1,0,13,13,0
"409",21,21,0,21,21,0,78,75,3
"410",2,2,0,0,0,0,0,0,0
"411",7,7,0,0,0,0,69,67,2
"412",46,46,0,0,0,0,40,40,0
"413",0,0,0,0,0,0,31,31,0
"414",25,25,0,49,49,0,43,43,0
"415",0,0,0,0,0,0,77,75,2
"416",8,8,0,6,6,0,65,65,0
"417",3,3,0,0,0,0,59,54,5
"418",6,5,1,0,0,0,7,7,0
"419",29,29,0,0,0,0,76,75,1
"420",0,0,0,1,1,0,78,78,0
"421",27,26,1,12,11,1,95,92,3
"422",1,1,0,0,0,0,80,77,3
"423",0,0,0,7,7,0,129,127,2
"424",0,0,0,9,9,0,86,85,1
"425",0,0,0,0,0,0,44,40,4
"426",3,2,1,0,0,0,43,43,0
"427",0,0,0,0,0,0,102,99,3
"428",35,32,3,68,68,0,103,98,5
"429",4,4,0,0,0,0,4,4,0
"430",67,66,1,36,35,1,62,58,4
"431",0,0,0,0,0,0,170,165,5
"432",1,1,0,0,0,0,101,98,3
"433",11,11,0,0,0,0,133,131,2
"434",16,16,0,3,3,0,147,146,1
"435",13,12,1,0,0,0,14,14,0
"436",34,32,2,0,0,0,122,117,5
"437",0,0,0,0,0,0,178,177,1
"438",2,2,0,1,1,0,46,44,2
"439",2,2,0,0,0,0,0,0,0
"440",48,47,1,70,69,1,38,38,0
"441",27,26,1,76,76,0,89,85,4
"442",40,40,0,0,0,0,74,73,1
"443",14,14,0,26,25,1,45,45,0
"444",0,0,0,0,0,0,0,0,0
"445",90,88,2,1,1,0,4,4,0
"446",4,4,0,0,0,0,0,0,0
"447",2,2,0,0,0,0,67,63,4
"448",0,0,0,1,1,0,105,103,2
"449",1,1,0,0,0,0,21,21,0
"450",32,32,0,34,29,5,98,93,5
"451",15,15,0,0,0,0,34,34,0
"452",23,23,0,0,0,0,139,134,5
"453",0,0,0,1,0,1,39,35,4
"454",6,6,0,74,71,3,28,27,1
"455",0,0,0,6,5,1,98,98,0
"456",26,26,0,0,0,0,129,125,4
"457",14,14,0,0,0,0,9,9,0
"458",4,4,0,0,0,0,26,26,0
"459",12,12,0,22,20,2,6,6,0
"460",10,10,0,0,0,0,110,107,3
"461",39,39,0,23,23,0,97,96,1
"462",3,3,0,0,0,0,48,47,1
"463",0,0,0,47,46,1,88,88,0
"464",9,9,0,0,0,0,165,161,4
"465",35,34,1,6,6,0,148,140,8
"466",9,8,1,0,0,0,170,165,5
"467",22,21,1,4,4,0,177,177,0
"468",17,16,1,0,0,0,108,107,1
"469",14,14,0,7,7,0,10,10,0
"470",0,0,0,0,0,0,112,112,0
"471",0,0,0,4,4,0,21,21,0
"472",62,61,1,0,0,0,23,21,2
"473",18,18,0,0,0,0,46,43,3
"474",0,0,0,0,0,0,22,21,1
"475",0,0,0,0,0,0,139,135,4
"476",3,3,0,0,0,0,82,82,0
"477",37,37,0,82,82,0,145,143,2
"478",14,14,0,14,13,1,3,3,0
"479",4,4,0,0,0,0,13,12,1
"480",34,32,2,25,25,0,125,124,1
"481",15,14,1,2,2,0,52,51,1
"482",4,4,0,0,0,0,87,86,1
"483",65,62,3,2,2,0,51,50,1
"484",18,18,0,0,0,0,114,108,6
"485",23,22,1,41,41,0,49,47,2
"486",1,1,0,0,0,0,62,62,0
"487",15,15,0,0,0,0,39,38,1
"488",20,20,0,11,11,0,38,38,0
"489",0,0,0,43,42,1,132,131,1
"490",27,26,1,2,2,0,57,54,3
"491",1,1,0,0,0,0,3,3,0
"492",0,0,0,0,0,0,142,134,8
"493",12,12,0,0,0,0,5,5,0
"494",2,2,0,0,0,0,55,55,0
"495",0,0,0,0,0,0,54,54,0
"496",13,12,1,19,19,0,83,82,1
"497",7,6,1,0,0,0,66,63,3
"498",8,8,0,0,0,0,36,35,1
"499",0,0,0,0,0,0,38,37,1
"500",5,5,0,1,1,0,146,142,4
