"","40/160 SplitTotal","40/160 SplitCorrect","40/160 SplitFalse","100/100 SplitTotal","100/100 SplitCorrect","100/100 SplitFalse","200/200 SplitTotal","200/200 SplitCorrect","200/200 SplitFalse"
"77",0,0,0,0,0,0,115,110,5
"78",1,1,0,0,0,0,105,102,3
"79",18,18,0,0,0,0,76,74,2
"80",56,53,3,1,1,0,59,58,1
"81",5,5,0,0,0,0,103,97,6
"82",0,0,0,0,0,0,90,88,2
"83",20,20,0,56,56,0,103,98,5
"84",1,1,0,0,0,0,280,276,4
"85",319,190,129,19,19,0,154,147,7
"86",1,1,0,0,0,0,95,95,0
"87",1,1,0,0,0,0,136,133,3
"88",41,41,0,0,0,0,143,140,3
"89",0,0,0,0,0,0,114,111,3
"90",12,11,1,29,28,1,113,108,5
"91",0,0,0,0,0,0,118,115,3
"92",1,1,0,49,49,0,73,71,2
"93",0,0,0,0,0,0,23,23,0
"94",0,0,0,6,5,1,117,117,0
"95",60,57,3,0,0,0,63,61,2
"96",0,0,0,52,52,0,175,174,1
"97",101,101,0,64,64,0,165,165,0
"98",10,10,0,1,1,0,92,87,5
"99",1,1,0,1,1,0,82,78,4
"100",2,2,0,0,0,0,86,85,1
"101",55,55,0,16,15,1,21,20,1
"102",1,1,0,5,5,0,147,144,3
"103",0,0,0,0,0,0,27,27,0
"104",0,0,0,0,0,0,34,30,4
"105",8,8,0,0,0,0,125,123,2
"106",73,73,0,38,38,0,80,79,1
"107",1,1,0,8,8,0,126,124,2
"108",0,0,0,4,4,0,165,160,5
"109",6,6,0,18,18,0,92,92,0
"110",13,13,0,2,2,0,224,224,0
"111",0,0,0,0,0,0,153,151,2
"112",123,121,2,1,1,0,224,216,8
"113",86,84,2,0,0,0,39,38,1
"114",0,0,0,11,11,0,119,116,3
"115",3,3,0,0,0,0,158,154,4
"116",68,63,5,0,0,0,1,1,0
"117",0,0,0,0,0,0,39,39,0
"118",103,102,1,29,29,0,199,195,4
"119",13,13,0,14,14,0,247,245,2
"120",4,4,0,0,0,0,158,155,3
"121",0,0,0,25,25,0,101,100,1
"122",0,0,0,0,0,0,44,43,1
"123",1,1,0,0,0,0,156,154,2
"124",0,0,0,5,5,0,61,61,0
"125",10,10,0,0,0,0,42,41,1
"126",101,99,2,0,0,0,227,220,7
"127",2,1,1,6,6,0,170,166,4
"128",0,0,0,0,0,0,96,94,2
"129",16,15,1,1,1,0,120,120,0
"130",0,0,0,0,0,0,127,126,1
"131",8,8,0,1,1,0,97,96,1
"132",2,2,0,77,77,0,135,133,2
"133",3,3,0,0,0,0,52,52,0
"134",19,19,0,48,48,0,98,94,4
"135",0,0,0,0,0,0,24,24,0
"136",0,0,0,24,24,0,203,202,1
"137",4,4,0,0,0,0,212,209,3
"138",55,54,1,0,0,0,172,170,2
"139",60,56,4,0,0,0,178,171,7
"140",3,3,0,3,3,0,27,27,0
"141",6,6,0,0,0,0,169,166,3
"142",0,0,0,0,0,0,125,125,0
"143",21,21,0,0,0,0,70,70,0
"144",0,0,0,0,0,0,23,23,0
"145",47,47,0,0,0,0,101,100,1
"146",19,19,0,3,3,0,179,176,3
"147",0,0,0,1,1,0,76,74,2
"148",0,0,0,0,0,0,37,36,1
"149",3,3,0,0,0,0,19,19,0
"150",0,0,0,0,0,0,83,82,1
"151",198,196,2,86,86,0,229,226,3
"152",45,43,2,2,2,0,143,140,3
"153",87,84,3,6,6,0,155,149,6
"154",89,87,2,0,0,0,141,138,3
"155",0,0,0,0,0,0,189,186,3
"156",1,1,0,1,1,0,136,133,3
"157",0,0,0,0,0,0,102,100,2
"158",43,43,0,4,4,0,98,95,3
"159",1,1,0,0,0,0,66,63,3
"160",0,0,0,0,0,0,65,62,3
"161",4,4,0,0,0,0,128,126,2
"162",4,4,0,38,38,0,67,66,1
"163",0,0,0,16,16,0,130,127,3
"164",0,0,0,0,0,0,69,67,2
"165",0,0,0,0,0,0,142,136,6
"166",4,4,0,2,2,0,35,33,2
"167",1,1,0,1,1,0,52,52,0
"168",0,0,0,0,0,0,184,175,9
"169",2,2,0,13,13,0,84,78,6
"170",0,0,0,27,27,0,57,57,0
"171",1,1,0,0,0,0,93,91,2
"172",0,0,0,0,0,0,62,62,0
"173",23,23,0,0,0,0,112,111,1
"174",67,66,1,0,0,0,112,112,0
"175",0,0,0,1,1,0,163,161,2
"176",0,0,0,24,23,1,83,81,2
"177",54,53,1,6,6,0,171,170,1
"178",0,0,0,0,0,0,92,92,0
"179",0,0,0,83,83,0,88,88,0
"180",0,0,0,0,0,0,131,127,4
"181",164,163,1,0,0,0,47,47,0
"182",0,0,0,65,64,1,203,199,4
"183",0,0,0,0,0,0,97,95,2
"184",0,0,0,4,4,0,205,204,1
"185",3,3,0,26,25,1,32,32,0
"186",0,0,0,36,34,2,176,175,1
"187",39,39,0,5,5,0,62,60,2
"188",0,0,0,30,30,0,153,153,0
"189",108,107,1,0,0,0,34,33,1
"190",0,0,0,0,0,0,76,74,2
"191",0,0,0,0,0,0,142,140,2
"192",0,0,0,0,0,0,143,142,1
"193",0,0,0,1,1,0,114,110,4
"194",0,0,0,0,0,0,198,195,3
"195",0,0,0,0,0,0,172,168,4
"196",31,30,1,12,12,0,74,74,0
"197",0,0,0,16,15,1,138,138,0
"198",52,52,0,0,0,0,63,62,1
"199",0,0,0,0,0,0,71,68,3
"200",0,0,0,17,16,1,35,35,0
"201",0,0,0,0,0,0,81,76,5
"202",7,7,0,1,1,0,201,196,5
"203",134,134,0,51,51,0,3,3,0
"204",2,2,0,0,0,0,119,117,2
"205",0,0,0,0,0,0,109,105,4
"206",0,0,0,0,0,0,106,100,6
"207",12,12,0,2,2,0,56,55,1
"208",59,58,1,0,0,0,48,46,2
"209",65,65,0,1,1,0,87,83,4
"210",0,0,0,0,0,0,138,134,4
"211",37,36,1,1,1,0,62,62,0
"212",0,0,0,3,3,0,49,49,0
"213",8,8,0,0,0,0,33,32,1
"214",56,54,2,0,0,0,176,173,3
"215",3,3,0,0,0,0,198,195,3
"216",12,12,0,0,0,0,24,23,1
"217",0,0,0,17,17,0,189,188,1
"218",13,13,0,0,0,0,65,63,2
"219",79,77,2,2,2,0,103,99,4
"220",82,81,1,4,4,0,36,34,2
"221",86,79,7,0,0,0,175,171,4
"222",44,43,1,1,1,0,47,46,1
"223",5,5,0,0,0,0,106,103,3
"224",0,0,0,62,61,1,75,71,4
"225",1,1,0,0,0,0,61,59,2
"226",17,17,0,8,7,1,82,82,0
"227",2,2,0,0,0,0,77,77,0
"228",0,0,0,0,0,0,108,108,0
"229",7,6,1,55,55,0,63,63,0
"230",0,0,0,0,0,0,82,82,0
"231",135,131,4,0,0,0,155,150,5
"232",5,5,0,13,13,0,38,38,0
"233",0,0,0,0,0,0,94,92,2
"234",33,32,1,0,0,0,177,173,4
"235",110,110,0,16,16,0,58,56,2
"236",82,81,1,2,2,0,139,139,0
"237",0,0,0,0,0,0,243,241,2
"238",0,0,0,0,0,0,99,95,4
"239",65,64,1,21,21,0,46,46,0
"240",79,79,0,0,0,0,20,20,0
"241",0,0,0,0,0,0,164,162,2
"242",30,29,1,10,10,0,99,99,0
"243",65,64,1,0,0,0,101,100,1
"244",1,1,0,8,8,0,122,117,5
"245",0,0,0,0,0,0,145,142,3
"246",0,0,0,0,0,0,96,95,1
"247",10,8,2,6,6,0,3,3,0
"248",0,0,0,0,0,0,113,112,1
"249",2,2,0,0,0,0,129,128,1
"250",6,6,0,5,5,0,93,93,0
"251",41,39,2,0,0,0,0,0,0
"252",47,47,0,0,0,0,33,31,2
"253",0,0,0,0,0,0,148,143,5
"254",1,1,0,5,5,0,108,106,2
"255",0,0,0,3,3,0,204,201,3
"256",20,19,1,2,1,1,71,69,2
"257",1,1,0,0,0,0,140,135,5
"258",26,26,0,0,0,0,188,187,1
"259",0,0,0,3,3,0,113,109,4
"260",3,3,0,0,0,0,23,23,0
"261",1,1,0,11,11,0,254,254,0
"262",3,3,0,8,8,0,203,201,2
"263",0,0,0,0,0,0,17,17,0
"264",22,20,2,0,0,0,149,145,4
"265",0,0,0,0,0,0,207,206,1
"266",131,130,1,58,57,1,176,170,6
"267",12,11,1,0,0,0,179,174,5
"268",1,1,0,0,0,0,97,95,2
"269",45,43,2,67,65,2,68,65,3
"270",40,38,2,0,0,0,62,60,2
"271",113,112,1,0,0,0,176,173,3
"272",0,0,0,0,0,0,114,112,2
"273",17,17,0,0,0,0,49,47,2
"274",169,165,4,63,62,1,202,198,4
"275",79,77,2,56,56,0,32,31,1
"276",59,59,0,0,0,0,186,182,4
"277",0,0,0,0,0,0,171,168,3
"278",0,0,0,0,0,0,157,157,0
"279",33,33,0,0,0,0,61,59,2
"280",10,10,0,0,0,0,97,96,1
"281",17,17,0,0,0,0,86,85,1
"282",0,0,0,0,0,0,51,50,1
"283",1,1,0,0,0,0,43,42,1
"284",53,52,1,18,18,0,69,67,2
"285",0,0,0,1,1,0,193,188,5
"286",89,85,4,0,0,0,30,30,0
"287",0,0,0,0,0,0,41,39,2
"288",83,79,4,9,9,0,104,104,0
"289",0,0,0,0,0,0,140,137,3
"290",4,4,0,0,0,0,151,142,9
"291",0,0,0,0,0,0,117,115,2
"292",1,1,0,1,1,0,162,156,6
"293",10,10,0,0,0,0,131,127,4
"294",0,0,0,0,0,0,58,58,0
"295",0,0,0,2,2,0,93,90,3
"296",2,2,0,24,24,0,160,155,5
"297",34,33,1,0,0,0,95,91,4
"298",0,0,0,0,0,0,26,25,1
"299",0,0,0,39,39,0,121,115,6
"300",39,39,0,0,0,0,106,105,1
"301",41,40,1,7,7,0,154,151,3
"302",7,7,0,0,0,0,36,35,1
"303",65,64,1,44,44,0,24,24,0
"304",15,14,1,26,26,0,55,53,2
"305",1,1,0,0,0,0,97,93,4
"306",0,0,0,0,0,0,53,53,0
"307",2,2,0,0,0,0,34,33,1
"308",33,33,0,3,3,0,128,126,2
"309",0,0,0,0,0,0,12,11,1
"310",59,58,1,14,14,0,159,156,3
"311",109,104,5,85,82,3,46,46,0
"312",91,91,0,34,34,0,51,51,0
"313",0,0,0,0,0,0,55,53,2
"314",0,0,0,0,0,0,91,90,1
"315",49,49,0,3,3,0,32,32,0
"316",3,3,0,0,0,0,102,100,2
"317",0,0,0,0,0,0,144,141,3
"318",126,125,1,0,0,0,101,98,3
"319",5,5,0,0,0,0,91,87,4
"320",0,0,0,0,0,0,21,20,1
"321",1,1,0,46,44,2,92,88,4
"322",105,103,2,4,4,0,120,120,0
"323",3,3,0,1,1,0,61,60,1
"324",0,0,0,0,0,0,64,61,3
"325",20,20,0,0,0,0,70,65,5
"326",83,80,3,79,79,0,144,142,2
"327",148,145,3,42,41,1,139,138,1
"328",110,110,0,60,60,0,40,38,2
"329",0,0,0,2,2,0,104,100,4
"330",1,1,0,0,0,0,136,135,1
"331",0,0,0,0,0,0,51,51,0
"332",1,1,0,53,52,1,211,211,0
"333",44,44,0,0,0,0,177,169,8
"334",0,0,0,0,0,0,67,67,0
"335",0,0,0,0,0,0,6,6,0
"336",76,75,1,3,3,0,79,78,1
"337",24,23,1,19,19,0,184,183,1
"338",153,146,7,0,0,0,100,98,2
"339",6,6,0,0,0,0,181,177,4
"340",0,0,0,0,0,0,150,149,1
"341",27,27,0,1,1,0,39,38,1
"342",27,26,1,5,5,0,39,38,1
"343",0,0,0,0,0,0,109,106,3
"344",27,27,0,22,22,0,129,127,2
"345",1,1,0,3,3,0,46,43,3
"346",50,49,1,0,0,0,60,60,0
"347",0,0,0,0,0,0,68,66,2
"348",2,2,0,0,0,0,6,6,0
"349",83,81,2,0,0,0,197,193,4
"350",0,0,0,0,0,0,260,257,3
"351",0,0,0,2,2,0,224,222,2
"352",39,39,0,0,0,0,24,24,0
"353",0,0,0,0,0,0,115,113,2
"354",17,17,0,72,71,1,152,149,3
"355",13,13,0,2,2,0,46,45,1
"356",119,117,2,22,22,0,54,53,1
"357",0,0,0,1,1,0,74,73,1
"358",150,147,3,3,3,0,2,2,0
"359",11,10,1,16,16,0,103,101,2
"360",15,15,0,0,0,0,58,57,1
"361",28,27,1,100,99,1,307,210,97
"362",85,84,1,16,16,0,70,67,3
"363",0,0,0,2,2,0,197,196,1
"364",0,0,0,0,0,0,148,148,0
"365",0,0,0,1,1,0,109,107,2
"366",0,0,0,45,45,0,27,27,0
"367",0,0,0,0,0,0,173,168,5
"368",0,0,0,0,0,0,82,81,1
"369",38,36,2,1,1,0,149,148,1
"370",1,1,0,0,0,0,204,201,3
"371",45,44,1,0,0,0,51,50,1
"372",20,19,1,0,0,0,2,2,0
"373",0,0,0,0,0,0,68,66,2
"374",1,1,0,1,1,0,174,171,3
"375",2,2,0,46,46,0,135,133,2
"376",109,108,1,47,47,0,168,168,0
"377",21,20,1,2,2,0,135,134,1
"378",0,0,0,0,0,0,65,65,0
"379",51,50,1,0,0,0,160,153,7
"380",5,5,0,0,0,0,82,80,2
"381",68,64,4,0,0,0,50,49,1
"382",2,2,0,11,11,0,78,74,4
"383",0,0,0,0,0,0,237,233,4
"384",0,0,0,0,0,0,217,215,2
"385",72,71,1,8,8,0,125,124,1
"386",10,9,1,22,22,0,184,182,2
"387",20,20,0,0,0,0,77,76,1
"388",1,1,0,17,17,0,128,127,1
"389",32,31,1,0,0,0,124,121,3
"390",6,6,0,0,0,0,107,104,3
"391",0,0,0,0,0,0,110,107,3
"392",0,0,0,0,0,0,20,20,0
"393",0,0,0,1,1,0,102,102,0
"394",2,2,0,0,0,0,158,155,3
"395",78,76,2,0,0,0,77,74,3
"396",82,82,0,30,30,0,11,11,0
"397",3,3,0,0,0,0,86,84,2
"398",4,4,0,36,33,3,98,98,0
"399",68,65,3,24,24,0,110,107,3
"400",0,0,0,1,1,0,103,101,2
"401",62,62,0,8,7,1,67,67,0
"402",78,77,1,0,0,0,124,123,1
"403",0,0,0,3,3,0,194,192,2
"404",2,2,0,0,0,0,161,155,6
"405",0,0,0,0,0,0,71,67,4
"406",129,128,1,19,19,0,136,136,0
"407",38,38,0,0,0,0,51,51,0
"408",65,65,0,0,0,0,198,193,5
"409",5,5,0,0,0,0,58,56,2
"410",0,0,0,0,0,0,26,25,1
"411",1,1,0,11,11,0,88,88,0
"412",0,0,0,10,10,0,134,133,1
"413",1,1,0,10,10,0,59,59,0
"414",94,93,1,53,53,0,208,205,3
"415",16,16,0,1,1,0,188,187,1
"416",1,1,0,0,0,0,46,45,1
"417",95,94,1,0,0,0,194,193,1
"418",0,0,0,0,0,0,140,136,4
"419",27,26,1,0,0,0,102,102,0
"420",24,23,1,0,0,0,6,6,0
"421",0,0,0,0,0,0,30,30,0
"422",0,0,0,0,0,0,138,135,3
"423",6,6,0,0,0,0,156,153,3
"424",84,84,0,0,0,0,123,121,2
"425",1,1,0,8,8,0,127,124,3
"426",0,0,0,3,3,0,25,25,0
"427",0,0,0,0,0,0,115,113,2
"428",96,93,3,9,9,0,205,204,1
"429",0,0,0,0,0,0,116,116,0
"430",0,0,0,0,0,0,86,82,4
"431",0,0,0,0,0,0,120,115,5
"432",0,0,0,0,0,0,113,111,2
"433",85,82,3,77,77,0,227,223,4
"434",0,0,0,0,0,0,47,47,0
"435",0,0,0,4,4,0,140,140,0
"436",18,18,0,31,31,0,100,94,6
"437",0,0,0,20,20,0,168,164,4
"438",10,10,0,0,0,0,64,61,3
"439",198,197,1,123,122,1,202,197,5
"440",5,5,0,0,0,0,111,108,3
"441",93,93,0,0,0,0,151,149,2
"442",0,0,0,0,0,0,59,57,2
"443",58,58,0,11,11,0,231,228,3
"444",283,184,99,13,13,0,76,72,4
"445",23,23,0,0,0,0,140,138,2
"446",1,1,0,0,0,0,41,40,1
"447",0,0,0,0,0,0,20,19,1
"448",3,3,0,0,0,0,47,46,1
"449",2,2,0,19,19,0,139,137,2
"450",21,21,0,0,0,0,94,91,3
"451",13,13,0,4,4,0,271,268,3
"452",0,0,0,0,0,0,54,53,1
"453",25,25,0,0,0,0,102,100,2
"454",98,98,0,0,0,0,65,64,1
"455",2,2,0,23,22,1,205,198,7
"456",0,0,0,0,0,0,55,54,1
"457",1,1,0,21,21,0,85,84,1
"458",111,111,0,3,3,0,38,37,1
"459",79,78,1,61,61,0,119,116,3
"460",1,1,0,13,13,0,101,100,1
"461",1,1,0,52,52,0,58,57,1
"462",0,0,0,35,35,0,63,63,0
"463",61,61,0,0,0,0,96,92,4
"464",0,0,0,0,0,0,49,48,1
"465",6,6,0,44,44,0,151,148,3
"466",40,40,0,0,0,0,225,222,3
"467",0,0,0,0,0,0,286,193,93
"468",0,0,0,40,39,1,77,76,1
"469",0,0,0,0,0,0,105,101,4
"470",0,0,0,0,0,0,144,142,2
"471",25,25,0,0,0,0,118,117,1
"472",0,0,0,13,13,0,107,107,0
"473",19,19,0,0,0,0,32,31,1
"474",21,21,0,19,19,0,149,144,5
"475",0,0,0,51,49,2,114,114,0
"476",0,0,0,0,0,0,86,82,4
"477",1,1,0,5,5,0,131,127,4
"478",2,2,0,1,1,0,117,114,3
"479",0,0,0,0,0,0,32,32,0
"480",0,0,0,0,0,0,149,146,3
"481",4,4,0,0,0,0,239,238,1
"482",0,0,0,2,2,0,181,178,3
"483",0,0,0,0,0,0,84,83,1
"484",0,0,0,61,61,0,187,184,3
"485",66,65,1,13,13,0,170,170,0
"486",0,0,0,0,0,0,23,22,1
"487",0,0,0,0,0,0,57,57,0
"488",100,98,2,0,0,0,23,23,0
"489",0,0,0,2,2,0,74,72,2
"490",57,57,0,0,0,0,147,146,1
"491",0,0,0,0,0,0,87,84,3
"492",121,120,1,48,47,1,87,86,1
"493",3,3,0,6,6,0,45,44,1
"494",13,12,1,0,0,0,157,156,1
"495",0,0,0,0,0,0,153,146,7
"496",67,66,1,7,7,0,55,54,1
"497",42,40,2,0,0,0,90,90,0
"498",65,65,0,21,21,0,87,87,0
"499",126,124,2,35,35,0,100,99,1
"500",16,16,0,8,8,0,143,138,5
