"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.358,0.338,0.02,0.0120857142857143
"100/100 Split",0.466,0.434,0.032,0.0181062271062271
"200/200 Split",9.648,9.336,0.312,0.0277615010015846
