"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.066,0.048,0.018,0.0138333333333333
"100/100 Split",0.018,0.014,0.004,0.004
"200/200 Split",0.542,0.512,0.03,0.0194214285714286
