"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",1.508,1.472,0.036,0.0128648158386161
"100/100 Split",3.718,3.648,0.07,0.0139122116731036
"200/200 Split",27.22,26.748,0.472,0.0201122580119405
