"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",4.2,4.106,0.094,0.00688710994003588
"100/100 Split",5.086,5.046,0.04,0.00512926856800216
"200/200 Split",79.238,77.452,1.786,0.0187554575437344
