"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",4.152,3.38,0.772,0.0138996032707084
"100/100 Split",0.076,0.076,0,0
"200/200 Split",2.97,2.85,0.12,0.0215561912556847
