"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",6.332,6.182,0.15,0.011098315707308
"100/100 Split",1.408,1.268,0.14,0.00199431043694591
"200/200 Split",37.338,36.444,0.894,0.0231353300648054
