"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",2.016,1.91,0.106,0.0309079587079587
"100/100 Split",1.01,0.956,0.054,0.0204548875960641
"200/200 Split",16.456,16.008,0.448,0.0258205009436412
