"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.214,0.174,0.04,0.0315
"100/100 Split",0.056,0.046,0.01,0.01
"200/200 Split",2.828,2.76,0.068,0.0271995805621967
