"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",48.01,45.55,2.46,0.0239750087054145
"100/100 Split",0.958,0.93,0.028,0.00367640507640508
"200/200 Split",33.12,32.146,0.974,0.0293988602837943
