"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.022,0.008,0.014,0.013
"100/100 Split",0.02,0.002,0.018,0.018
"200/200 Split",0.386,0.36,0.026,0.0193333333333333
