"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",48.636,47.596,1.04,0.0172428337391136
"100/100 Split",59.48,58.668,0.812,0.00829607903099563
"200/200 Split",230.968,225.81,5.158,0.0218844709961388
