"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",4.424,4.308,0.116,0.0131818837060418
"100/100 Split",13.484,13.26,0.224,0.0128119638214946
"200/200 Split",50.19,49.092,1.098,0.0209506638493133
