"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.28,0.25,0.03,0.0193666666666667
"100/100 Split",0.156,0.146,0.01,0.00810526315789474
"200/200 Split",9.116,8.936,0.18,0.0196122286034348
