"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",15.57,15.236,0.334,0.0196014582283184
"100/100 Split",9.126,8.96,0.166,0.00670537249424195
"200/200 Split",70.638,68.91,1.728,0.0207253171368733
