"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",3.318,3.138,0.18,0.0173760187064669
"100/100 Split",0.24,0.232,0.008,0.00666666666666667
"200/200 Split",2.644,2.532,0.112,0.0323009292135453
