"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",2.772,2.688,0.084,0.0149468400880166
"100/100 Split",4.358,4.264,0.094,0.0117108561399088
"200/200 Split",23.142,22.462,0.68,0.0276958339642136
