"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",21.378,20.966,0.412,0.0172916845563087
"100/100 Split",32.346,31.964,0.382,0.0072299855722617
"200/200 Split",164.28,161.432,2.848,0.0160899143059924
