"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.014,0.006,0.008,0.008
"100/100 Split",0.012,0.002,0.01,0.01
"200/200 Split",0.16,0.138,0.022,0.0201333333333333
