"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.062,0.054,0.008,0.007
"100/100 Split",0.034,0.024,0.01,0.01
"200/200 Split",1.1,1.06,0.04,0.00472751039809863
