"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",32.954,32.156,0.798,0.0184846193663876
"100/100 Split",17.07,16.53,0.54,0.00762456081276564
"200/200 Split",73.236,71.294,1.942,0.0238060936806733
