"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",12.746,12.384,0.362,0.0212908450961562
"100/100 Split",23.084,22.714,0.37,0.0164178550697871
"200/200 Split",61.486,60.204,1.282,0.023322156477167
