"","Total Rej","Correct Rej","False Rej","FDR"
"40/160 Split",0.322,0.304,0.018,0.00973333333333333
"100/100 Split",1.408,1.374,0.034,0.0174824686807445
"200/200 Split",16.778,16.472,0.306,0.0180072952938643
